LOCALITA;DATA;TMEDIA °C;TMIN °C;TMAX °C;PUNTORUGIADA °C;UMIDITA %;VISIBILITA km;VENTOMEDIA km/h;VENTOMAX km/h;RAFFICA km/h;PRESSIONESLM mb;PRESSIONEMEDIA mb;PIOGGIA mm;FENOMENI
Tenno;1/12/2001;"4,7";"1,9";"7,5";"3,7";"93";"4";"4";"8";"0";"0";"0";"0";""
Tenno;2/12/2001;"5,5";"4";"8";"4,9";"96";"4";"2";"5";"0";"0";"0";"0";""
Tenno;3/12/2001;"3,3";"0,9";"6,6";"2,8";"97";"1";"4";"9";"0";"0";"0";"0";"nebbia "
Tenno;4/12/2001;"2,4";"1,2";"3,2";"0,6";"88";"1";"3";"9";"0";"0";"0";"0";"nebbia "
Tenno;5/12/2001;"2,8";"-2,9";"8,5";"1,7";"92";"2";"3";"8";"0";"0";"0";"0";"nebbia "
Tenno;6/12/2001;"1,1";"-2";"6,4";"0,4";"95";"2";"9";"39";"42";"0";"0";"0";"nebbia "
Tenno;7/12/2001;"3,2";"-2";"9";"1,9";"91";"10";"9";"39";"0";"0";"0";"0";""
Tenno;8/12/2001;"1,1";"-3";"6,2";"-0,9";"86";"10";"6";"15";"0";"0";"0";"0";""
Tenno;9/12/2001;"-0,2";"-4";"6,4";"-2,3";"86";"8";"6";"13";"0";"0";"0";"0";""
Tenno;10/12/2001;"-0,5";"-4,2";"6,3";"-3,1";"83";"8";"6";"11";"0";"0";"0";"0";""
Tenno;11/12/2001;"-1,7";"-5,7";"5";"-2,8";"92";"6";"5";"9";"0";"0";"0";"0";""
Tenno;12/12/2001;"-0,6";"-4,8";"5";"-2,9";"84";"7";"8";"17";"0";"0";"0";"0";""
Tenno;13/12/2001;"-2,8";"-6";"4";"-3,8";"93";"3";"22";"55";"81";"0";"0";"0";"neve nebbia "
Tenno;14/12/2001;"-3,8";"-6";"0,3";"-11,4";"55";"10";"15";"29";"0";"0";"0";"0,8";""
Tenno;15/12/2001;"-3,4";"-8";"3";"-7";"76";"10";"7";"11";"0";"0";"0";"0";""
Tenno;16/12/2001;"-2,9";"-7";"2";"-6,6";"76";"10";"9";"24";"0";"0";"0";"0";""
Tenno;17/12/2001;"-3,6";"-8";"1,6";"-5,2";"89";"9";"6";"15";"0";"0";"0";"0";""
Tenno;18/12/2001;"-4,1";"-8,8";"2,6";"-6";"87";"5";"5";"8";"0";"0";"0";"0";""
Tenno;19/12/2001;"-4,8";"-10";"2,4";"-5,7";"93";"2";"4";"11";"0";"0";"0";"0";"nebbia "
Tenno;20/12/2001;"-3,2";"-6";"0,2";"-4,2";"93";"2";"4";"9";"0";"0";"0";"0";""
Tenno;21/12/2001;"-2,9";"-7,5";"3";"-5,6";"82";"7";"3";"5";"0";"0";"0";"0";""
Tenno;22/12/2001;"-3,6";"-5";"-0,3";"-3,8";"99";"2";"3";"9";"0";"0";"0";"0";"nebbia "
Tenno;23/12/2001;"-1,6";"-5";"4,3";"-4,8";"79";"6";"6";"13";"0";"0";"0";"0";""
Tenno;24/12/2001;"-1,2";"-5";"4,4";"-11,6";"45";"10";"8";"13";"0";"0";"0";"0";""
Tenno;25/12/2001;"-1,9";"-6";"3,3";"-5,2";"78";"11";"6";"11";"0";"0";"0";"0";""
Tenno;26/12/2001;"-0,5";"-3,8";"1,6";"-2,1";"89";"9";"5";"9";"0";"0";"0";"0,8";"pioggia neve "
Tenno;27/12/2001;"1,8";"-4";"8";"-10,3";"40";"9";"10";"18";"37";"0";"0";"0";""
Tenno;28/12/2001;"-0,3";"-4";"5";"-4,6";"73";"11";"6";"13";"0";"0";"0";"0";""
Tenno;29/12/2001;"0,9";"-4";"6";"-2";"81";"9";"4";"11";"0";"0";"0";"0";""
Tenno;30/12/2001;"2,4";"-0,2";"5";"0,9";"90";"5";"6";"18";"0";"0";"0";"0";""
Tenno;31/12/2001;"3,8";"-0,4";"6,9";"-8,4";"40";"11";"10";"18";"0";"0";"0";"0";""
