Location,Date,MeanTemp,MinTemperature,MaxTemperature,MeanHumidity,WindSpeed,WindGusts,Rainfall,Phenomena
Trento,1/1/2000,-4.6,-10.1,1.7,72,0,0,0,
Trento,2/1/2000,-4.2,-11.2,2.4,74,2,0,0,
Trento,3/1/2000,-1.6,-8.5,5.6,69,1,0,0,
Trento,4/1/2000,-1.9,-8,4.8,67,0,0,0,
Trento,5/1/2000,-0.3,-7.8,5,66,0,0,0,
Trento,6/1/2000,-0.7,-8,6,74,0,0,0,
Trento,7/1/2000,-1.3,-7.3,5,71,0,0,0,
Trento,8/1/2000,-1.2,-7.9,5,68,0,0,0,
Trento,9/1/2000,-1.2,-4,2.7,71,0,0,0,
Trento,10/1/2000,-0.6,-6.9,5,73,0,0,0,
Trento,11/1/2000,-0.3,-5,5.8,71,0,0,0,
Trento,12/1/2000,-2.4,-8.2,3,72,1,0,0,
Trento,13/1/2000,-2.6,-7,1.1,67,2,0,0,
Trento,14/1/2000,-3.6,-9,-0.8,69,0,0,0,
Trento,15/1/2000,-1,-6.7,5.5,64,0,0,0,
Trento,16/1/2000,-2,-8,5.5,71,2,0,0,
Trento,17/1/2000,-1.2,-9.3,4,63,7,0,0,
Trento,18/1/2000,10.7,-5.3,17.3,43,28,78,0,
Trento,19/1/2000,6.4,4,8.1,0,28,47,0,
Trento,20/1/2000,0.7,-4,5.7,44,2,0,0,
Trento,21/1/2000,4.7,-8,12.1,43,11,37,0,
Trento,22/1/2000,3.8,-1.7,7.8,57,10,0,0,rain
Trento,23/1/2000,3.8,-2.7,9.3,46,15,0,0,
Trento,24/1/2000,1.3,-4.1,5.1,42,14,0,0,
Trento,25/1/2000,-3.4,-7.3,1,48,4,0,0,
Trento,26/1/2000,-4.3,-10.5,1.4,54,2,0,0,
Trento,27/1/2000,-2.8,-10.1,5,56,1,0,0,
Trento,28/1/2000,-2.9,-10,5.1,64,1,0,0,
Trento,29/1/2000,-3.2,-10.6,1.6,66,1,0,0,
Trento,30/1/2000,0.2,-6.8,4,86,5,0,0,
Trento,31/1/2000,3.6,-3.7,12.4,75,2,0,0,
Trento,1/6/2000,19.9,9.9,26.3,52,14,0,0,
Trento,2/6/2000,21.6,12.6,28.1,63,12,0,0,
Trento,3/6/2000,24.2,15.3,30.5,59,12,0,0,
Trento,4/6/2000,21.2,14.6,27.6,71,3,0,0.8,thunderstorm
Trento,5/6/2000,22.5,13,29,63,13,39,0,
Trento,6/6/2000,20.9,15.9,25,76,4,0,0,thunderstorm
Trento,7/6/2000,21.7,12.6,28.4,53,9,0,3.1,
Trento,8/6/2000,20.3,16.4,25.5,64,2,0,0,
Trento,9/6/2000,22.8,14.7,29.3,61,11,0,0,
Trento,10/6/2000,23.4,16.3,30.7,63,6,0,0,thunderstorm
Trento,11/6/2000,18.2,17,20,92,4,0,9.9,thunderstorm
Trento,12/6/2000,22.3,15.1,27,70,6,0,3.1,thunderstorm
Trento,13/6/2000,20.3,15.9,25,82,3,0,0,thunderstorm
Trento,14/6/2000,21.3,14.3,27,67,4,0,0,
Trento,15/6/2000,23.7,15.4,29.4,51,7,42,0,
Trento,16/6/2000,23.4,14.5,28.9,43,14,34,0,
Trento,17/6/2000,22.6,12.5,29.1,43,11,42,0,
Trento,18/6/2000,21.9,15.3,27,54,13,0,0,
Trento,19/6/2000,23.4,14,29.2,55,16,0,0,
Trento,20/6/2000,24.6,14.9,31,58,13,0,0,
Trento,21/6/2000,25.2,16.4,32,54,13,0,0,
Trento,22/6/2000,25.5,16.1,32.2,54,14,0,0,
Trento,23/6/2000,23.3,14.9,30.3,62,13,61,0,thunderstorm
Trento,24/6/2000,18.7,11.8,25,67,8,55,14,thunderstorm
Trento,25/6/2000,20.7,13.1,25,41,10,0,10.9,
Trento,26/6/2000,19.4,12.4,24.6,51,10,0,0,
Trento,27/6/2000,20.1,11.2,26,55,13,0,0,
Trento,28/6/2000,20.1,17.1,23,76,4,0,14,thunderstorm
Trento,29/6/2000,18.6,11.4,25.3,66,0,0,0,rain
Trento,30/6/2000,20.2,14.1,25.9,69,0,0,0.8,
Trento,1/10/2000,14.9,13,16.6,93,0,0,7.1,rain
Trento,2/10/2000,15.3,12.5,18.3,83,0,0,1,
Trento,3/10/2000,14.9,11,18.5,69,3,0,0,
Trento,4/10/2000,15.1,11,18.4,78,0,0,0,rain
Trento,5/10/2000,16.2,9.9,21.1,76,3,0,0,
Trento,6/10/2000,13.2,11,15.4,90,2,0,11.9,rain
Trento,7/10/2000,8.6,5.9,10.5,83,1,0,9.1,rain
Trento,8/10/2000,10.9,6.4,14,73,1,0,0.8,
Trento,9/10/2000,11.4,8.6,16.6,81,0,0,1,rain
Trento,10/10/2000,9.8,8.2,11.1,90,0,0,0,rain
Trento,11/10/2000,11.1,8.6,13,92,0,0,1,rain
Trento,12/10/2000,12.2,9.6,13.2,93,3,0,10.9,rain
Trento,13/10/2000,13.9,11.1,16.1,94,3,0,7.1,rain fog
Trento,14/10/2000,14.3,10.5,17.5,92,3,0,5.1,rain fog
Trento,15/10/2000,14.8,12,18,88,10,0,0.8,thunderstorm fog
Trento,16/10/2000,12.8,7.9,16.8,85,4,0,7.9,rain
Trento,17/10/2000,13.7,10.7,17,84,1,0,0.8,rain
Trento,18/10/2000,13.9,9.2,17.2,80,3,0,0.5,rain
Trento,19/10/2000,12.4,9.3,15,84,1,0,0.5,rain
Trento,20/10/2000,13.4,10.8,16,83,3,0,0,
Trento,21/10/2000,13.5,11,16.6,86,1,0,0,
Trento,22/10/2000,13.7,9,19.1,75,4,0,0,
Trento,23/10/2000,11.1,4.4,17.6,77,4,0,0,
Trento,24/10/2000,10.6,5,17.2,77,5,0,0,
Trento,25/10/2000,11.7,7,16.4,75,4,0,0,
Trento,26/10/2000,13.1,9.5,17.6,76,3,0,0,
Trento,27/10/2000,11.8,7.4,17.5,74,3,0,0,
Trento,28/10/2000,10.6,4,17.2,75,3,0,0,
Trento,29/10/2000,12,7.9,15.7,78,1,0,0,
Trento,30/10/2000,11.7,7.3,13.8,88,0,0,0,
Trento,31/10/2000,12.6,8,14.9,89,5,59,8.9,rain
Trento,1/9/2000,20.4,12,26,66,6,0,9.9,
Trento,2/9/2000,20,13,25,67,6,0,0,thunderstorm
Trento,3/9/2000,17.7,11.6,25,64,2,0,0.8,rain
Trento,4/9/2000,18.2,12,23.8,47,7,0,0,
Trento,5/9/2000,16.4,8.4,24,48,6,41,0,
Trento,6/9/2000,17.4,9,22.2,59,9,0,0,
Trento,7/9/2000,20.5,13.4,26.5,50,11,42,0,
Trento,8/9/2000,18.4,10,24.6,51,4,0,0,
Trento,9/9/2000,18.3,9.7,25.4,63,1,0,0,
Trento,10/9/2000,20.6,10.8,28,59,4,0,0,
Trento,11/9/2000,20.8,11.8,29,60,8,0,0,
Trento,12/9/2000,20.6,11.2,28.8,59,7,0,0,
Trento,13/9/2000,18.8,12.8,25.3,75,1,0,0.5,rain
Trento,14/9/2000,20.2,12.5,27,66,5,0,0,
Trento,15/9/2000,22.3,17.1,28.1,65,8,0,0,
Trento,16/9/2000,20.2,15,25.4,80,4,31,0.5,thunderstorm
Trento,17/9/2000,17.9,10.6,24.2,65,2,0,1,
Trento,18/9/2000,19,11.8,25,63,6,0,0,
Trento,19/9/2000,18.9,14,24,72,2,0,0,
Trento,20/9/2000,17.6,13.7,22,87,2,0,1,thunderstorm
Trento,21/9/2000,17.3,13.8,19.6,54,9,42,24.9,
Trento,22/9/2000,17.7,10.2,24.8,52,4,0,0,
Trento,23/9/2000,16.4,7.1,23,63,6,0,0,
Trento,24/9/2000,18.3,12.7,23,66,11,0,0,
Trento,25/9/2000,18.2,12.2,24,69,4,0,0,
Trento,26/9/2000,18.8,13.6,24,71,2,0,0,
Trento,27/9/2000,18.9,13.6,25,72,1,0,0,
Trento,28/9/2000,17.9,12.3,23,76,4,0,0,
Trento,29/9/2000,18.4,12.9,23.5,72,8,0,0,rain
Trento,30/9/2000,14.6,12.6,17.5,92,1,0,6.1,rain
Trento,1/8/2000,24.9,18,30.1,64,10,0,0,
Trento,2/8/2000,23.8,17.1,31.2,75,10,0,0,thunderstorm
Trento,3/8/2000,21.5,17.6,25,92,0,0,13,thunderstorm
Trento,4/8/2000,17.1,15.9,20.6,95,1,0,15,rain
Trento,5/8/2000,15.2,14.6,17,90,1,0,15,thunderstorm
Trento,6/8/2000,17.9,14.5,22.7,79,0,0,0.5,rain
Trento,7/8/2000,22.1,13.9,28.1,53,4,0,0,
Trento,8/8/2000,22.1,13.4,28,61,6,0,0,
Trento,9/8/2000,21.9,16.5,27,70,7,0,1,thunderstorm
Trento,10/8/2000,23.6,16.7,29,67,8,0,0,
Trento,11/8/2000,24.9,18.4,30,67,9,0,0,
Trento,12/8/2000,24.4,18.4,29,66,9,57,0,thunderstorm
Trento,13/8/2000,23,15.9,27.3,69,5,0,0,
Trento,14/8/2000,24,16.2,30,67,4,0,0,
Trento,15/8/2000,24.1,16.4,30.1,68,8,0,0,
Trento,16/8/2000,25.8,19,31,66,7,0,0,
Trento,17/8/2000,24.6,19,31.6,71,6,63,3.1,thunderstorm
Trento,18/8/2000,23,15.7,29.2,73,1,0,5.1,
Trento,19/8/2000,25.9,17.7,32,67,5,0,0,
Trento,20/8/2000,26.5,21,31,57,4,0,0,
Trento,21/8/2000,25.5,17.1,31.9,58,9,0,0,
Trento,22/8/2000,25.3,17.4,32,58,8,0,0,
Trento,23/8/2000,24.6,15.8,31.2,61,4,0,0,
Trento,24/8/2000,25.7,16.9,31.4,62,8,0,0,
Trento,25/8/2000,24.7,16,33,50,1,0,0,
Trento,26/8/2000,23.7,13.5,30.4,58,7,0,0,
Trento,27/8/2000,23.6,17,29,66,10,41,0,thunderstorm
Trento,28/8/2000,21.2,16.3,27.2,66,0,0,13,rain
Trento,29/8/2000,20.6,14.6,25,65,3,0,0,
Trento,30/8/2000,18.8,14,25.7,80,3,0,0.8,thunderstorm
Trento,31/8/2000,18.3,15.7,21.1,86,0,0,0,rain
Trento,1/3/2000,4.6,3.6,5.3,93,2,0,0.8,rain
Trento,2/3/2000,7.9,2.3,11.1,34,25,57,0.5,
Trento,3/3/2000,4.1,-2.8,10.1,42,3,0,0,
Trento,4/3/2000,5.8,-3.5,14,49,11,0,0,
Trento,5/3/2000,6.7,3,10,0,22,61,0,
Trento,6/3/2000,5.3,-3.6,11.7,37,8,0,0,
Trento,7/3/2000,5.8,-3.6,13.5,50,7,0,0,
Trento,8/3/2000,7.8,-1.7,16.6,52,6,0,0,
Trento,9/3/2000,11.5,-0.7,21.9,57,9,0,0,
Trento,10/3/2000,14.8,2.4,21,41,18,55,0,
Trento,11/3/2000,11.1,1,19.4,58,14,0,0,
Trento,12/3/2000,12.6,1.3,21.8,53,15,0,0,
Trento,13/3/2000,11.3,5.9,18.5,52,17,0,0,
Trento,14/3/2000,11.8,1.4,17.7,56,9,0,0,
Trento,15/3/2000,11.4,6.8,15.6,56,23,57,0,
Trento,16/3/2000,8,-0.4,13,47,17,52,0,
Trento,17/3/2000,11.6,5.2,18,45,26,76,0,
Trento,18/3/2000,13.9,6.3,17.4,35,23,54,0,
Trento,19/3/2000,11.1,4.2,17.3,52,18,52,0,
Trento,20/3/2000,9.4,3.2,14.7,40,17,0,0,
Trento,21/3/2000,10.4,2,18,51,14,0,0,
Trento,22/3/2000,10.2,0.9,18,55,11,0,0,
Trento,23/3/2000,11.2,2,18,55,12,0,0,
Trento,24/3/2000,11.6,4,15.6,63,10,0,0,
Trento,25/3/2000,12.7,6.2,17,65,14,0,0,
Trento,26/3/2000,10,8,14.3,87,11,42,0.5,rain
Trento,27/3/2000,6.3,5,8.2,86,4,0,4.1,rain
Trento,28/3/2000,8.2,3,12.8,72,9,0,0,rain
Trento,29/3/2000,2.7,0.1,5.3,92,5,0,3.1,rain snow thunderstorm
Trento,30/3/2000,7.3,1.3,13,69,7,0,0,
Trento,31/3/2000,9.5,0.4,16,53,6,0,0,
Trento,1/2/2000,2.4,-4,10.3,73,2,0,0,
Trento,2/2/2000,3.7,-1.3,6.4,72,0,0,0,
Trento,3/2/2000,7.2,-2,15.1,54,14,0,0,
Trento,4/2/2000,4.2,-2.3,11.7,46,0,0,0,
Trento,5/2/2000,3.2,-3.3,11.2,57,1,0,0,
Trento,6/2/2000,5.3,-3.6,13.9,64,0,0,0,
Trento,7/2/2000,3.7,-3.7,11.1,72,1,0,0,
Trento,8/2/2000,5.1,0.4,9,76,2,0,0,
Trento,9/2/2000,6.8,-0.1,13.7,53,11,0,0,
Trento,10/2/2000,4.7,-2.2,12.6,44,8,0,0,
Trento,11/2/2000,2.6,-2.9,6.2,65,1,0,0,
Trento,12/2/2000,3.7,-2.3,10.5,65,4,0,0,
Trento,13/2/2000,3,-5.8,11.2,57,0,0,0,
Trento,14/2/2000,4.4,-3.7,13.2,58,4,0,0,
Trento,15/2/2000,3.6,-3.9,11,60,5,0,0,
Trento,16/2/2000,0.9,-0.8,2.6,88,1,0,1,rain fog
Trento,17/2/2000,2.4,-4.8,9.9,51,8,52,0,
Trento,18/2/2000,1.1,-4.6,4.8,58,9,0,0,
Trento,19/2/2000,3,-4,10.1,59,2,0,0,
Trento,20/2/2000,5.6,-2.4,12,44,12,0,0,
Trento,21/2/2000,5,2.8,8.3,0,14,0,0,
Trento,22/2/2000,1.6,-4.3,7.6,43,2,0,0,
Trento,23/2/2000,2.6,-4.1,8.7,51,5,0,0,
Trento,24/2/2000,1.8,-5.9,10.5,55,2,0,0,
Trento,25/2/2000,3.3,-3.5,9.6,60,2,0,0,
Trento,26/2/2000,5.6,-3.3,13,62,10,0,0,
Trento,27/2/2000,5.1,-2.6,12.6,63,2,0,0,
Trento,28/2/2000,6,-2.4,13.2,59,3,0,0,
Trento,29/2/2000,5.1,2.1,7.1,74,0,0,0,rain
Trento,1/5/2000,18,9,23,64,8,0,0,thunderstorm
Trento,2/5/2000,16,11.4,23,78,6,0,0.8,thunderstorm
Trento,3/5/2000,17.2,8.6,25.1,67,5,0,0,thunderstorm
Trento,4/5/2000,17.6,13,24,73,3,0,0.5,thunderstorm
Trento,5/5/2000,16.3,12,23.1,80,5,0,7.9,thunderstorm
Trento,6/5/2000,14.9,12.3,18.2,92,2,0,0.8,thunderstorm
Trento,7/5/2000,16.3,12.2,21.2,79,5,0,0,rain
Trento,8/5/2000,15.2,13.2,17.7,90,2,0,1,rain
Trento,9/5/2000,20.2,11.7,26,64,13,0,0,
Trento,10/5/2000,20.1,13.2,26,68,9,0,0,
Trento,11/5/2000,19.1,13.9,25.8,76,10,0,0,
Trento,12/5/2000,17.4,14.7,20.7,84,2,0,0,thunderstorm
Trento,13/5/2000,18.6,12.2,25.2,69,5,0,0,thunderstorm
Trento,14/5/2000,20.6,14.4,25.7,63,11,0,0,
Trento,15/5/2000,21.4,13.5,27,57,12,0,0,
Trento,16/5/2000,20.7,12.7,27.3,58,11,41,0,thunderstorm
Trento,17/5/2000,20.3,12,27,57,9,0,0,
Trento,18/5/2000,18.2,13.2,23.9,68,9,0,0.5,thunderstorm
Trento,19/5/2000,15.9,9.5,21,51,11,0,7.9,rain
Trento,20/5/2000,15.9,10,20.9,55,12,0,2,rain
Trento,21/5/2000,14.8,4.7,20.5,60,13,0,0,
Trento,22/5/2000,18.9,11.7,23.5,44,9,0,5.1,
Trento,23/5/2000,16.3,8.1,23,53,5,0,0,
Trento,24/5/2000,20.2,14.9,25.7,56,9,0,0,
Trento,25/5/2000,21.3,12.7,27.4,56,13,0,0,
Trento,26/5/2000,20.1,14.1,25.6,70,4,0,0,
Trento,27/5/2000,21,13.6,26.3,60,11,0,0,rain
Trento,28/5/2000,20.2,14.2,24.6,62,14,0,4.1,rain
Trento,29/5/2000,19.5,13.9,24.9,61,10,0,0.8,thunderstorm
Trento,30/5/2000,16.8,11.6,20.7,50,13,0,0,
Trento,31/5/2000,18.8,13,24.3,53,9,0,0,
Trento,1/4/2000,9.7,5.2,14.2,69,4,0,2,rain
Trento,2/4/2000,10.2,2.9,15,57,10,0,0,
Trento,3/4/2000,7.7,6.6,9.3,90,8,0,1.3,rain
Trento,4/4/2000,10.2,5.9,15.1,73,4,0,3.1,rain
Trento,5/4/2000,11.8,4.5,20.7,62,12,42,0,rain
Trento,6/4/2000,12.9,5.5,18,56,19,47,5.1,
Trento,7/4/2000,11.7,2,18.2,23,17,50,0,
Trento,8/4/2000,11.2,2,18.8,41,7,0,0,
Trento,9/4/2000,11.5,7.4,16.4,52,13,0,0,
Trento,10/4/2000,10.7,6.4,13.7,62,8,0,0,
Trento,11/4/2000,11.2,7.3,14.1,66,8,0,0,
Trento,12/4/2000,11.6,8.5,16,70,17,50,0.8,rain
Trento,13/4/2000,12.4,7,17.5,68,16,0,0.8,rain
Trento,14/4/2000,13.8,9,18.7,63,15,0,0,rain
Trento,15/4/2000,11.7,8.4,14,83,5,0,0.5,rain
Trento,16/4/2000,10.8,4.6,14.2,70,1,0,1,
Trento,17/4/2000,10.4,7.6,13.1,88,2,0,3.1,rain
Trento,18/4/2000,12.1,6.9,15.4,72,0,0,1.8,rain
Trento,19/4/2000,13.2,9,16.3,69,6,0,0,rain
Trento,20/4/2000,15.2,6.6,23.9,59,3,0,0,
Trento,21/4/2000,18.1,7.8,26.4,50,1,0,0,
Trento,22/4/2000,17.8,8.4,25.7,53,11,0,0,
Trento,23/4/2000,18.9,8,24.6,55,10,0,0,
Trento,24/4/2000,12.3,9.8,14,88,4,0,8.1,rain
Trento,25/4/2000,15.8,5.9,23,57,10,0,0,
Trento,26/4/2000,17.6,10,24.2,61,10,0,0,
Trento,27/4/2000,16.1,11.4,19.6,78,2,0,0,
Trento,28/4/2000,14.5,9,19.4,86,5,0,0.8,rain
Trento,29/4/2000,14.8,12,17.3,86,2,0,2,rain
Trento,30/4/2000,15.6,9.9,20.8,73,2,0,0,
Trento,1/7/2000,21.7,16.4,27.3,72,0,0,0,
Trento,2/7/2000,25.3,18.7,29.3,64,0,0,0,
Trento,3/7/2000,24.3,18.2,31.1,69,0,0,0,
Trento,4/7/2000,20.2,17,31.1,83,0,0,7.9,rain
Trento,5/7/2000,23.4,15.8,29.9,63,14,0,0.5,
Trento,6/7/2000,24.4,17.4,30.5,61,11,0,0,
Trento,7/7/2000,25.1,17.5,30.4,60,12,48,0,
Trento,8/7/2000,19.9,15.7,26.2,75,7,0,3.1,thunderstorm
Trento,9/7/2000,19.9,12.8,25.4,44,12,0,0.5,
Trento,10/7/2000,19.4,14.5,25.3,68,12,0,6.1,rain
Trento,11/7/2000,15.1,12,20.1,80,4,0,21.8,thunderstorm
Trento,12/7/2000,16.7,10,22.2,60,5,0,4.1,rain
Trento,13/7/2000,18.7,10.9,24,44,2,0,0,
Trento,14/7/2000,15.8,12.3,19.6,77,1,0,1,rain
Trento,15/7/2000,17.6,10.8,22,51,6,0,0,rain
Trento,16/7/2000,17.3,8.2,23.3,46,4,0,0,thunderstorm
Trento,17/7/2000,16.6,8,23.7,56,8,0,0,rain
Trento,18/7/2000,19,10.8,26.3,56,8,0,0,
Trento,19/7/2000,20.3,13.6,26.6,58,7,0,0,
Trento,20/7/2000,20.3,11.2,27.2,50,4,0,0,
Trento,21/7/2000,21.2,13,27.4,54,13,0,0,
Trento,22/7/2000,21.9,15.2,27.8,63,13,0,0,
Trento,23/7/2000,22.3,17.8,26.9,73,4,0,0,rain
Trento,24/7/2000,19.8,17.3,21,91,2,0,1,rain
Trento,25/7/2000,22.7,15.9,28.7,67,7,0,21.1,rain
Trento,26/7/2000,23.9,18.4,30,68,9,41,2,
Trento,27/7/2000,23.2,14.9,30,63,4,0,0,
Trento,28/7/2000,21,18,25.5,75,7,39,4.1,thunderstorm
Trento,29/7/2000,21.6,12.5,28.7,58,2,0,0,
Trento,30/7/2000,22.6,13.5,29,54,2,0,0,
Trento,31/7/2000,23.1,14.1,29,57,9,0,0,
Trento,1/11/2000,9.3,4.5,14.8,72,1,0,14,
Trento,2/11/2000,6.8,3,8,90,0,0,0,rain
Trento,3/11/2000,8.3,7.6,9.7,90,0,0,7.1,rain
Trento,4/11/2000,7.3,5,10.4,84,1,0,4.8,thunderstorm
Trento,5/11/2000,5.8,0.9,11.7,73,0,0,0,rain
Trento,6/11/2000,5,3.3,7,91,0,0,7.1,rain
Trento,7/11/2000,6.8,2.5,10.1,90,1,0,2,rain
Trento,8/11/2000,7.9,5,12.1,86,2,0,1.8,rain
Trento,9/11/2000,6.5,3.7,9.2,88,1,0,0.5,rain
Trento,10/11/2000,6.6,3.9,9.4,79,0,0,0,
Trento,11/11/2000,4.1,-2.2,10.4,71,0,0,0,
Trento,12/11/2000,5.7,-0.4,8.4,0,0,0,0,rain
Trento,13/11/2000,5.7,4.3,7,88,0,0,1.5,rain
Trento,14/11/2000,7.8,5.4,9.9,94,0,0,0,rain
Trento,15/11/2000,8.4,4,12.6,88,0,0,0,rain fog
Trento,16/11/2000,7.8,7,9,93,1,0,0,rain
Trento,17/11/2000,8.3,7,9,92,2,0,0,thunderstorm
Trento,18/11/2000,6.3,5,7.5,85,0,0,0,rain
Trento,19/11/2000,4.8,1,11,73,0,0,0,
Trento,20/11/2000,3.1,1.8,4.4,88,0,0,0,rain
Trento,21/11/2000,3.6,1.8,5.1,87,0,0,0.5,rain
Trento,22/11/2000,5.2,2.3,9,84,0,0,0,
Trento,23/11/2000,5.6,0.8,22,85,0,0,0.8,rain
Trento,24/11/2000,5.7,4.1,6.6,93,0,0,15,rain
Trento,25/11/2000,5.7,3,8,89,0,0,14,rain
Trento,26/11/2000,4.8,2,8.3,79,0,0,0,
Trento,27/11/2000,3.3,-2,9.5,69,0,0,0,
Trento,28/11/2000,3.3,-1.3,9,73,0,0,0,
Trento,29/11/2000,3.6,-3,10.1,78,0,0,0,
Trento,30/11/2000,3,-1.5,9.4,82,0,0,0,
Trento,1/12/2000,3.3,-2,10.3,77,0,0,0,
Trento,2/12/2000,2.9,-2,5,89,1,0,0.8,rain
Trento,3/12/2000,6.4,3.7,8,83,0,0,0,rain
Trento,4/12/2000,6.8,4.6,10.6,91,0,0,0,
Trento,5/12/2000,6.4,3,12,76,2,0,0,
Trento,6/12/2000,4.9,0.9,7.4,76,0,0,0,
Trento,7/12/2000,5.2,3,7,86,0,0,0,rain
Trento,8/12/2000,6.2,4.8,7.2,88,0,0,0,rain
Trento,9/12/2000,7.1,5.5,8.6,94,0,0,11.9,rain fog
Trento,10/12/2000,7.9,5,12.3,89,0,0,4.1,
Trento,11/12/2000,4.5,0.5,9.1,86,2,0,0,
Trento,12/12/2000,3.2,-1.6,8.4,82,0,0,0,
Trento,13/12/2000,1.9,-1.6,7,86,0,0,0,
Trento,14/12/2000,1.8,-3.3,5.5,85,1,0,0,
Trento,15/12/2000,3.2,1.4,5,89,3,0,3.1,rain
Trento,16/12/2000,0.9,-3,7.4,74,0,0,0,
Trento,17/12/2000,-0.5,-5.2,5.1,72,0,0,0,
Trento,18/12/2000,-0.3,-5.8,5,69,0,0,0,
Trento,19/12/2000,-0.7,-6,6.2,69,0,0,0,
Trento,20/12/2000,-1.2,-5,0.4,86,1,0,0,
Trento,21/12/2000,0.2,-3,4.6,84,0,0,0,
Trento,22/12/2000,-1.6,-6.5,4.7,64,0,0,0,
Trento,23/12/2000,-3.2,-7.6,3.2,64,0,0,0,
Trento,24/12/2000,-2.8,-9,2.4,65,1,0,0,snow
Trento,25/12/2000,-1.4,-2.8,0,90,0,0,5.1,snow fog
Trento,26/12/2000,0.6,-1,2.5,88,0,0,1,rain snow fog
Trento,27/12/2000,2.1,0.5,3.7,88,0,0,1,rain fog
Trento,28/12/2000,3.2,-3,9.4,83,0,0,0,
Trento,29/12/2000,2.3,-1.1,5,83,0,0,0.8,rain
Trento,30/12/2000,1.6,-2,6.9,60,0,0,1,
Trento,31/12/2000,0.3,-5,5,50,0,0,0,
Trento,1/10/2001,16.2,12.3,21.2,71,2,0,0,
Trento,2/10/2001,16.7,14,19,79,0,0,0,
Trento,3/10/2001,18.3,13.9,23,74,5,0,0,
Trento,4/10/2001,14.3,12,16.4,94,0,0,4.1,rain
Trento,5/10/2001,14.9,9.3,19.8,75,3,0,0,
Trento,6/10/2001,17.7,13.3,22.4,71,6,0,0,
Trento,7/10/2001,16,13.6,18.1,94,2,0,4.8,rain
Trento,8/10/2001,18.8,15,23.8,72,8,0,2,
Trento,9/10/2001,16.4,10.2,22.1,75,2,0,0,
Trento,10/10/2001,16.7,10.8,22.4,75,4,0,0,rain
Trento,11/10/2001,16.2,9,22.7,73,1,0,0,
Trento,12/10/2001,14.9,8,22.2,70,0,0,0,
Trento,13/10/2001,14.7,7.4,22.8,71,1,0,0,
Trento,14/10/2001,14.9,7.2,21,70,2,0,0,
Trento,15/10/2001,14.1,7.3,20.8,74,1,0,0,
Trento,16/10/2001,14.5,8.6,20,76,0,0,0,
Trento,17/10/2001,14.2,7.3,20.9,76,2,0,0,
Trento,18/10/2001,15.4,10.8,20,77,5,0,0,
Trento,19/10/2001,15.1,10.8,19.6,79,4,0,0,
Trento,20/10/2001,15.3,12.7,18.2,86,2,0,0,rain
Trento,21/10/2001,14.6,11,17.3,86,4,0,9.4,rain
Trento,22/10/2001,11.9,6.4,19,76,3,0,2,
Trento,23/10/2001,11.3,6,16,76,4,0,0,
Trento,24/10/2001,13.1,8.6,18.2,80,0,0,0,
Trento,25/10/2001,13.1,9.6,18.6,75,4,0,0,
Trento,26/10/2001,10.8,4.4,16,75,5,0,0,
Trento,27/10/2001,11.9,8.2,17.5,71,2,0,0,
Trento,28/10/2001,12.1,9,19.7,82,3,0,0,
Trento,29/10/2001,11.7,5.5,19.9,80,2,0,0,
Trento,30/10/2001,9.9,3.9,16.1,79,0,0,0,
Trento,31/10/2001,10.4,2.8,16.5,74,1,0,0,
Trento,1/6/2001,20.9,16.3,24.7,37,11,0,0,
Trento,2/6/2001,18.1,13.6,20.9,60,12,0,0.8,rain
Trento,3/6/2001,13.7,11,16.7,71,9,52,3.1,thunderstorm
Trento,4/6/2001,18,6.4,23.8,34,9,0,0,
Trento,5/6/2001,18.2,7.9,25,49,11,0,0,
Trento,6/6/2001,15.1,12.6,19.1,83,2,0,5.1,rain
Trento,7/6/2001,19.1,8.4,25.9,53,10,0,0,
Trento,8/6/2001,19.5,13.5,25.6,64,8,0,0,
Trento,9/6/2001,17.9,15.7,20.5,87,2,0,1.5,rain
Trento,10/6/2001,16.3,14,19,91,3,0,7.1,rain
Trento,11/6/2001,15.6,11,21.5,57,9,0,26.2,rain
Trento,12/6/2001,16.6,6.1,23.5,46,8,0,0,
Trento,13/6/2001,19.2,10.1,26,53,14,0,0,
Trento,14/6/2001,19.5,13.5,27.4,58,3,0,0,
Trento,15/6/2001,20.6,12.8,27,59,11,0,0,
Trento,16/6/2001,19,16.6,23.7,80,6,34,1,thunderstorm
Trento,17/6/2001,17.7,12.6,23.4,65,4,0,20.1,rain
Trento,18/6/2001,17.8,10.5,24.1,53,9,0,0,
Trento,19/6/2001,20.3,12.9,24.3,37,18,52,0,
Trento,20/6/2001,22.1,9.6,28,40,10,0,0,
Trento,21/6/2001,20.9,11,27,49,11,0,0,
Trento,22/6/2001,22.2,13,27.4,61,14,0,0,
Trento,23/6/2001,22.3,12.9,28.8,58,7,0,0,
Trento,24/6/2001,23,13.7,29.4,54,5,0,0,
Trento,25/6/2001,24.6,15.2,30.4,58,8,0,0,
Trento,26/6/2001,25.4,19.2,30,63,13,0,0,
Trento,27/6/2001,22.6,18,30.3,77,7,0,0,thunderstorm
Trento,28/6/2001,19.4,16.8,22.3,84,2,0,23.9,thunderstorm
Trento,29/6/2001,24.2,15.3,29.3,60,9,0,0,
Trento,30/6/2001,23.8,17.6,29.1,65,10,42,0,thunderstorm
