Location;Date;MeanTemp;MinTemperature;MaxTemperature;MeanHumidity;WindSpeed;WindGusts;Rainfall;Phenomena
Mezzana;1/10/2000;9.4;8.6;10.7;99;2;31;26.1;rain
Mezzana;2/10/2000;9.8;7.7;11.7;93;2;35;3.6;rain
Mezzana;3/10/2000;9.5;7.3;11.4;84;6;61;5.8;rain
Mezzana;4/10/2000;9.6;6.7;12.9;89;4;30;0;
Mezzana;5/10/2000;10.5;7.4;13.8;94;2;23;2.3;rain
Mezzana;6/10/2000;8.3;6.5;9.3;98;4;52;18.5;rain
Mezzana;7/10/2000;3.9;2.5;6.2;90;6;54;43;rain snow
Mezzana;8/10/2000;4.5;2.7;5.7;83;4;55;4.1;rain snow
Mezzana;9/10/2000;6.3;4.9;8.8;88;3;23;4.1;rain
Mezzana;10/10/2000;5;4.1;5.7;98;1;32;8.4;rain
Mezzana;11/10/2000;6;4.8;7;98;3;47;46.8;rain
Mezzana;12/10/2000;6.6;4.6;8;100;2;73;71.5;rain
Mezzana;13/10/2000;9.5;7.1;10.9;99;2;58;12.6;rain
Mezzana;14/10/2000;10.6;8.1;12.8;96;3;49;4.5;rain
Mezzana;15/10/2000;9.7;6.3;13.6;96;4;64;18.7;rain
Mezzana;16/10/2000;7.9;5.8;11.1;94;2;43;1.8;rain
Mezzana;17/10/2000;7.4;5.4;9.1;98;1;19;3.1;rain
Mezzana;18/10/2000;7.3;3.9;10.3;94;1;18;0;
Mezzana;19/10/2000;9;6.9;11.1;94;1;19;0;
Mezzana;20/10/2000;9.4;7.8;11.1;94;3;21;0;
Mezzana;21/10/2000;8.6;5.8;10.8;94;3;20;0;
Mezzana;22/10/2000;7.7;4.3;12.7;87;1;17;0;
Mezzana;23/10/2000;7.3;3.8;12.8;85;1;22;0;
Mezzana;24/10/2000;6.7;2.9;13;78;2;21;0;
Mezzana;25/10/2000;8.1;3.5;14;85;3;30;0;
Mezzana;26/10/2000;8.3;5.4;12.4;90;2;27;0;
Mezzana;27/10/2000;8.1;5;12.4;82;2;16;0;
Mezzana;28/10/2000;8.5;5.6;13.7;85;2;26;0;
Mezzana;29/10/2000;8;4.7;12;86;3;39;0;
Mezzana;30/10/2000;8.1;6.4;10.2;96;4;49;4.8;rain
Mezzana;31/10/2000;7.2;4.6;9.2;100;5;75;54.4;rain
Mezzana;1/2/2000;-3;-7.1;2.3;80;2;24;0;
Mezzana;2/2/2000;-1.7;-5;1.7;82;1;25;0.8;rain
Mezzana;3/2/2000;-0.3;-3.6;3.6;78;3;31;0;
Mezzana;4/2/2000;-4.3;-7.3;-0;65;2;23;0;
Mezzana;5/2/2000;-2.3;-6.7;3;84;3;26;0;
Mezzana;6/2/2000;-1.6;-5.9;3.5;92;2;20;0;
Mezzana;7/2/2000;-1.6;-5.4;3.1;84;2;22;0;
Mezzana;8/2/2000;0.2;-3.8;5.2;86;2;29;0;
Mezzana;9/2/2000;0.2;-3.9;4.3;69;4;44;0;
Mezzana;10/2/2000;-3.8;-6.8;0.8;70;2;39;0;
Mezzana;11/2/2000;-4;-7;-0.9;81;2;24;0;
Mezzana;12/2/2000;-2.8;-5.8;1.8;84;1;17;0;
Mezzana;13/2/2000;-2.8;-7.2;2.4;72;3;23;0;
Mezzana;14/2/2000;-0.8;-4.1;4.7;80;2;26;0;
Mezzana;15/2/2000;-1.8;-5.9;4;82;1;24;0;
Mezzana;16/2/2000;-1.8;-4.2;1.9;89;3;41;5.1;rain snow
Mezzana;17/2/2000;-4.8;-7.7;-1;58;3;35;0;
Mezzana;18/2/2000;-6.9;-9.6;-4.5;76;2;34;0;snow
Mezzana;19/2/2000;-3.5;-7.1;1.3;77;1;24;0;snow
Mezzana;20/2/2000;-3.6;-6.8;0.4;66;5;44;0;
Mezzana;21/2/2000;-6.7;-10.9;-1.5;59;3;36;0;
Mezzana;22/2/2000;-7.4;-11.5;-2.7;70;2;20;0;snow
Mezzana;23/2/2000;-7.2;-11.7;-1.2;69;1;14;0;
Mezzana;24/2/2000;-5.8;-12.5;1.2;66;3;23;0;
Mezzana;25/2/2000;-0.9;-7.8;6.3;88;2;29;0;
Mezzana;26/2/2000;-0.3;-5.2;5.6;84;2;24;0;
Mezzana;27/2/2000;-1.4;-6.7;5;67;1;18;0;
Mezzana;28/2/2000;-0.8;-6.6;5.3;73;3;33;0;
Mezzana;29/2/2000;0;-3.8;3.8;91;4;45;4.9;rain snow
Mezzana;1/9/2000;14.3;10;19.9;81;4;39;0;
Mezzana;2/9/2000;13;9.3;18.2;90;3;43;1.5;rain
Mezzana;3/9/2000;11.9;7.8;16.1;77;2;27;4;rain
Mezzana;4/9/2000;11.1;7.4;15;77;3;31;1.8;rain
Mezzana;5/9/2000;11.3;6;16.3;64;3;28;0;
Mezzana;6/9/2000;12;8.3;16;73;3;35;1.4;rain
Mezzana;7/9/2000;12.7;8.7;17.5;67;2;34;5.3;rain
Mezzana;8/9/2000;13.4;7.4;19.6;63;3;33;0;
Mezzana;9/9/2000;15.5;9.7;22.3;73;2;23;0;
Mezzana;10/9/2000;16.8;11.4;23.6;77;2;28;0;
Mezzana;11/9/2000;16.5;11.7;23.5;81;2;29;0;
Mezzana;12/9/2000;15.4;10.6;22.2;84;2;31;0;
Mezzana;13/9/2000;14.4;10.3;20.7;89;2;39;0;
Mezzana;14/9/2000;14.5;9.4;21.2;86;2;29;0;
Mezzana;15/9/2000;15.5;11.4;21.4;85;2;30;0;
Mezzana;16/9/2000;14.3;11.6;17.7;91;3;54;6.2;rain
Mezzana;17/9/2000;13.2;8.9;18.3;75;2;30;1.2;rain
Mezzana;18/9/2000;12.7;9.9;16;88;2;32;2.8;rain
Mezzana;19/9/2000;12.5;9.9;15.2;90;3;44;3;rain
Mezzana;20/9/2000;12.4;10.2;14.6;97;2;34;34.2;rain
Mezzana;21/9/2000;10.4;8.6;12.1;86;3;48;24.5;rain
Mezzana;22/9/2000;10.9;7.8;15;70;3;32;0;
Mezzana;23/9/2000;11.5;7.1;15.4;81;3;29;0;
Mezzana;24/9/2000;12.4;10.2;15.6;91;4;24;1.5;rain
Mezzana;25/9/2000;12.8;8.9;17.6;85;2;24;0;
Mezzana;26/9/2000;13.4;9.4;18.8;84;2;28;0;
Mezzana;27/9/2000;13.9;9.9;19.4;85;3;30;0;
Mezzana;28/9/2000;13.6;10.8;17.8;88;3;35;0;
Mezzana;29/9/2000;12.1;9.9;15;94;1;40;9.3;rain
Mezzana;30/9/2000;10.6;9.2;12.3;100;1;56;40.7;rain
Mezzana;1/1/2000;-11.9;-15.3;-7.7;77;3;24;0;
Mezzana;2/1/2000;-8.8;-12;-4.1;84;4;33;0;
Mezzana;3/1/2000;-11.1;-13.7;-6.2;67;3;20;0;
Mezzana;4/1/2000;-11.1;-14.5;-5.8;62;2;20;0;
Mezzana;5/1/2000;-9.2;-12.1;-3.8;89;3;21;0;
Mezzana;6/1/2000;-9.3;-12.6;-4.4;80;2;20;0;
Mezzana;7/1/2000;-8.6;-11.3;-4.4;79;2;21;0;
Mezzana;8/1/2000;-9.5;-12.2;-5.4;79;2;16;0;
Mezzana;9/1/2000;-9.7;-12.7;-6;77;1;15;0;
Mezzana;10/1/2000;-8.2;-11.5;-4.3;88;2;21;0;
Mezzana;11/1/2000;-8.9;-11.3;-5.1;89;1;20;0;
Mezzana;12/1/2000;-11.2;-13.9;-7.3;78;1;14;0;
Mezzana;13/1/2000;-11.8;-14.4;-7.5;76;0;17;0;
Mezzana;14/1/2000;-11.6;-16;-7.1;71;3;21;0;
Mezzana;15/1/2000;-9.1;-12.2;-4.7;91;3;26;0;
Mezzana;16/1/2000;-10.7;-13.9;-6.5;80;2;24;0;
Mezzana;17/1/2000;-7.9;-12.7;-4;81;6;60;0;
Mezzana;18/1/2000;-3;-5.7;0.6;86;5;65;0;
Mezzana;19/1/2000;-6.2;-10;-2.8;72;4;32;0;
Mezzana;20/1/2000;-9.9;-13.5;-6.4;64;4;30;0;
Mezzana;21/1/2000;-7.2;-10.6;-2.9;70;7;58;0;
Mezzana;22/1/2000;-7.6;-10.5;-5.2;88;3;39;0.8;rain snow
Mezzana;23/1/2000;-7.3;-9.8;-3.9;76;4;47;0;
Mezzana;24/1/2000;-11;-13.5;-7.6;70;2;23;0.8;rain snow
Mezzana;25/1/2000;-13.4;-16.5;-9.5;69;1;22;0;snow
Mezzana;26/1/2000;-14.3;-18.6;-9;59;2;21;0;
Mezzana;27/1/2000;-11.5;-16.3;-5.6;74;2;25;0;
Mezzana;28/1/2000;-11.4;-16;-5.7;72;1;24;0;
Mezzana;29/1/2000;-9.2;-15.1;-4.5;80;1;26;0;
Mezzana;30/1/2000;-2.1;-5.9;2.4;98;3;43;0;
Mezzana;31/1/2000;-1.3;-5;3.8;93;2;29;0;
Mezzana;1/8/2000;16.6;11.4;22.3;82;2;31;0;
Mezzana;2/8/2000;17.4;11.3;24.3;82;3;42;0;
Mezzana;3/8/2000;16.5;12.3;21.9;89;4;59;6.7;rain
Mezzana;4/8/2000;13.7;12.1;15.7;97;2;42;30.8;rain
Mezzana;5/8/2000;13;10.3;16.2;93;4;33;26.6;rain
Mezzana;6/8/2000;13.5;10.6;16.9;85;2;30;2.7;rain
Mezzana;7/8/2000;14.9;10.9;19.5;74;3;35;0;
Mezzana;8/8/2000;15.3;11.3;20.3;80;3;31;1.9;rain
Mezzana;9/8/2000;15.1;11.6;20.1;86;2;28;4.2;rain
Mezzana;10/8/2000;15.9;10.4;22.2;84;2;26;0;
Mezzana;11/8/2000;16.8;12;23;86;2;24;0;
Mezzana;12/8/2000;15.6;12.3;19.9;89;2;27;2.8;rain
Mezzana;13/8/2000;15.6;11.6;20.5;87;3;22;0;
Mezzana;14/8/2000;17.4;12.4;23.4;80;2;24;0;
Mezzana;15/8/2000;17.8;12.4;24.6;80;2;25;1.2;rain
Mezzana;16/8/2000;18.8;13.6;25.7;84;2;34;0;
Mezzana;17/8/2000;18.8;14.1;25.3;84;2;31;0;
Mezzana;18/8/2000;19.1;13.8;25.7;81;2;38;0;
Mezzana;19/8/2000;19.9;14.5;27.1;77;4;40;0;
Mezzana;20/8/2000;20.2;13.7;28.3;70;3;38;0;
Mezzana;21/8/2000;20.5;14.3;28.2;72;4;63;0;
Mezzana;22/8/2000;19.4;13.4;26.9;71;3;46;0;
Mezzana;23/8/2000;18.8;12.7;26.2;74;2;35;0;
Mezzana;24/8/2000;18.7;13.5;25.2;75;2;31;0;
Mezzana;25/8/2000;19.2;12.6;27.3;59;2;23;0;
Mezzana;26/8/2000;19.7;13.1;28;67;3;38;0;
Mezzana;27/8/2000;17.6;13.4;23.1;82;2;39;3.5;rain
Mezzana;28/8/2000;14.9;12;18.9;82;1;24;9.7;rain
Mezzana;29/8/2000;14.7;10.7;19.7;89;2;33;1.3;rain
Mezzana;30/8/2000;13.5;9.5;18.1;91;3;40;2.9;rain
Mezzana;31/8/2000;12.9;10.4;15.3;95;2;41;9.8;rain
Mezzana;1/6/2000;13.5;7.1;19;73;4;33;0.7;rain
Mezzana;2/6/2000;16.3;10.2;22.4;82;2;32;0;
Mezzana;3/6/2000;16.8;11.3;23;86;2;27;0;
Mezzana;4/6/2000;16;11.6;21.5;89;1;33;0.7;rain
Mezzana;5/6/2000;16.4;10.6;23.2;87;3;40;0;
Mezzana;6/6/2000;15.8;11.5;21.1;86;3;45;1.8;rain
Mezzana;7/6/2000;15.8;11.5;20.7;73;4;36;0.7;rain
Mezzana;8/6/2000;15.9;12.2;20.9;81;3;30;1.1;rain
Mezzana;9/6/2000;17.9;10.8;25.3;72;4;41;0;
Mezzana;10/6/2000;17.6;11.3;24.1;69;2;36;0;
Mezzana;11/6/2000;15.4;12.9;18.2;81;3;41;10.3;rain
Mezzana;12/6/2000;17.1;11.8;22.8;74;4;38;0.7;rain
Mezzana;13/6/2000;16.5;13.8;20.2;78;3;37;2.3;rain
Mezzana;14/6/2000;16.7;12.2;21.9;72;2;24;0.6;rain
Mezzana;15/6/2000;16.3;12.9;20.4;77;2;27;0;
Mezzana;16/6/2000;16.5;11.3;21.5;61;3;27;8.6;rain
Mezzana;17/6/2000;15.8;11;20.5;57;3;28;3;rain
Mezzana;18/6/2000;17.2;12.8;22.7;70;3;28;0;
Mezzana;19/6/2000;18.8;12.1;25.7;71;3;34;0;
Mezzana;20/6/2000;19.8;12.9;27;68;3;38;0;
Mezzana;21/6/2000;20.4;12.5;28.9;61;3;36;0;
Mezzana;22/6/2000;20.8;13.2;29;61;4;43;0;
Mezzana;23/6/2000;18.9;13.6;25.2;73;4;47;7.2;rain
Mezzana;24/6/2000;15;11.4;18.5;82;4;46;5.5;rain
Mezzana;25/6/2000;13;9.6;17.1;75;3;34;2.5;rain
Mezzana;26/6/2000;12.9;7.9;18.3;75;2;32;2;rain
Mezzana;27/6/2000;14.7;8.9;20.9;76;4;44;0;
Mezzana;28/6/2000;14.3;10.7;19.3;88;2;38;6.3;rain
Mezzana;29/6/2000;14;10.1;19.2;81;2;28;9.7;rain
Mezzana;30/6/2000;14.9;8.7;20.8;81;3;40;4.2;rain
Mezzana;1/5/2000;10.6;5.8;15.6;79;2;23;0;
Mezzana;2/5/2000;11.1;7.1;15.8;82;1;24;1.6;rain
Mezzana;3/5/2000;11.3;7.3;16.7;86;2;30;1.6;rain
Mezzana;4/5/2000;11.2;7;16.2;86;2;29;2.1;rain
Mezzana;5/5/2000;10.7;6.9;14.9;88;2;29;6.6;rain
Mezzana;6/5/2000;10.6;8;14.5;95;2;33;8.9;rain
Mezzana;7/5/2000;10.8;8;15.2;91;2;32;9.2;rain
Mezzana;8/5/2000;10.9;8.5;14.3;93;2;31;8.8;rain
Mezzana;9/5/2000;13.3;7.4;19.4;77;3;38;0;
Mezzana;10/5/2000;14.1;9.3;19.4;85;2;37;1.6;rain
Mezzana;11/5/2000;15.5;10.1;21.9;76;3;39;0;
Mezzana;12/5/2000;14.3;10.7;18.8;85;2;23;2.9;rain
Mezzana;13/5/2000;12.8;9.6;16.3;86;1;18;3.6;rain
Mezzana;14/5/2000;13.2;8.4;18.7;82;2;25;0.9;rain
Mezzana;15/5/2000;13.5;7.9;19.2;80;2;28;0;
Mezzana;16/5/2000;13.5;8.3;19.5;85;2;28;0;
Mezzana;17/5/2000;14.5;7.5;22.1;77;4;43;0.5;rain
Mezzana;18/5/2000;14;8.5;19.9;77;5;53;1.9;rain
Mezzana;19/5/2000;11.6;7.5;16.9;73;4;48;12.5;rain
Mezzana;20/5/2000;9.9;7.2;12.9;78;3;29;12.2;rain
Mezzana;21/5/2000;9.5;6.3;12;85;4;42;1.8;rain
Mezzana;22/5/2000;12.4;7.5;18;69;4;37;2.7;rain
Mezzana;23/5/2000;13.1;6.7;18.9;67;3;33;2.3;rain
Mezzana;24/5/2000;13.5;9.8;17;81;3;29;0;
Mezzana;25/5/2000;14.4;8.4;20.2;79;3;36;0;
Mezzana;26/5/2000;15.2;9.5;21;81;3;38;0;
Mezzana;27/5/2000;15.3;9.9;21.5;81;3;51;11.7;rain
Mezzana;28/5/2000;13.7;10.2;17.8;89;4;53;6;rain
Mezzana;29/5/2000;13.2;9.3;17.7;76;3;44;2.1;rain
Mezzana;30/5/2000;10.4;8.3;12.9;80;4;34;6;rain
Mezzana;31/5/2000;12.7;7.5;18.1;77;2;27;1.3;rain
Mezzana;1/3/2000;0.8;-1.1;2.6;97;3;61;11.6;rain snow
Mezzana;2/3/2000;-0.4;-6.4;4.6;53;7;70;0;
Mezzana;3/3/2000;-3.3;-8.4;3.3;65;2;30;0;
Mezzana;4/3/2000;-1.1;-5.7;6.2;65;2;36;0;
Mezzana;5/3/2000;-3.3;-7;2.9;55;2;36;0;
Mezzana;6/3/2000;-4;-9.6;3;66;2;22;0;
Mezzana;7/3/2000;-2.2;-8.7;5.2;59;2;23;0;
Mezzana;8/3/2000;1.1;-7.2;8.7;64;2;21;0;
Mezzana;9/3/2000;5.9;1;12.2;80;3;29;0;
Mezzana;10/3/2000;6.1;2.1;11.9;70;2;34;0;
Mezzana;11/3/2000;6.1;0.5;12.5;71;2;28;0;
Mezzana;12/3/2000;5.6;1.9;11.2;70;3;27;0;
Mezzana;13/3/2000;3.5;-0.6;9.1;77;2;24;0;
Mezzana;14/3/2000;3.1;-2.9;9.2;72;2;28;0;
Mezzana;15/3/2000;3.8;-1.8;9.8;62;6;49;0;
Mezzana;16/3/2000;0.7;-5.6;7.1;66;5;57;0;
Mezzana;17/3/2000;2.6;-3;9.1;75;4;46;0;
Mezzana;18/3/2000;3;-1.4;8.3;71;3;33;0;
Mezzana;19/3/2000;2.5;-1.2;8.4;63;3;27;0.9;rain snow
Mezzana;20/3/2000;1.2;-3.5;7.6;58;2;27;3;rain snow
Mezzana;21/3/2000;2.6;-3.8;10.2;62;2;24;0;
Mezzana;22/3/2000;3.7;-2.8;11.1;64;2;29;0;
Mezzana;23/3/2000;5;-1.5;11.6;63;3;29;0;
Mezzana;24/3/2000;5.6;1.4;9.8;82;3;42;0;
Mezzana;25/3/2000;5.1;1.4;9.4;88;2;33;3.2;rain
Mezzana;26/3/2000;3.4;1.8;5.6;98;2;39;9.3;rain snow
Mezzana;27/3/2000;1.5;-0;3;97;1;33;21.7;rain snow
Mezzana;28/3/2000;1.5;-0.9;4.8;87;2;26;8.1;rain snow
Mezzana;29/3/2000;0.6;-0.6;1.7;97;3;54;35.5;rain snow
Mezzana;30/3/2000;2.6;-1.2;7.4;71;4;38;0;
Mezzana;31/3/2000;1.9;-3.3;7.4;69;3;33;2.6;rain snow
Mezzana;1/11/2000;3.8;0;7.4;87;3;39;7.3;rain
Mezzana;2/11/2000;2.9;-0.4;6.1;86;2;55;8.4;rain
Mezzana;3/11/2000;3.4;1.4;4.6;100;1;50;38.7;rain
Mezzana;4/11/2000;1.9;-2.6;3.8;96;3;46;8.9;rain
Mezzana;5/11/2000;-1.7;-5.3;0.8;73;4;31;0;
Mezzana;6/11/2000;-0.3;-1.5;0.7;99;2;82;58.7;rain snow
Mezzana;7/11/2000;1.1;-1.2;4.1;96;2;53;10.4;rain snow
Mezzana;8/11/2000;1.3;-0.8;3.7;91;2;47;5.9;rain snow
Mezzana;9/11/2000;-0.4;-2.3;1.6;91;1;29;1.5;rain snow
Mezzana;10/11/2000;-2.8;-6.2;0.4;82;2;18;0;
Mezzana;11/11/2000;-5.6;-8.3;-0.9;71;2;20;0;
Mezzana;12/11/2000;-3;-7.8;0.8;82;1;39;0;
Mezzana;13/11/2000;2;-0.6;4.2;100;2;68;23.7;rain
Mezzana;14/11/2000;3.1;2.2;4.3;100;3;86;53.6;rain
Mezzana;15/11/2000;2.4;0.9;3.4;99;2;37;7.8;rain snow
Mezzana;16/11/2000;3.1;2;4;98;1;62;21.6;rain
Mezzana;17/11/2000;3.3;2.4;3.9;100;2;69;51.1;rain
Mezzana;18/11/2000;1.1;-0.9;2.7;94;5;41;23.9;rain snow
Mezzana;19/11/2000;-2.4;-4.3;0.7;77;3;25;0;
Mezzana;20/11/2000;-2.7;-4.2;-1.3;80;1;34;12;rain snow
Mezzana;21/11/2000;-1.2;-2.4;0.5;99;1;42;13.1;rain snow
Mezzana;22/11/2000;-1.8;-2.7;-0.8;85;1;23;0;
Mezzana;23/11/2000;0.1;-2;1.5;90;1;28;6.1;rain
Mezzana;24/11/2000;1.7;1.3;2.5;100;3;27;34.1;rain snow
Mezzana;25/11/2000;0.7;-2;2.6;95;2;17;6.4;rain snow
Mezzana;26/11/2000;-0.5;-1.9;1.5;83;3;30;0;
Mezzana;27/11/2000;-3.3;-5.4;-0.6;72;3;32;0;
Mezzana;28/11/2000;-4.3;-5.9;-1.3;89;1;17;0;
Mezzana;29/11/2000;-3.4;-6.5;0.3;83;1;20;0;
Mezzana;30/11/2000;-2.9;-4.8;-0.3;86;1;20;0;
Mezzana;1/4/2000;2.2;-1.1;6.9;82;2;23;3.3;rain snow
Mezzana;2/4/2000;1.5;-3.6;6.6;80;3;33;0;
Mezzana;3/4/2000;2.4;-0.1;5.1;97;1;35;13;rain snow
Mezzana;4/4/2000;4.8;1.6;9.4;83;3;35;0;
Mezzana;5/4/2000;5.7;0.5;11;69;2;28;0.9;rain
Mezzana;6/4/2000;5.1;1.9;7.8;73;3;38;1.3;rain
Mezzana;7/4/2000;3.8;-1;9.4;50;3;29;0;
Mezzana;8/4/2000;4.2;-2.5;11.5;57;3;30;0;
Mezzana;9/4/2000;4.2;0.7;8.7;80;4;36;2.2;rain
Mezzana;10/4/2000;3.7;0.8;6.7;88;3;24;1.9;rain snow
Mezzana;11/4/2000;4.6;1.3;7.9;86;3;38;1.3;rain
Mezzana;12/4/2000;4.8;2.7;7.4;90;5;60;15;rain snow
Mezzana;13/4/2000;5.6;2.6;8.6;86;5;67;3.7;rain
Mezzana;14/4/2000;6.3;3.4;10.1;88;5;45;4;rain
Mezzana;15/4/2000;5.4;3.1;8.1;95;3;53;7.8;rain
Mezzana;16/4/2000;5.3;1.8;8.5;81;3;43;1.3;rain
Mezzana;17/4/2000;5.8;3.8;7.7;92;1;36;18.1;rain
Mezzana;18/4/2000;7.6;4.9;10.6;87;4;37;4.9;rain
Mezzana;19/4/2000;8.4;6;11;77;4;40;2.4;rain
Mezzana;20/4/2000;9.4;4.4;14.1;68;3;38;0;
Mezzana;21/4/2000;11;4.7;17.2;64;2;17;0;
Mezzana;22/4/2000;11.7;6.1;18.3;65;3;36;0;
Mezzana;23/4/2000;11.7;5.1;17.4;66;3;35;0;
Mezzana;24/4/2000;9.2;6.3;11.7;80;2;36;10.3;rain
Mezzana;25/4/2000;9.2;3.9;15;71;3;30;0;
Mezzana;26/4/2000;10.6;3.8;17;74;2;30;0;
Mezzana;27/4/2000;11.7;5.1;19;77;2;37;0;
Mezzana;28/4/2000;10.9;6.7;15.3;88;2;39;9.4;rain
Mezzana;29/4/2000;9.9;7.2;12.8;93;3;38;10.2;rain
Mezzana;30/4/2000;10.3;5.4;15.5;79;2;20;0;
Mezzana;1/12/2000;-4.7;-7.1;-1.5;90;1;27;0;
Mezzana;2/12/2000;-2.7;-5.7;-0.3;94;1;28;0;
Mezzana;3/12/2000;0.3;-1.2;1.6;99;1;21;3;rain
Mezzana;4/12/2000;1.1;-0.7;2.9;99;1;16;0;
Mezzana;5/12/2000;-0.4;-2.4;2.3;94;2;19;0;
Mezzana;6/12/2000;-0.8;-3.9;2.2;88;1;26;0;
Mezzana;7/12/2000;1.1;-1.2;2.7;94;2;38;1.2;rain
Mezzana;8/12/2000;3.6;2.1;4.8;99;3;50;5.8;rain
Mezzana;9/12/2000;2.7;1.6;3.9;99;1;53;13.8;rain
Mezzana;10/12/2000;1.6;0.4;3.6;89;1;29;0;
Mezzana;11/12/2000;0.7;-1.4;3.3;79;3;28;0;
Mezzana;12/12/2000;-0.9;-2.6;1.9;80;1;22;0;
Mezzana;13/12/2000;-1.6;-4;1.9;87;1;26;0;
Mezzana;14/12/2000;-2.7;-6;0.1;89;2;38;1.3;rain
Mezzana;15/12/2000;-0.9;-4.1;1.4;91;3;46;2.1;rain
Mezzana;16/12/2000;-5.8;-8.8;-2.5;80;2;24;0;
Mezzana;17/12/2000;-7.5;-9.6;-3.6;81;1;20;0;
Mezzana;18/12/2000;-8.3;-11.3;-4.8;76;2;23;0;
Mezzana;19/12/2000;-6.4;-9.8;-2.7;91;1;19;0;
Mezzana;20/12/2000;-5.2;-7.9;-2.1;94;1;18;0;snow
Mezzana;21/12/2000;-5.7;-8.4;-2.2;82;0;14;0;
Mezzana;22/12/2000;-7.4;-9.9;-4.2;49;1;19;0;
Mezzana;23/12/2000;-8.8;-11.2;-5.8;40;0;21;0;
Mezzana;24/12/2000;-8.7;-11.9;-5.7;55;1;34;3.1;rain snow
Mezzana;25/12/2000;-5.2;-7.3;-3.1;100;1;47;12.1;rain snow
Mezzana;26/12/2000;-3.1;-5.1;-0.6;96;2;37;7.9;rain snow
Mezzana;27/12/2000;-3.3;-5;-1.6;89;3;31;3;rain snow
Mezzana;28/12/2000;-2.6;-4.5;-0.9;86;3;36;0;snow
Mezzana;29/12/2000;-3.6;-5;-1.9;92;2;44;10.3;rain snow
Mezzana;30/12/2000;-5.5;-7.9;-3.4;69;4;36;0;snow
Mezzana;31/12/2000;-9.2;-12.7;-6.9;66;5;41;0;
Mezzana;1/7/2000;16.2;12.1;20.4;85;3;42;1.1;rain
Mezzana;2/7/2000;18.5;12.7;24.1;80;4;40;0;
Mezzana;3/7/2000;19.3;13.2;27;82;4;57;0;
Mezzana;4/7/2000;17.7;13.3;23;87;3;73;12.4;rain
Mezzana;5/7/2000;17.5;12.9;23.2;82;3;43;1;rain
Mezzana;6/7/2000;17.8;12.1;24.6;79;3;38;0.7;rain
Mezzana;7/7/2000;18.6;12.7;25;81;4;53;0;
Mezzana;8/7/2000;16.4;12.4;20.6;76;4;50;13.9;rain
Mezzana;9/7/2000;14.5;8.7;20;63;4;43;0;
Mezzana;10/7/2000;14.9;10.7;18.7;79;6;71;17.5;rain
Mezzana;11/7/2000;11.1;8.4;13.4;92;3;71;45;rain
Mezzana;12/7/2000;10.6;7.2;14.2;78;3;27;1.9;rain
Mezzana;13/7/2000;11.5;6.4;16.4;66;3;35;1.7;rain
Mezzana;14/7/2000;11.7;8.9;14;88;3;38;5.6;rain
Mezzana;15/7/2000;11.5;6.9;16.2;74;2;34;9.3;rain
Mezzana;16/7/2000;10.5;5.7;15.8;73;2;29;2.5;rain
Mezzana;17/7/2000;11.5;4.8;17.9;75;3;41;0;
Mezzana;18/7/2000;13.1;7;19.4;75;3;29;0;
Mezzana;19/7/2000;13.8;9;19.6;81;2;32;2.3;rain
Mezzana;20/7/2000;14;9.4;19.1;77;2;21;0.6;rain
Mezzana;21/7/2000;15.2;9.4;21.7;75;3;29;2.7;rain
Mezzana;22/7/2000;16.3;11.7;21.8;79;3;40;0.9;rain
Mezzana;23/7/2000;16.9;12.9;21.9;84;4;61;2.5;rain
Mezzana;24/7/2000;15.9;13.6;19;91;4;65;11.6;rain
Mezzana;25/7/2000;16.4;13.3;20.4;89;4;44;2.9;rain
Mezzana;26/7/2000;16.9;12.7;22.3;79;4;48;0;
Mezzana;27/7/2000;16.1;10.6;22.5;77;3;33;0;
Mezzana;28/7/2000;14.9;11.3;19;84;2;38;16;rain
Mezzana;29/7/2000;14.6;9.2;20.3;70;3;29;1.7;rain
Mezzana;30/7/2000;14.8;9.7;20.4;69;2;31;0;
Mezzana;31/7/2000;15.6;9.6;21.7;73;3;34;0;
Mezzana;1/10/2001;10.6;7;14.5;87;3;23;0;
Mezzana;2/10/2001;13.3;9.1;18.5;87;3;36;0;
Mezzana;3/10/2001;13.6;10.3;19.1;84;3;38;0;
Mezzana;4/10/2001;11.9;8.1;15.3;93;2;37;8.6;rain
Mezzana;5/10/2001;10.8;7.3;14.1;90;3;28;0;
Mezzana;6/10/2001;12.9;9.5;17.2;85;3;27;0;
Mezzana;7/10/2001;12.9;10.7;16.1;96;2;45;13.4;rain
Mezzana;8/10/2001;13;9.8;17.1;87;4;42;0;
Mezzana;9/10/2001;11.5;7.6;16.6;86;2;32;0;
Mezzana;10/10/2001;11.5;8.9;15.8;88;1;22;0.7;rain
Mezzana;11/10/2001;11.7;7.6;17.6;82;2;19;0;
Mezzana;12/10/2001;12.1;7.6;18.5;76;1;14;0;
Mezzana;13/10/2001;12.9;8.4;19.8;72;2;20;0;
Mezzana;14/10/2001;12.7;8.5;19.9;80;2;20;0;
Mezzana;15/10/2001;11.8;6.8;18.3;81;2;25;0;
Mezzana;16/10/2001;11.7;8.2;16.7;81;2;24;0;
Mezzana;17/10/2001;11;7.1;16.3;84;3;25;0;
Mezzana;18/10/2001;11.3;7.8;16.5;83;2;30;0;
Mezzana;19/10/2001;11.3;7.8;16.1;85;2;30;0;
