latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation,,,,,,,
46.22144,11.4832535,1795.0,3600,Europe/Berlin,GMT+1,,,,,,,
,,,,,,,,,,,,
time,weather_code (wmo code),relative_humidity_2m_max (%),relative_humidity_2m_min (%),relative_humidity_2m_mean (%),winddirection_10m_dominant (°),temperature_2m_max (°C),temperature_2m_min (°C),precipitation_sum (mm),precipitation_hours (h),wind_gusts_10m_mean (km/h),wind_speed_10m_mean (km/h),temperature_2m_mean (°C)
01/01/1990,0,72,44,58,301,0.1,-11.2,0.00,0.0,16.1,4.1,-6.2
02/01/1990,0,72,37,58,307,0.0,-13.4,0.00,0.0,23.7,5.7,-6.8
03/01/1990,2,89,56,69,301,-0.5,-12.7,0.00,0.0,19.8,4.3,-7.4
04/01/1990,0,91,35,66,308,-0.8,-13.3,0.00,0.0,17.1,3.9,-7.6
05/01/1990,3,60,32,45,299,-1.3,-13.3,0.00,0.0,20.1,4.2,-7.6
06/01/1990,71,72,47,56,304,-3.3,-12.1,1.90,10.0,13.7,2.8,-7.8
07/01/1990,2,73,23,47,304,-1.7,-14.7,0.00,0.0,18.4,5.4,-9.3
08/01/1990,2,50,20,34,303,-1.2,-14.7,0.00,0.0,14.9,4.0,-8.6
09/01/1990,0,64,32,47,303,0.3,-13.2,0.00,0.0,18.2,4.7,-7.0
10/01/1990,0,60,27,48,303,1.6,-12.8,0.00,0.0,18.9,4.7,-6.2
11/01/1990,0,55,22,43,304,1.7,-12.5,0.00,0.0,18.5,4.6,-5.9
12/01/1990,0,55,20,36,304,2.3,-11.1,0.00,0.0,17.0,4.5,-5.2
13/01/1990,3,56,25,39,304,1.4,-11.8,0.00,0.0,19.5,4.9,-5.5
14/01/1990,2,46,21,37,304,0.9,-11.3,0.00,0.0,16.2,3.7,-5.4
15/01/1990,3,55,22,39,303,1.1,-12.6,0.00,0.0,20.1,4.9,-5.6
16/01/1990,3,66,35,48,306,5.2,-10.6,0.00,0.0,23.7,4.9,-3.0
17/01/1990,2,91,45,69,302,5.0,-7.5,0.00,0.0,20.2,4.0,-1.1
18/01/1990,71,89,67,79,318,-0.6,-5.8,0.40,4.0,24.2,4.6,-3.0
19/01/1990,3,85,33,60,304,-0.1,-10.1,0.00,0.0,28.6,5.2,-5.1
20/01/1990,3,62,28,46,306,2.7,-12.3,0.00,0.0,32.3,4.9,-4.7
21/01/1990,3,73,39,59,309,3.2,-7.9,0.00,0.0,25.3,5.2,-2.5
22/01/1990,2,78,35,59,305,5.1,-7.3,0.00,0.0,19.7,4.0,-1.4
23/01/1990,3,59,35,50,292,4.0,-6.4,0.00,0.0,21.2,3.7,-1.2
24/01/1990,3,86,61,73,265,2.1,-6.3,0.00,0.0,37.5,4.4,-2.5
25/01/1990,3,93,69,86,243,0.9,-7.2,0.00,0.0,35.4,4.0,-3.0
26/01/1990,73,94,86,91,265,1.0,-5.4,3.20,14.0,38.9,3.8,-1.5
27/01/1990,73,94,54,78,278,-0.1,-10.8,0.50,2.0,33.3,4.3,-5.6
28/01/1990,73,98,76,93,233,0.0,-4.6,12.70,23.0,42.2,4.5,-1.8
29/01/1990,73,98,83,93,242,1.7,-1.2,5.70,17.0,24.5,3.1,-0.2
30/01/1990,71,97,84,94,247,1.5,-4.0,5.10,17.0,21.7,3.0,-0.6
31/01/1990,3,97,74,90,263,1.7,-6.0,0.00,0.0,27.9,4.3,-2.3
01/02/1990,3,93,75,86,275,1.5,-4.3,0.00,0.0,24.1,3.3,-1.5
02/02/1990,3,94,79,88,291,0.8,-5.7,0.00,0.0,28.6,3.6,-2.3
03/02/1990,71,94,73,86,264,1.8,-4.7,0.00,0.0,32.5,4.8,-1.6
04/02/1990,3,94,42,74,304,3.8,-5.2,0.00,0.0,30.8,5.2,-0.9
05/02/1990,0,66,33,53,300,7.4,-4.6,0.00,0.0,18.6,4.2,0.4
06/02/1990,0,55,24,44,297,7.5,-5.2,0.00,0.0,21.1,4.3,0.3
07/02/1990,1,57,29,44,293,5.3,-5.7,0.00,0.0,21.9,3.9,-0.5
08/02/1990,3,61,34,51,296,7.0,-4.7,0.00,0.0,25.4,4.3,0.6
09/02/1990,2,78,32,54,316,0.2,-5.4,0.00,0.0,36.1,5.6,-2.6
10/02/1990,71,82,38,56,268,-0.5,-8.3,0.00,0.0,28.2,4.8,-4.9
11/02/1990,75,91,73,81,293,-2.9,-7.3,5.10,9.0,25.7,3.0,-4.9
12/02/1990,71,92,55,74,305,-3.4,-9.0,0.80,5.0,29.4,3.6,-6.4
13/02/1990,73,81,49,65,293,-3.1,-12.4,6.80,19.0,40.2,5.1,-8.2
14/02/1990,75,95,72,84,284,4.7,-8.3,27.80,24.0,54.6,4.9,-1.9
15/02/1990,73,94,44,73,307,6.9,-5.3,7.50,17.0,64.2,5.1,1.1
16/02/1990,73,71,34,51,303,-1.1,-7.6,1.50,8.0,45.1,6.0,-4.1
17/02/1990,3,75,52,66,291,2.4,-6.6,0.00,0.0,32.2,4.4,-2.2
18/02/1990,3,73,42,63,283,4.2,-4.3,0.00,0.0,22.5,3.7,0.1
19/02/1990,3,69,48,61,294,5.8,-2.9,0.00,0.0,17.6,3.6,1.2
20/02/1990,0,70,30,52,298,9.6,-2.3,0.00,0.0,15.0,3.2,3.0
21/02/1990,0,61,34,50,306,9.5,-1.5,0.00,0.0,19.8,4.4,3.7
22/02/1990,0,70,40,58,308,9.8,-2.7,0.00,0.0,17.0,4.0,3.1
23/02/1990,0,80,32,58,304,10.9,-2.9,0.00,0.0,17.2,3.9,3.5
24/02/1990,0,74,28,54,307,10.3,-3.6,0.00,0.0,16.7,3.8,3.1
25/02/1990,2,89,39,63,278,9.0,-2.3,0.00,0.0,21.5,3.8,2.9
26/02/1990,71,97,57,82,263,6.7,-0.6,1.10,4.0,39.0,5.0,2.5
27/02/1990,75,97,57,81,278,3.9,-5.2,20.50,24.0,59.6,4.5,-0.3
28/02/1990,73,84,55,71,287,-0.1,-10.2,12.20,22.0,53.8,4.7,-5.1
01/03/1990,71,79,29,55,306,2.1,-8.7,0.60,3.0,55.3,5.9,-3.8
02/03/1990,73,70,37,51,315,-3.7,-13.4,0.50,2.0,37.0,5.7,-8.2
03/03/1990,1,60,36,49,316,-5.0,-14.4,0.00,0.0,39.6,6.8,-9.5
04/03/1990,2,64,39,53,305,1.4,-13.2,0.00,0.0,27.4,5.8,-6.0
05/03/1990,0,59,29,49,300,4.2,-12.5,0.00,0.0,27.6,4.4,-3.5
06/03/1990,3,63,25,48,302,5.4,-10.7,0.00,0.0,35.6,5.4,-2.0
07/03/1990,1,60,24,46,306,7.8,-7.2,0.00,0.0,28.5,5.1,0.4
08/03/1990,3,87,62,72,273,5.4,-5.0,0.00,0.0,22.5,3.5,0.7
09/03/1990,71,93,65,81,296,5.4,-2.1,0.70,5.0,29.4,3.8,1.6
10/03/1990,3,77,37,57,304,7.1,-3.7,0.00,0.0,50.0,6.9,2.0
11/03/1990,3,78,30,51,307,13.5,-3.5,0.00,0.0,30.4,5.5,5.6
12/03/1990,3,73,42,56,319,11.9,-1.6,0.00,0.0,22.1,4.7,5.3
13/03/1990,3,79,48,63,290,8.4,-1.5,0.00,0.0,17.0,3.5,3.7
14/03/1990,73,94,45,77,319,9.7,-2.5,2.70,8.0,14.9,3.0,2.9
15/03/1990,3,95,58,79,292,7.6,-4.0,0.00,0.0,14.6,2.8,2.1
16/03/1990,0,95,42,74,266,8.6,-2.7,0.00,0.0,16.5,3.3,2.7
17/03/1990,1,91,39,67,220,7.3,-2.0,0.00,0.0,17.0,2.5,2.2
18/03/1990,1,76,40,58,256,8.0,-2.7,0.00,0.0,18.7,2.4,2.5
19/03/1990,0,68,32,50,323,9.7,-3.0,0.00,0.0,15.2,2.6,3.7
20/03/1990,3,66,25,42,312,11.3,-2.0,0.00,0.0,18.9,4.1,5.2
21/03/1990,2,62,36,47,286,11.5,-0.3,0.00,0.0,22.7,4.1,5.9
22/03/1990,3,77,31,54,296,13.4,-1.0,0.00,0.0,20.3,3.9,6.7
23/03/1990,51,82,53,70,336,9.4,0.4,0.80,7.0,21.5,4.4,4.6
24/03/1990,2,92,64,81,260,8.4,-0.0,0.00,0.0,18.2,3.7,3.8
25/03/1990,73,100,65,91,356,3.5,-4.6,14.30,20.0,24.6,3.5,0.6
26/03/1990,73,81,63,75,9,-3.4,-7.6,7.10,19.0,32.0,5.7,-5.7
27/03/1990,73,93,72,81,345,-0.4,-8.6,7.70,18.0,30.4,5.4,-4.4
28/03/1990,73,94,68,84,312,-0.0,-5.2,2.20,8.0,18.4,3.4,-2.9
29/03/1990,3,92,51,74,339,2.4,-9.6,0.00,0.0,26.2,4.9,-3.2
30/03/1990,3,80,33,63,335,6.2,-4.5,0.00,0.0,25.8,4.3,0.4
31/03/1990,0,75,42,61,293,7.9,-4.7,0.00,0.0,14.5,2.9,1.9
01/04/1990,1,83,61,70,226,6.1,-3.1,0.00,0.0,18.1,3.7,2.2
02/04/1990,51,95,69,84,206,4.5,-1.0,1.00,5.0,26.3,3.6,1.4
03/04/1990,73,97,80,91,201,3.2,-1.8,5.30,21.0,24.5,3.8,0.6
04/04/1990,73,97,72,90,349,2.9,-0.5,9.80,16.0,15.4,2.9,0.7
05/04/1990,73,96,77,90,187,4.3,-1.4,6.20,22.0,30.9,4.7,0.9
06/04/1990,73,97,74,90,201,3.1,-2.8,9.40,17.0,25.6,3.4,0.4
07/04/1990,73,97,88,95,335,2.4,0.3,13.90,24.0,15.2,2.7,1.1
08/04/1990,75,98,52,85,62,4.9,-2.1,13.10,18.0,19.6,3.4,0.8
09/04/1990,73,99,74,87,159,1.5,-3.2,8.30,20.0,20.6,3.7,-0.9
10/04/1990,3,93,46,67,345,4.0,-8.4,0.00,0.0,33.8,6.2,-1.7
11/04/1990,71,79,50,61,318,3.4,-5.1,0.50,2.0,36.1,5.1,-1.2
12/04/1990,71,73,48,58,331,1.1,-4.9,0.00,0.0,31.0,4.9,-2.1
13/04/1990,2,69,43,57,265,3.5,-6.1,0.00,0.0,20.1,3.9,-1.1
14/04/1990,73,94,62,76,187,3.9,-2.5,5.00,9.0,23.4,3.6,0.5
15/04/1990,73,95,77,89,197,2.4,-1.3,10.00,23.0,28.9,4.5,0.2
16/04/1990,71,83,32,59,342,3.8,-4.5,0.00,0.0,26.9,4.5,-0.1
17/04/1990,73,86,50,68,249,2.2,-3.9,1.60,8.0,19.1,3.3,-0.8
18/04/1990,75,91,77,84,352,-0.4,-4.3,20.40,24.0,17.8,3.2,-2.3
19/04/1990,71,91,63,82,348,1.1,-6.3,1.50,10.0,26.3,4.7,-2.5
20/04/1990,73,92,73,85,103,1.8,-6.1,2.50,11.0,19.9,2.3,-1.9
21/04/1990,3,94,65,83,264,1.9,-4.4,0.00,0.0,16.8,3.6,-0.9
22/04/1990,73,96,68,85,179,3.6,-3.2,5.20,13.0,20.2,3.1,-0.1
23/04/1990,75,97,79,91,246,0.5,-3.2,14.60,20.0,16.4,2.9,-1.5
24/04/1990,73,95,69,84,242,4.0,-7.0,1.60,4.0,21.7,3.8,-0.4
25/04/1990,51,96,58,82,271,5.1,-4.9,0.10,1.0,21.0,3.0,0.6
26/04/1990,2,95,47,70,327,5.5,-6.2,0.00,0.0,21.1,3.8,0.7
27/04/1990,3,76,36,58,308,7.7,-4.1,0.00,0.0,29.0,4.7,2.3
28/04/1990,3,68,39,58,322,9.2,-2.3,0.00,0.0,31.8,4.5,3.6
29/04/1990,3,81,41,63,301,9.0,-0.2,0.00,0.0,18.9,3.7,4.2
30/04/1990,2,90,32,67,342,11.8,0.1,0.00,0.0,16.1,2.3,5.3
01/05/1990,0,82,37,64,350,12.4,0.0,0.00,0.0,23.4,3.9,6.4
02/05/1990,2,87,37,62,360,13.8,1.7,0.00,0.0,15.9,2.4,8.2
03/05/1990,1,93,54,73,180,12.3,3.1,0.00,0.0,17.4,2.9,7.6
04/05/1990,51,96,53,75,184,13.1,1.9,0.60,4.0,19.3,3.8,7.5
05/05/1990,51,92,64,79,163,11.5,1.3,0.80,5.0,16.4,3.1,6.5
06/05/1990,51,94,55,77,191,11.7,0.2,0.10,1.0,18.7,3.3,6.3
07/05/1990,61,99,51,77,248,11.8,-1.5,3.80,6.0,20.4,2.9,5.5
08/05/1990,61,91,56,77,251,11.7,0.9,2.40,3.0,17.1,2.7,6.4
09/05/1990,55,97,54,79,258,12.4,-1.9,2.80,4.0,17.4,3.0,6.1
10/05/1990,61,95,53,75,238,12.7,0.1,3.10,5.0,19.4,3.2,6.9
11/05/1990,61,98,61,78,172,11.5,-0.9,5.80,9.0,25.4,3.9,6.3
12/05/1990,53,98,64,82,205,10.5,0.1,4.90,11.0,21.7,2.8,5.9
13/05/1990,53,100,52,76,223,12.2,2.1,2.30,9.0,21.4,4.0,7.5
14/05/1990,61,92,55,76,245,12.6,4.0,5.90,11.0,16.8,2.9,8.3
15/05/1990,61,98,65,82,303,13.7,2.9,7.90,9.0,17.9,2.7,8.3
16/05/1990,51,99,58,80,296,14.3,1.7,0.50,4.0,18.8,3.4,8.5
17/05/1990,63,100,57,77,285,14.3,2.4,5.40,5.0,18.2,2.7,9.2
18/05/1990,61,99,53,83,309,14.3,2.8,4.00,7.0,19.0,3.3,8.0
19/05/1990,61,100,63,86,251,12.1,1.7,4.90,8.0,19.5,3.8,7.1
20/05/1990,61,100,66,84,192,11.2,5.2,8.80,16.0,20.0,3.7,7.8
21/05/1990,61,92,57,77,181,12.6,5.1,5.80,12.0,18.3,2.7,8.6
22/05/1990,61,97,71,85,234,11.9,5.8,5.40,9.0,18.3,3.2,8.6
23/05/1990,61,97,62,81,198,13.5,5.4,4.40,3.0,21.6,3.7,9.2
24/05/1990,61,99,77,91,187,12.0,5.4,14.90,22.0,21.7,2.2,8.5
25/05/1990,61,99,66,83,344,12.5,3.6,8.40,11.0,23.2,3.4,8.2
26/05/1990,61,97,52,73,166,10.7,1.3,7.30,9.0,20.3,3.5,5.8
27/05/1990,71,98,69,84,127,9.8,3.1,13.90,21.0,18.5,2.5,6.0
28/05/1990,51,90,33,58,357,9.1,-0.5,0.20,1.0,17.9,3.5,4.9
29/05/1990,51,82,35,54,12,7.6,-1.3,1.10,6.0,23.1,3.8,3.4
30/05/1990,51,82,36,56,177,9.1,-1.4,0.10,1.0,19.3,3.2,4.1
31/05/1990,51,91,35,62,184,11.3,-0.5,0.40,3.0,17.8,3.1,6.1
01/06/1990,3,88,43,68,186,13.6,3.0,0.00,0.0,21.0,3.8,8.5
02/06/1990,53,92,55,75,185,12.9,4.3,5.10,12.0,23.6,3.5,8.9
03/06/1990,51,95,42,71,281,12.2,2.7,0.70,3.0,28.9,4.6,7.8
04/06/1990,53,99,85,90,192,8.9,5.5,9.60,20.0,26.8,2.8,7.2
05/06/1990,61,100,64,87,179,13.5,5.9,11.80,17.0,27.8,3.8,9.1
06/06/1990,61,100,76,94,26,13.2,7.3,17.70,21.0,21.6,2.8,9.3
07/06/1990,61,98,61,80,177,12.3,6.6,5.10,12.0,22.9,4.0,9.3
08/06/1990,63,99,83,93,279,10.5,2.2,23.40,18.0,30.5,3.5,7.4
09/06/1990,71,98,64,83,327,8.9,0.1,10.10,10.0,26.5,4.2,4.5
10/06/1990,3,93,45,66,327,10.0,-3.0,0.00,0.0,30.5,4.5,4.1
11/06/1990,53,82,42,59,193,13.7,1.5,2.40,8.0,28.0,4.4,8.0
12/06/1990,55,98,76,89,152,7.8,2.6,7.80,16.0,18.4,2.9,5.7
13/06/1990,55,100,65,85,330,11.6,1.6,6.80,23.0,21.3,3.6,6.1
14/06/1990,61,99,71,87,282,11.2,2.2,10.80,14.0,19.7,3.5,6.6
15/06/1990,61,97,65,83,338,11.8,1.6,5.90,9.0,22.1,3.8,6.7
16/06/1990,61,96,52,76,282,12.3,1.9,7.20,7.0,22.3,3.5,7.4
17/06/1990,53,99,44,75,213,14.1,1.4,3.40,7.0,22.9,4.2,8.6
18/06/1990,61,99,74,87,176,12.6,6.0,7.80,11.0,18.5,3.0,9.3
19/06/1990,51,99,54,79,199,15.6,3.3,0.30,2.0,23.3,4.5,10.0
20/06/1990,63,99,54,77,193,16.2,6.5,7.20,9.0,30.9,4.6,11.5
21/06/1990,63,99,47,79,152,14.5,6.6,13.40,11.0,25.2,3.2,9.8
22/06/1990,61,96,58,78,193,15.1,7.2,4.00,9.0,30.3,4.8,11.0
23/06/1990,63,93,73,88,338,14.1,6.8,19.70,17.0,27.2,2.8,10.7
24/06/1990,3,91,45,68,313,16.2,3.4,0.00,0.0,20.4,3.1,10.7
25/06/1990,51,91,44,69,202,19.3,7.7,0.50,2.0,20.1,3.5,13.6
26/06/1990,63,93,59,77,211,18.5,9.0,5.30,8.0,17.7,3.0,14.1
27/06/1990,61,100,63,83,221,18.9,8.7,8.90,11.0,23.7,3.8,13.7
28/06/1990,63,99,73,88,213,17.1,8.7,10.60,8.0,19.9,2.9,12.5
29/06/1990,63,99,71,87,212,18.5,8.2,8.90,7.0,22.1,3.7,12.9
30/06/1990,53,100,55,81,231,19.0,8.4,1.40,5.0,23.9,3.5,13.8
01/07/1990,63,99,75,91,328,16.4,8.5,25.80,22.0,26.6,2.6,11.9
02/07/1990,53,99,77,88,37,12.4,8.4,6.30,20.0,17.7,3.5,10.0
03/07/1990,63,99,81,90,31,10.3,6.8,19.70,21.0,19.0,2.8,8.5
04/07/1990,55,99,41,68,347,14.0,3.0,2.20,4.0,27.5,3.9,9.1
05/07/1990,55,86,55,69,181,14.5,5.7,2.50,7.0,30.0,5.0,10.9
06/07/1990,63,98,42,70,326,13.9,5.2,10.90,6.0,31.1,3.9,9.7
07/07/1990,53,84,39,62,316,13.2,3.1,1.40,4.0,26.0,3.2,8.4
08/07/1990,51,87,60,74,322,14.7,6.1,0.30,3.0,25.9,2.5,10.7
09/07/1990,61,99,57,76,226,19.5,5.4,6.60,10.0,25.8,4.1,13.6
10/07/1990,63,99,60,83,344,15.4,7.1,14.30,14.0,27.5,3.8,11.7
11/07/1990,3,74,37,56,23,15.2,4.3,0.00,0.0,31.6,5.0,9.8
12/07/1990,0,85,45,65,163,18.7,4.9,0.00,0.0,18.7,3.7,12.4
13/07/1990,53,99,49,73,187,19.4,4.8,1.10,4.0,17.8,3.4,13.6
14/07/1990,55,99,44,73,272,19.3,7.7,2.70,9.0,19.5,3.6,13.9
15/07/1990,2,94,48,75,224,18.1,10.0,0.00,0.0,20.7,3.3,13.9
16/07/1990,3,99,32,66,287,20.5,8.2,0.00,0.0,19.5,3.3,14.9
17/07/1990,51,87,40,65,286,19.2,8.5,0.30,2.0,21.5,3.6,14.7
18/07/1990,2,87,30,57,14,17.0,8.1,0.00,0.0,27.1,4.7,12.6
19/07/1990,51,77,40,57,90,17.0,7.8,0.30,2.0,17.5,2.8,12.6
20/07/1990,3,92,36,59,359,18.9,6.1,0.00,0.0,18.6,3.2,13.6
21/07/1990,51,77,36,55,209,21.5,7.9,0.30,2.0,18.7,3.6,15.7
22/07/1990,1,87,34,64,238,21.9,9.4,0.00,0.0,20.7,3.9,16.2
23/07/1990,53,98,46,77,241,19.8,9.2,3.50,7.0,22.9,4.0,14.9
24/07/1990,63,98,41,75,258,18.9,8.6,5.80,6.0,23.5,3.9,13.4
25/07/1990,55,96,46,73,225,16.6,7.1,5.50,8.0,20.9,4.1,11.9
26/07/1990,63,94,73,85,200,15.0,7.8,13.40,10.0,18.7,3.0,10.9
27/07/1990,51,99,36,69,233,18.7,4.5,0.40,2.0,20.8,4.2,12.4
28/07/1990,3,88,48,67,186,20.0,8.3,0.00,0.0,21.8,4.3,14.9
29/07/1990,51,93,49,68,161,21.2,9.4,0.80,5.0,20.0,3.8,15.8
30/07/1990,51,84,57,71,138,19.3,10.8,0.30,1.0,17.0,3.7,14.8
31/07/1990,51,97,64,81,46,17.3,8.2,0.50,2.0,18.6,4.2,12.6
01/08/1990,51,94,60,79,28,18.6,8.5,0.50,2.0,22.1,4.0,13.1
02/08/1990,3,99,49,71,219,19.6,7.4,0.00,0.0,18.6,3.7,14.3
03/08/1990,51,83,52,69,176,19.9,11.1,0.40,3.0,19.2,3.6,15.4
04/08/1990,53,89,50,70,172,19.7,10.9,1.00,3.0,21.9,3.9,15.0
05/08/1990,51,87,46,67,180,20.9,9.3,0.80,3.0,20.5,3.6,15.3
06/08/1990,63,99,59,81,237,19.0,9.3,17.90,14.0,21.1,2.8,13.6
07/08/1990,63,99,69,86,30,11.3,6.7,13.20,15.0,23.7,4.3,9.9
08/08/1990,61,86,49,67,22,12.9,5.0,3.30,5.0,20.6,3.2,9.1
09/08/1990,1,85,40,62,129,14.7,4.3,0.00,0.0,19.9,3.6,10.0
10/08/1990,51,86,46,68,191,16.4,7.0,0.10,1.0,17.6,2.9,11.9
11/08/1990,61,90,41,66,283,18.1,6.0,5.30,5.0,19.2,3.3,12.8
12/08/1990,63,92,67,81,260,16.5,7.8,9.50,8.0,17.4,3.0,12.1
13/08/1990,61,100,49,78,261,18.5,5.9,7.20,8.0,21.1,3.8,12.1
14/08/1990,61,97,69,85,234,16.6,8.5,10.70,12.0,18.1,3.1,11.9
15/08/1990,63,100,60,83,317,16.7,6.1,6.90,6.0,18.5,2.5,11.2
16/08/1990,61,98,52,78,210,17.0,6.3,6.40,10.0,21.3,3.7,11.7
17/08/1990,63,93,76,85,351,14.0,5.3,14.30,14.0,26.4,3.4,10.1
18/08/1990,2,90,43,67,288,15.2,2.7,0.00,0.0,24.5,4.2,9.3
19/08/1990,2,88,45,68,218,16.5,4.6,0.00,0.0,22.7,3.7,11.4
20/08/1990,3,96,53,75,222,19.0,6.1,0.00,0.0,22.9,3.6,13.2
21/08/1990,3,96,39,66,316,18.0,6.4,0.00,0.0,39.4,5.9,12.2
22/08/1990,2,87,39,63,4,15.0,3.1,0.00,0.0,28.2,4.6,9.2
23/08/1990,1,82,42,63,279,18.3,5.4,0.00,0.0,22.2,3.7,11.9
24/08/1990,53,89,53,73,193,20.5,8.5,0.90,2.0,20.3,4.1,14.5
25/08/1990,55,99,53,77,248,19.6,6.4,4.30,7.0,16.8,3.3,13.3
26/08/1990,2,98,60,81,17,16.8,6.6,0.00,0.0,18.7,3.8,11.8
27/08/1990,53,98,63,82,100,16.2,5.5,0.50,1.0,19.4,3.4,10.5
28/08/1990,3,91,51,76,172,17.1,5.9,0.00,0.0,17.5,3.2,11.5
29/08/1990,63,99,56,80,232,17.3,4.6,3.00,1.0,18.1,3.0,10.9
30/08/1990,63,97,52,79,264,16.5,4.5,8.70,9.0,18.6,3.0,10.7
31/08/1990,61,100,74,88,192,14.9,7.3,10.10,18.0,26.3,3.6,10.3
01/09/1990,53,100,73,88,192,13.3,5.5,4.60,20.0,24.0,3.4,9.5
02/09/1990,51,95,41,69,5,14.0,5.7,0.20,1.0,18.5,3.1,9.6
03/09/1990,3,79,45,65,324,14.1,4.1,0.00,0.0,23.7,3.2,9.1
04/09/1990,61,99,54,78,266,15.2,5.8,11.30,12.0,22.1,3.2,9.5
05/09/1990,3,99,44,75,323,13.6,3.6,0.00,0.0,26.8,4.2,8.7
06/09/1990,3,83,50,68,215,12.0,3.7,0.00,0.0,25.2,4.1,7.9
07/09/1990,61,98,67,82,236,10.8,3.7,9.00,10.0,29.7,3.6,7.5
08/09/1990,3,90,37,65,321,11.8,-1.1,0.00,0.0,25.3,3.1,5.9
09/09/1990,3,87,42,64,240,13.1,1.3,0.00,0.0,20.8,3.6,7.7
10/09/1990,3,91,41,67,304,13.8,1.9,0.00,0.0,27.1,3.5,8.3
11/09/1990,3,80,35,56,6,11.1,3.0,0.00,0.0,32.8,5.7,7.0
12/09/1990,3,87,34,59,349,12.8,-0.1,0.00,0.0,28.1,4.8,6.3
13/09/1990,3,83,55,70,186,11.0,3.2,0.00,0.0,20.7,3.5,6.9
14/09/1990,3,92,48,73,191,14.5,3.1,0.00,0.0,20.5,3.5,8.5
15/09/1990,53,98,65,80,303,12.3,3.5,2.70,7.0,14.3,1.8,8.2
16/09/1990,51,99,47,80,249,13.4,3.7,0.60,4.0,21.5,4.0,8.3
17/09/1990,61,95,65,85,222,11.6,6.7,4.10,11.0,21.2,3.3,8.4
18/09/1990,51,99,38,68,325,12.5,4.6,0.50,3.0,31.9,5.0,8.0
19/09/1990,3,92,52,70,232,13.4,3.8,0.00,0.0,26.2,4.5,8.7
20/09/1990,61,100,66,89,274,13.0,4.7,3.60,6.0,22.4,3.1,8.2
21/09/1990,53,99,57,82,289,13.0,2.0,1.00,3.0,35.3,3.9,7.7
22/09/1990,3,92,53,77,245,14.3,3.5,0.00,0.0,35.5,4.8,9.3
23/09/1990,61,99,66,89,206,13.9,6.1,8.30,11.0,30.4,4.1,9.7
24/09/1990,61,100,50,79,337,10.3,4.3,16.30,13.0,29.4,3.5,8.0
25/09/1990,51,89,53,71,231,10.7,2.3,0.20,2.0,24.3,3.8,6.1
26/09/1990,51,94,65,83,267,9.7,4.7,1.50,7.0,15.6,1.9,6.8
27/09/1990,51,98,59,82,311,9.0,2.2,0.70,4.0,19.8,3.2,5.1
28/09/1990,51,96,51,75,250,10.1,1.1,0.10,1.0,21.5,3.3,5.3
29/09/1990,3,87,52,72,211,15.4,2.3,0.00,0.0,19.1,3.6,8.8
30/09/1990,3,93,59,80,204,14.6,3.2,0.00,0.0,24.2,4.3,8.8
01/10/1990,53,99,70,87,213,12.5,5.1,1.10,4.0,22.6,3.1,9.2
02/10/1990,53,99,63,84,286,14.4,4.9,1.30,4.0,19.4,3.4,9.4
03/10/1990,51,96,65,85,197,12.8,7.4,0.60,4.0,19.3,3.5,9.5
04/10/1990,73,99,88,96,245,10.3,6.1,31.00,23.0,25.5,3.7,8.3
05/10/1990,73,99,67,87,348,9.6,2.8,4.60,7.0,23.3,3.7,5.7
06/10/1990,3,91,32,67,253,14.4,-0.7,0.00,0.0,21.8,3.9,7.4
07/10/1990,51,100,80,90,251,9.9,4.2,2.50,13.0,16.7,2.6,7.3
08/10/1990,51,100,47,75,352,8.9,2.5,1.50,8.0,25.6,4.6,5.2
09/10/1990,3,81,52,62,245,9.0,2.3,0.00,0.0,20.6,3.1,5.1
10/10/1990,3,88,48,69,269,14.6,0.3,0.00,0.0,14.9,3.1,7.3
11/10/1990,1,86,44,67,267,15.2,2.2,0.00,0.0,17.7,3.5,8.5
12/10/1990,61,97,55,75,233,15.0,3.4,11.10,12.0,32.8,3.6,8.9
13/10/1990,55,98,61,84,214,14.3,6.0,4.60,8.0,27.0,3.1,9.6
14/10/1990,3,100,52,78,314,15.8,2.8,0.00,0.0,19.7,3.3,9.1
15/10/1990,3,90,54,75,231,14.2,4.7,0.00,0.0,23.9,3.9,9.2
16/10/1990,53,99,72,88,177,11.4,3.2,4.10,13.0,23.3,2.7,7.5
17/10/1990,61,99,89,97,140,8.4,6.5,12.90,16.0,21.4,2.2,7.4
18/10/1990,53,99,66,87,166,10.2,4.9,2.90,9.0,20.7,2.5,7.1
19/10/1990,51,99,58,84,250,10.0,2.9,0.10,1.0,18.0,3.1,6.1
20/10/1990,53,98,79,93,338,8.8,3.5,3.90,13.0,21.0,4.6,5.9
21/10/1990,51,99,61,85,281,10.1,3.6,0.90,6.0,15.2,2.9,6.3
22/10/1990,51,99,71,87,240,6.8,1.4,0.90,7.0,19.8,3.5,4.3
23/10/1990,3,98,42,72,249,8.9,-2.5,0.00,0.0,20.8,3.8,2.5
24/10/1990,3,83,52,70,196,7.1,0.0,0.00,0.0,14.6,2.8,2.7
25/10/1990,73,99,59,80,223,6.6,-1.7,2.30,8.0,17.6,3.6,2.3
26/10/1990,73,99,79,92,183,5.2,1.0,4.70,14.0,17.5,2.6,2.8
27/10/1990,75,100,93,97,322,2.5,-4.1,23.20,19.0,24.0,3.2,0.8
