latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation,,,,,,,
46.015993,11.12606,1622.0,3600,Europe/Berlin,GMT+1,,,,,,,
,,,,,,,,,,,,
time,weather_code (wmo code),temperature_2m_max (°C),temperature_2m_min (°C),precipitation_sum (mm),precipitation_hours (h),winddirection_10m_dominant (°),wind_gusts_10m_mean (km/h),wind_speed_10m_mean (km/h),relative_humidity_2m_max (%),relative_humidity_2m_min (%),relative_humidity_2m_mean (%),temperature_2m_mean (°C)
25/04/1995,75,2.6,-1.3,15.80,24.0,154,24.3,3.6,98,85,92,1.2
26/04/1995,75,6.0,-2.8,7.40,8.0,205,18.0,2.9,100,56,82,1.2
27/04/1995,61,7.9,-0.3,5.90,11.0,252,18.8,3.5,96,66,85,3.3
28/04/1995,71,6.3,0.4,1.40,4.0,260,15.5,3.2,100,74,87,3.3
29/04/1995,51,9.0,-3.6,1.20,7.0,242,20.2,4.1,99,55,79,3.8
30/04/1995,71,8.6,2.4,0.20,1.0,16,17.2,3.2,91,64,74,5.9
01/05/1995,51,10.3,2.4,0.20,2.0,2,18.7,3.4,77,51,64,6.3
02/05/1995,1,10.7,1.9,0.00,0.0,336,17.7,3.4,85,44,65,6.4
03/05/1995,3,11.7,2.1,0.00,0.0,246,17.2,2.7,96,47,73,6.6
04/05/1995,3,13.3,2.2,0.00,0.0,303,17.2,2.0,91,42,65,7.9
05/05/1995,3,15.0,2.1,0.00,0.0,352,24.9,4.3,74,30,47,9.6
06/05/1995,3,15.1,3.6,0.00,0.0,277,19.1,3.3,72,40,52,10.1
07/05/1995,53,15.4,3.4,1.40,4.0,274,21.3,3.8,86,44,65,9.9
08/05/1995,55,13.7,3.5,2.00,5.0,263,22.2,4.1,96,52,78,8.2
09/05/1995,51,13.4,3.9,0.30,3.0,270,28.3,4.2,93,54,75,8.8
10/05/1995,61,8.4,2.7,6.20,10.0,269,21.2,3.5,96,75,87,5.2
11/05/1995,73,6.3,0.1,9.10,16.0,170,25.3,3.3,99,83,92,3.7
12/05/1995,73,7.4,2.8,23.70,24.0,118,32.3,3.1,98,87,92,4.3
13/05/1995,73,7.0,2.3,8.30,17.0,338,24.9,3.1,91,70,85,4.2
14/05/1995,73,7.1,0.4,4.80,11.0,357,29.0,4.4,90,45,67,3.0
15/05/1995,71,5.4,-0.8,2.50,12.0,193,25.8,4.8,91,63,72,2.2
16/05/1995,71,6.1,-0.3,2.30,8.0,197,29.6,5.0,96,63,81,3.0
17/05/1995,71,9.0,1.3,3.90,8.0,211,27.4,4.2,98,65,84,4.5
18/05/1995,71,8.0,3.0,4.70,10.0,202,32.4,4.7,99,67,89,4.8
19/05/1995,75,8.0,0.4,17.60,18.0,33,21.0,3.5,97,74,89,4.6
20/05/1995,73,7.4,-0.3,1.50,5.0,8,35.8,5.9,94,40,63,3.2
21/05/1995,3,8.2,-1.8,0.00,0.0,11,32.1,5.3,66,39,47,4.1
22/05/1995,1,9.4,-1.1,0.00,0.0,252,18.1,3.9,71,45,57,5.1
23/05/1995,3,11.3,1.6,0.00,0.0,229,19.9,4.0,85,50,68,7.0
24/05/1995,3,12.5,2.5,0.00,0.0,210,21.0,4.1,90,51,69,8.2
25/05/1995,51,14.8,3.2,0.20,1.0,202,23.2,4.6,92,55,72,9.9
26/05/1995,61,13.8,3.7,12.60,11.0,187,30.5,4.4,99,66,84,8.8
27/05/1995,61,12.5,5.2,5.70,8.0,198,20.6,2.9,94,70,81,9.0
28/05/1995,51,15.2,4.8,0.10,1.0,4,21.4,4.1,83,50,65,11.1
29/05/1995,61,16.3,6.6,5.10,8.0,205,17.2,3.2,88,54,71,12.2
30/05/1995,63,11.9,7.0,14.40,17.0,144,20.1,2.8,96,82,88,9.4
31/05/1995,61,9.6,5.7,17.30,23.0,34,23.8,3.4,96,84,90,7.4
01/06/1995,71,8.4,3.8,11.80,14.0,343,21.0,2.9,96,81,90,5.9
02/06/1995,71,8.5,3.4,2.50,9.0,357,19.6,2.9,96,63,80,6.1
03/06/1995,61,10.5,0.0,6.70,10.0,233,18.3,4.0,99,67,86,5.8
04/06/1995,63,10.4,2.5,10.00,11.0,213,18.7,3.2,98,72,86,6.7
05/06/1995,73,9.1,4.0,16.00,22.0,101,21.7,3.1,92,77,84,6.2
06/06/1995,73,8.0,2.3,6.30,19.0,357,34.3,5.5,90,65,76,5.1
07/06/1995,51,13.4,3.5,1.50,8.0,317,23.0,3.8,77,48,64,8.9
08/06/1995,55,12.3,4.6,4.80,12.0,211,26.4,4.7,90,61,77,8.7
09/06/1995,61,12.2,4.9,10.70,14.0,214,24.5,4.2,93,72,82,8.7
10/06/1995,71,8.7,5.9,17.60,21.0,174,27.7,3.4,98,84,90,7.2
11/06/1995,61,10.0,3.8,16.20,21.0,170,34.7,3.9,99,78,90,6.3
12/06/1995,71,8.5,2.2,6.90,16.0,153,20.5,3.0,93,76,86,5.1
13/06/1995,71,8.4,-1.6,9.00,20.0,190,18.1,3.3,100,81,89,4.6
14/06/1995,71,9.8,2.0,10.50,22.0,266,18.3,3.2,92,77,84,5.8
15/06/1995,53,10.5,0.3,3.40,8.0,254,22.2,4.4,92,54,77,5.9
16/06/1995,61,10.6,0.0,9.30,12.0,248,19.7,3.1,99,69,84,6.1
17/06/1995,53,11.7,-1.1,2.70,6.0,244,21.1,3.8,100,55,82,6.6
18/06/1995,51,13.4,5.9,1.60,7.0,259,19.6,2.4,91,61,76,9.9
19/06/1995,51,15.6,4.9,0.60,6.0,214,21.0,4.0,88,59,75,11.4
20/06/1995,51,17.5,7.4,0.50,3.0,207,21.3,4.1,96,59,76,13.3
21/06/1995,61,18.0,6.7,11.90,11.0,248,18.7,3.3,99,66,84,12.8
22/06/1995,63,17.0,7.2,10.70,7.0,324,24.8,3.7,98,60,82,12.1
23/06/1995,71,9.7,4.6,2.10,6.0,42,32.3,5.1,90,55,67,6.9
24/06/1995,71,6.3,2.3,2.70,14.0,20,35.3,5.0,85,67,76,4.5
25/06/1995,3,14.6,3.1,0.00,0.0,6,24.8,3.9,81,47,63,9.2
26/06/1995,51,17.7,7.8,0.10,1.0,13,25.0,4.5,77,46,61,12.9
27/06/1995,3,17.8,7.8,0.00,0.0,116,20.9,4.3,82,48,65,13.7
28/06/1995,61,16.2,10.8,6.30,12.0,217,15.8,2.7,89,66,76,13.5
29/06/1995,53,16.5,7.6,3.50,9.0,204,17.2,2.8,94,62,79,12.9
30/06/1995,55,16.8,8.6,3.10,7.0,210,18.3,3.5,99,66,83,12.9
01/07/1995,61,17.9,6.0,9.60,13.0,254,18.1,3.3,100,69,87,12.6
02/07/1995,61,18.1,6.9,8.20,9.0,234,32.2,4.8,99,65,84,12.8
03/07/1995,63,14.8,8.9,21.70,21.0,201,39.7,4.7,93,77,86,11.3
04/07/1995,63,15.7,7.1,10.20,11.0,268,21.1,3.8,92,55,77,11.2
05/07/1995,61,14.7,7.2,7.80,10.0,171,17.8,3.4,92,72,82,10.8
06/07/1995,61,15.9,8.7,4.00,7.0,70,23.4,4.1,89,52,73,11.9
07/07/1995,51,15.6,8.5,1.80,9.0,165,15.7,3.2,92,59,74,12.5
08/07/1995,2,18.2,6.7,0.00,0.0,154,18.6,3.7,99,53,70,13.8
09/07/1995,2,19.1,9.3,0.00,0.0,160,17.9,3.7,90,50,68,15.0
10/07/1995,51,19.1,9.3,0.30,2.0,169,17.4,3.8,91,50,69,15.3
11/07/1995,53,19.1,8.0,1.50,5.0,209,21.1,3.6,97,51,72,14.5
12/07/1995,61,18.8,9.8,3.20,11.0,192,18.1,3.6,89,51,71,14.7
13/07/1995,61,18.5,9.0,7.30,8.0,230,19.9,3.4,93,64,77,14.6
14/07/1995,63,18.6,8.6,6.80,11.0,260,22.1,3.9,94,63,78,14.0
15/07/1995,63,16.8,10.7,6.20,6.0,315,16.9,2.8,87,58,74,13.7
16/07/1995,63,17.1,8.4,14.00,9.0,266,20.6,3.5,90,63,79,13.0
17/07/1995,61,15.7,9.6,9.20,9.0,296,19.5,3.2,90,70,80,12.3
18/07/1995,51,17.0,8.6,0.90,7.0,276,17.4,2.5,93,57,72,13.2
19/07/1995,2,20.9,10.0,0.00,0.0,288,20.1,3.6,82,50,68,16.1
20/07/1995,51,20.2,11.2,0.50,3.0,202,19.0,3.7,95,62,77,16.2
21/07/1995,63,19.6,11.5,10.70,9.0,254,15.7,2.7,94,70,82,16.0
22/07/1995,53,22.2,9.3,2.10,6.0,224,20.9,4.3,99,53,77,16.7
23/07/1995,63,18.2,12.0,17.70,12.0,17,18.9,3.3,92,65,79,15.5
24/07/1995,55,17.9,12.4,3.90,10.0,221,15.4,3.2,92,70,81,15.1
25/07/1995,61,18.9,11.4,6.10,10.0,228,18.9,3.7,93,70,80,15.0
26/07/1995,61,19.3,11.4,3.00,6.0,241,19.2,3.2,93,69,80,15.6
27/07/1995,61,21.5,11.1,4.50,11.0,226,26.6,4.1,96,50,72,16.7
28/07/1995,63,18.9,11.4,9.20,10.0,351,19.8,3.1,88,51,68,15.3
29/07/1995,51,17.6,10.9,0.40,2.0,103,18.4,3.7,84,48,64,14.3
30/07/1995,61,16.4,10.8,4.60,9.0,143,15.2,2.6,84,59,72,13.5
31/07/1995,61,17.0,10.1,2.60,5.0,117,16.2,3.0,91,51,69,13.5
01/08/1995,51,19.0,7.7,0.20,2.0,215,16.5,3.5,89,39,59,14.4
02/08/1995,61,19.8,9.5,7.00,9.0,290,16.4,2.8,87,45,63,15.1
03/08/1995,61,17.0,8.8,4.70,8.0,227,19.1,3.3,90,54,71,13.6
04/08/1995,55,16.3,9.5,5.90,13.0,232,19.6,3.6,93,64,77,13.0
05/08/1995,55,17.6,8.2,5.40,13.0,213,20.5,4.2,96,63,79,13.5
06/08/1995,61,18.2,8.8,8.10,10.0,245,18.4,3.5,97,68,83,13.5
07/08/1995,63,15.6,8.2,10.10,14.0,262,19.3,2.8,99,75,87,11.9
08/08/1995,61,14.8,9.0,8.50,14.0,203,21.2,3.5,96,80,86,11.7
09/08/1995,63,14.3,7.4,9.10,10.0,81,16.4,3.0,95,64,79,11.0
10/08/1995,51,17.2,9.3,0.50,3.0,217,19.0,3.8,85,56,72,13.1
11/08/1995,61,18.1,9.9,4.80,7.0,214,19.0,3.7,91,61,77,14.1
12/08/1995,61,17.6,10.2,10.60,16.0,103,14.5,2.5,96,61,77,13.8
13/08/1995,61,17.8,9.5,5.50,8.0,259,16.0,3.0,95,54,72,14.0
14/08/1995,61,14.9,10.4,15.00,18.0,352,17.1,3.1,89,73,80,12.4
15/08/1995,61,15.7,8.7,4.00,5.0,17,20.5,3.8,92,53,69,12.3
16/08/1995,61,15.7,8.9,6.80,5.0,3,21.2,2.8,86,50,66,11.7
17/08/1995,53,13.0,6.1,1.60,6.0,68,23.4,3.7,91,51,68,9.7
18/08/1995,53,13.1,8.1,1.20,4.0,25,24.8,4.2,75,60,67,10.4
19/08/1995,61,13.0,6.8,4.80,9.0,60,20.5,3.6,89,65,76,10.2
20/08/1995,61,15.3,5.3,9.60,10.0,307,19.0,3.2,98,60,84,10.0
21/08/1995,61,14.1,6.5,2.80,4.0,28,17.9,3.2,96,69,81,10.6
22/08/1995,55,14.6,7.2,1.40,3.0,77,17.9,3.5,92,61,76,11.2
23/08/1995,63,15.2,6.2,5.10,6.0,224,18.0,3.5,98,65,84,10.9
24/08/1995,63,15.2,5.8,7.90,8.0,255,18.0,3.2,99,72,89,10.4
25/08/1995,61,15.4,7.6,8.20,7.0,349,22.2,3.7,97,63,82,11.1
26/08/1995,2,17.4,7.3,0.00,0.0,331,25.6,4.2,84,46,63,12.8
27/08/1995,55,15.0,8.8,3.50,8.0,265,26.0,4.1,98,56,71,11.8
28/08/1995,51,11.3,5.7,1.00,4.0,332,43.8,6.6,98,32,63,8.8
29/08/1995,71,11.8,2.2,0.40,4.0,328,43.2,6.6,71,36,52,7.1
30/08/1995,55,9.6,3.8,2.60,7.0,354,29.0,5.1,62,40,52,6.3
31/08/1995,51,8.1,1.2,0.70,4.0,338,21.6,2.9,66,42,56,4.9
01/09/1995,3,11.4,2.1,0.00,0.0,317,25.4,4.5,76,45,58,6.8
02/09/1995,55,12.4,3.6,2.70,6.0,276,24.3,4.4,84,47,66,8.4
03/09/1995,63,10.3,3.8,6.80,7.0,254,26.5,4.6,98,75,86,7.1
04/09/1995,61,11.3,-0.1,2.60,6.0,313,26.2,4.3,98,46,73,6.4
05/09/1995,51,10.6,2.4,0.70,5.0,233,22.2,4.0,84,54,69,6.6
06/09/1995,61,11.4,0.9,5.70,8.0,241,21.5,4.1,98,59,77,7.0
07/09/1995,63,10.5,3.2,14.40,14.0,200,39.8,4.6,99,69,84,7.2
08/09/1995,63,13.0,6.1,21.20,15.0,284,36.6,4.2,98,63,80,9.2
09/09/1995,61,12.6,5.1,6.10,8.0,313,24.1,4.0,84,52,72,8.7
10/09/1995,3,11.6,3.3,0.00,0.0,235,24.1,4.4,89,60,77,7.8
11/09/1995,51,13.2,5.7,0.10,1.0,224,25.5,4.2,92,56,78,9.4
12/09/1995,51,12.7,4.5,1.60,6.0,207,25.2,3.7,99,63,83,8.8
13/09/1995,61,9.9,6.6,18.90,23.0,63,32.8,2.6,98,83,90,7.9
14/09/1995,61,9.4,4.6,13.40,18.0,12,26.9,4.9,94,73,85,7.3
15/09/1995,61,11.8,1.9,5.80,11.0,293,23.0,4.2,96,54,78,7.1
16/09/1995,61,9.1,3.5,6.30,10.0,217,22.5,3.8,95,81,87,6.3
17/09/1995,51,11.2,3.0,0.30,2.0,232,18.6,3.8,94,58,78,7.3
18/09/1995,3,12.4,4.7,0.00,0.0,211,23.7,4.2,91,54,74,8.6
19/09/1995,63,7.9,5.3,23.80,17.0,102,40.8,2.8,98,84,92,6.5
20/09/1995,51,9.2,3.6,1.90,10.0,227,29.8,4.2,97,64,81,6.4
21/09/1995,53,11.2,2.3,2.50,10.0,332,20.9,4.0,89,53,74,6.9
22/09/1995,51,9.3,3.4,1.80,11.0,315,14.2,2.5,97,63,78,6.5
23/09/1995,3,9.9,2.1,0.00,0.0,202,18.9,3.8,97,53,78,5.7
24/09/1995,51,8.9,3.7,0.80,6.0,195,22.1,4.2,97,56,78,6.0
25/09/1995,71,7.8,3.0,2.10,10.0,171,17.1,3.1,92,64,76,5.3
26/09/1995,3,10.3,-0.4,0.00,0.0,277,17.0,3.5,96,54,74,6.1
27/09/1995,3,12.2,2.5,0.00,0.0,251,22.9,4.2,87,57,76,7.2
28/09/1995,55,11.4,4.3,2.70,7.0,319,24.1,3.8,89,56,78,6.8
29/09/1995,2,6.7,0.8,0.00,0.0,337,24.9,3.2,87,45,61,3.6
30/09/1995,3,5.5,-0.6,0.00,0.0,249,26.3,4.3,82,52,67,2.3
01/10/1995,3,9.2,0.5,0.00,0.0,289,32.4,4.2,82,51,68,4.7
02/10/1995,3,11.8,0.6,0.00,0.0,246,24.9,5.1,96,61,81,6.3
03/10/1995,3,11.9,3.2,0.00,0.0,224,20.7,3.9,99,60,82,7.6
04/10/1995,53,11.5,4.8,2.50,7.0,222,24.1,4.6,98,69,87,8.2
05/10/1995,53,11.3,6.5,1.30,6.0,208,25.3,4.2,99,79,92,8.3
06/10/1995,61,11.0,5.9,7.60,16.0,253,24.2,3.5,95,84,90,8.0
07/10/1995,3,14.7,3.1,0.00,0.0,299,17.0,3.7,98,59,81,9.3
08/10/1995,3,15.7,4.0,0.00,0.0,299,16.1,3.6,98,59,79,10.0
09/10/1995,3,15.3,4.6,0.00,0.0,241,16.1,3.5,98,63,82,10.3
10/10/1995,3,13.7,6.6,0.00,0.0,220,16.2,3.4,98,65,84,10.2
11/10/1995,3,14.2,6.1,0.00,0.0,11,16.7,3.4,98,59,81,9.9
12/10/1995,3,14.0,1.3,0.00,0.0,277,17.3,3.7,98,54,78,8.4
13/10/1995,2,12.6,2.9,0.00,0.0,276,17.0,3.7,98,59,80,7.9
14/10/1995,3,12.6,-0.3,0.00,0.0,285,15.8,3.5,97,58,78,7.4
15/10/1995,2,13.0,3.4,0.00,0.0,338,15.5,3.3,86,54,73,8.0
16/10/1995,2,13.1,1.3,0.00,0.0,304,16.7,3.7,93,48,72,7.7
17/10/1995,1,12.6,0.6,0.00,0.0,300,16.9,3.8,91,51,73,7.2
18/10/1995,3,14.0,2.8,0.00,0.0,314,15.8,3.5,82,42,65,8.2
19/10/1995,2,13.1,4.1,0.00,0.0,287,15.2,3.2,79,49,65,8.3
20/10/1995,1,12.8,0.7,0.00,0.0,299,16.7,3.3,90,52,73,7.0
21/10/1995,51,9.2,2.5,0.60,3.0,197,17.8,3.7,90,66,79,5.7
22/10/1995,51,6.9,2.2,1.30,5.0,198,18.0,3.3,100,69,86,4.3
23/10/1995,3,8.8,-1.1,0.00,0.0,289,15.5,3.3,96,58,79,4.1
24/10/1995,0,8.4,-2.0,0.00,0.0,267,17.7,3.5,88,50,73,3.1
25/10/1995,2,9.2,-1.5,0.00,0.0,318,17.9,3.2,83,40,64,3.5
26/10/1995,2,10.3,1.4,0.00,0.0,282,16.0,3.5,82,40,58,5.3
27/10/1995,3,10.2,1.2,0.00,0.0,291,15.0,3.3,81,48,64,5.3
28/10/1995,2,11.6,2.1,0.00,0.0,273,18.8,3.8,83,54,70,6.2
29/10/1995,53,9.3,-0.7,0.70,2.0,251,22.5,4.0,97,58,82,4.2
30/10/1995,51,8.4,2.4,0.50,2.0,312,15.4,2.8,94,68,84,5.0
31/10/1995,2,9.8,1.2,0.00,0.0,306,18.2,3.8,88,57,76,5.2
01/11/1995,3,8.9,0.7,0.00,0.0,291,25.5,4.3,92,53,79,4.3
02/11/1995,3,4.7,-0.9,0.00,0.0,346,38.7,6.7,90,33,58,2.1
03/11/1995,2,4.7,-2.1,0.00,0.0,316,45.7,5.5,65,40,46,1.0
04/11/1995,73,0.5,-9.6,0.90,4.0,351,59.8,8.4,71,26,40,-5.4
05/11/1995,0,-2.6,-9.8,0.00,0.0,346,46.7,6.4,42,26,35,-6.9
06/11/1995,71,1.0,-9.9,0.00,0.0,334,45.0,6.6,51,21,38,-4.3
07/11/1995,3,6.2,-2.2,0.00,0.0,333,50.1,6.8,51,29,38,1.4
08/11/1995,3,4.0,-1.8,0.00,0.0,330,29.2,4.1,67,33,49,0.9
09/11/1995,3,4.0,-2.9,0.00,0.0,282,22.3,4.7,85,49,68,0.1
10/11/1995,3,2.9,-2.9,0.00,0.0,263,29.2,4.8,87,66,81,0.1
11/11/1995,71,3.7,0.7,0.80,4.0,238,32.4,4.5,99,85,90,1.9
12/11/1995,3,5.7,0.9,0.00,0.0,258,24.1,3.8,99,82,93,2.9
13/11/1995,51,4.2,1.0,0.30,2.0,326,15.0,2.8,98,86,91,2.5
14/11/1995,3,6.5,-2.2,0.00,0.0,333,15.8,3.1,97,67,83,2.6
15/11/1995,3,4.3,0.6,0.00,0.0,257,27.4,4.7,95,77,89,2.1
16/11/1995,73,3.1,0.2,10.70,14.0,241,42.3,5.4,98,87,94,1.6
17/11/1995,53,5.8,0.7,2.40,7.0,269,35.2,5.3,92,73,84,3.5
18/11/1995,51,0.2,-6.4,0.10,1.0,338,53.6,7.9,83,25,46,-3.2
19/11/1995,3,-0.9,-7.2,0.00,0.0,316,36.0,5.1,39,28,35,-4.3
20/11/1995,71,-0.2,-4.8,0.80,5.0,329,44.7,5.5,60,29,43,-3.2
21/11/1995,1,-3.5,-6.7,0.00,0.0,237,17.2,2.6,74,48,61,-5.4
22/11/1995,3,-0.3,-7.8,0.00,0.0,299,14.9,3.1,76,47,67,-4.6
23/11/1995,1,2.9,-7.5,0.00,0.0,306,14.8,3.0,78,39,64,-2.4
24/11/1995,0,1.8,-6.5,0.00,0.0,279,17.5,3.3,85,41,67,-2.8
25/11/1995,2,-0.0,-5.1,0.00,0.0,243,21.8,3.3,91,61,76,-3.0
26/11/1995,71,0.1,-5.3,2.10,11.0,305,24.0,2.6,92,64,79,-2.4
27/11/1995,71,0.8,-1.2,3.90,23.0,318,20.1,1.9,96,84,89,-0.4
28/11/1995,75,1.0,-3.2,7.90,14.0,279,15.9,2.7,99,85,93,-1.0
29/11/1995,3,1.6,-5.5,0.00,0.0,303,15.1,3.3,98,69,86,-2.0
30/11/1995,3,1.3,-4.5,0.00,0.0,319,14.1,3.2,92,62,79,-1.9
01/12/1995,0,0.5,-4.3,0.00,0.0,288,14.0,2.9,92,63,81,-2.2
02/12/1995,1,-0.0,-4.7,0.00,0.0,291,15.3,2.6,93,58,80,-3.1
03/12/1995,71,-1.2,-5.9,0.00,0.0,277,19.2,2.8,92,57,76,-4.2
04/12/1995,2,-2.6,-6.6,0.00,0.0,2,19.0,3.3,87,45,65,-4.9
05/12/1995,2,-4.0,-7.5,0.00,0.0,27,14.8,3.2,86,45,58,-6.1
06/12/1995,3,-3.9,-9.8,0.00,0.0,325,15.3,2.7,94,50,73,-7.0
07/12/1995,3,-2.1,-7.7,0.00,0.0,265,27.3,3.3,86,64,72,-5.1
08/12/1995,3,0.0,-7.3,0.00,0.0,286,23.2,3.1,89,58,76,-4.0
09/12/1995,3,2.0,-8.2,0.00,0.0,322,14.6,2.9,85,44,67,-3.4
10/12/1995,0,2.1,-7.4,0.00,0.0,314,14.5,3.4,69,38,59,-3.0
11/12/1995,3,2.0,-7.8,0.00,0.0,314,19.7,4.3,69,41,58,-3.1
12/12/1995,75,-2.1,-8.2,12.40,14.0,330,28.0,4.2,91,57,75,-4.0
13/12/1995,75,-8.0,-11.2,12.20,15.0,2,42.7,6.3,84,55,70,-9.9
14/12/1995,75,-6.8,-10.6,16.10,22.0,29,26.3,3.8,94,84,88,-8.3
15/12/1995,73,-6.8,-12.6,9.80,16.0,333,20.4,4.2,96,74,88,-9.0
16/12/1995,71,0.2,-6.6,0.20,2.0,302,20.4,3.0,90,71,82,-3.4
17/12/1995,71,-0.8,-6.2,0.00,0.0,312,17.4,4.6,94,68,82,-3.9
18/12/1995,75,-3.4,-5.5,16.10,21.0,328,21.5,4.5,97,86,92,-4.4
19/12/1995,73,-0.8,-6.3,1.60,6.0,326,25.6,5.5,92,58,75,-3.4
20/12/1995,71,-2.1,-10.9,0.20,2.0,300,32.9,5.4,90,59,75,-6.3
21/12/1995,71,-2.1,-7.1,0.50,4.0,291,33.5,5.7,91,68,78,-4.6
22/12/1995,73,-2.2,-7.7,1.40,5.0,269,39.2,6.0,96,78,88,-4.1
23/12/1995,75,0.0,-2.4,12.10,12.0,259,43.9,5.4,96,86,90,-1.5
24/12/1995,71,0.2,-6.9,0.10,1.0,289,33.8,5.6,98,74,87,-3.5
25/12/1995,3,0.9,-6.3,0.00,0.0,289,37.9,6.0,91,70,83,-3.1
26/12/1995,73,-1.3,-6.9,5.60,12.0,307,36.0,4.6,98,80,89,-3.7
27/12/1995,73,-3.2,-8.8,5.20,14.0,356,31.0,5.6,95,42,70,-5.6
28/12/1995,3,-8.0,-13.7,0.00,0.0,307,22.2,3.9,86,61,76,-11.2
29/12/1995,3,-8.7,-16.5,0.00,0.0,306,20.2,4.2,89,56,78,-12.6
30/12/1995,73,-8.9,-17.9,1.00,6.0,297,28.5,4.5,90,64,81,-12.4
31/12/1995,73,-4.3,-8.8,6.10,18.0,325,22.6,4.8,86,76,82,-6.7
01/01/1996,3,-0.4,-8.9,0.00,0.0,315,23.3,5.5,97,62,77,-4.1
02/01/1996,2,-3.6,-12.1,0.00,0.0,316,25.9,5.7,97,61,79,-8.3
03/01/1996,3,-3.6,-12.8,0.00,0.0,319,32.6,7.2,86,59,74,-8.3
04/01/1996,3,-6.8,-16.8,0.00,0.0,311,30.4,6.4,90,55,74,-11.1
05/01/1996,3,-8.4,-14.7,0.00,0.0,295,21.8,3.8,77,68,73,-11.4
06/01/1996,73,-6.5,-10.6,8.30,23.0,310,26.3,3.1,91,74,83,-8.5
07/01/1996,73,-2.9,-6.4,7.70,24.0,314,23.5,2.8,94,84,90,-4.7
08/01/1996,71,0.8,-7.4,0.60,4.0,321,22.7,5.0,91,64,77,-2.8
09/01/1996,3,-2.3,-11.3,0.00,0.0,301,29.1,4.8,95,66,81,-6.8
10/01/1996,75,-2.9,-8.6,7.70,15.0,309,29.7,2.8,87,78,81,-5.3
11/01/1996,75,0.6,-3.6,8.70,22.0,268,33.0,2.8,92,84,88,-1.7
12/01/1996,71,0.1,-4.1,1.50,15.0,291,24.2,1.3,96,80,87,-1.6
13/01/1996,3,1.7,-4.1,0.00,0.0,315,11.8,3.7,98,67,82,-1.2
14/01/1996,3,0.7,-5.3,0.00,0.0,311,13.0,3.8,87,66,75,-2.4
15/01/1996,0,-1.9,-7.9,0.00,0.0,312,16.6,3.6,81,66,76,-5.3
16/01/1996,0,-2.2,-9.7,0.00,0.0,314,17.5,3.7,83,58,73,-6.9
17/01/1996,0,-4.1,-12.3,0.00,0.0,310,15.4,4.1,73,55,65,-9.0
18/01/1996,3,-5.1,-14.1,0.00,0.0,312,20.3,4.9,71,54,63,-10.1
19/01/1996,2,-4.3,-13.9,0.00,0.0,311,20.4,4.2,75,53,66,-9.7
20/01/1996,2,-6.5,-14.8,0.00,0.0,302,18.0,3.6,80,59,72,-10.7
21/01/1996,3,-5.6,-16.8,0.00,0.0,304,20.2,4.3,87,61,77,-10.6
22/01/1996,3,-5.7,-16.4,0.00,0.0,301,24.5,5.1,92,67,82,-10.7
23/01/1996,73,-4.9,-8.0,4.80,20.0,292,32.1,3.7,91,83,86,-6.5
24/01/1996,73,-3.3,-5.6,8.50,24.0,328,17.6,2.6,96,83,91,-4.6
25/01/1996,73,-2.5,-4.6,2.30,11.0,269,25.0,3.1,96,83,90,-3.8
26/01/1996,75,-3.0,-4.4,21.20,24.0,311,22.1,2.5,97,89,94,-3.9
27/01/1996,73,-1.9,-4.6,1.90,12.0,309,12.6,2.9,95,81,88,-3.4
28/01/1996,3,-2.1,-9.0,0.00,0.0,305,17.2,3.2,97,65,84,-5.1
29/01/1996,3,-1.2,-7.2,0.00,0.0,311,13.5,3.1,89,63,78,-4.6
30/01/1996,1,-2.8,-11.0,0.00,0.0,309,18.2,2.7,95,62,82,-6.9
31/01/1996,2,-4.0,-10.0,0.00,0.0,338,30.1,3.8,83,45,66,-7.4
01/02/1996,3,-2.1,-10.8,0.00,0.0,316,21.4,3.2,73,44,60,-6.6
02/02/1996,73,-5.1,-9.9,3.10,16.0,301,23.4,2.6,89,73,82,-7.1
03/02/1996,71,-0.6,-7.1,0.10,1.0,305,17.4,3.6,87,67,79,-4.4
04/02/1996,73,-2.1,-7.4,3.90,24.0,314,16.3,3.6,94,72,86,-5.0
05/02/1996,73,-4.8,-8.1,0.90,5.0,6,19.8,4.1,94,45,70,-6.2
06/02/1996,2,-7.8,-11.4,0.00,0.0,275,13.1,3.1,87,65,78,-9.5
07/02/1996,3,-7.6,-13.9,0.00,0.0,279,19.0,3.6,87,61,77,-10.7
08/02/1996,3,-3.3,-13.8,0.00,0.0,333,34.9,7.1,86,35,60,-8.8
09/02/1996,1,-5.9,-14.8,0.00,0.0,325,31.6,6.5,65,38,53,-10.2
10/02/1996,3,-5.1,-14.5,0.00,0.0,298,17.1,3.4,74,43,64,-9.9
11/02/1996,1,-4.9,-12.7,0.00,0.0,289,16.7,3.2,81,52,69,-9.2
12/02/1996,73,-6.1,-16.5,2.00,4.0,249,30.5,4.6,94,59,80,-10.0
13/02/1996,73,-2.1,-8.5,3.00,6.0,296,25.5,3.7,93,50,72,-6.0
14/02/1996,3,-3.0,-11.6,0.00,0.0,333,30.2,6.1,82,37,60,-7.3
15/02/1996,3,-4.1,-15.3,0.00,0.0,327,30.6,5.9,82,38,60,-9.5
16/02/1996,3,-1.4,-15.8,0.00,0.0,316,33.4,6.3,85,37,61,-7.9
17/02/1996,71,2.1,-7.2,0.80,5.0,309,46.2,7.4,74,30,53,-3.3
