latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation,,,,,,,
45.58875,11.320754,517.0,3600,Europe/Berlin,GMT+1,,,,,,,
,,,,,,,,,,,,
time,weather_code (wmo code),relative_humidity_2m_max (%),relative_humidity_2m_min (%),relative_humidity_2m_mean (%),winddirection_10m_dominant (°),temperature_2m_max (°C),temperature_2m_min (°C),precipitation_sum (mm),precipitation_hours (h),wind_gusts_10m_mean (km/h),wind_speed_10m_mean (km/h),temperature_2m_mean (°C)
01/01/1990,0,79,57,72,331,4.1,-3.3,0.00,0.0,9.8,2.8,0.5
02/01/1990,0,79,46,66,342,5.2,-4.2,0.00,0.0,10.5,3.5,0.8
03/01/1990,1,69,48,60,10,5.4,-2.3,0.00,0.0,12.0,3.8,1.5
04/01/1990,0,86,57,72,348,3.8,-4.6,0.00,0.0,13.0,3.2,0.2
05/01/1990,3,72,42,63,344,3.9,-5.1,0.00,0.0,10.3,3.1,-0.6
06/01/1990,3,68,51,61,354,2.5,-2.5,0.00,0.0,9.5,2.8,0.3
07/01/1990,0,84,36,61,345,4.5,-6.2,0.00,0.0,12.1,3.6,-1.3
08/01/1990,2,59,31,49,342,4.9,-6.5,0.00,0.0,11.8,3.6,-1.3
09/01/1990,2,68,38,54,333,6.4,-4.1,0.00,0.0,11.6,3.3,0.5
10/01/1990,0,72,38,59,339,6.1,-4.8,0.00,0.0,11.0,3.3,0.2
11/01/1990,0,71,34,57,338,6.7,-4.8,0.00,0.0,11.2,3.3,0.3
12/01/1990,0,63,29,52,339,7.2,-4.8,0.00,0.0,11.1,3.4,0.3
13/01/1990,3,66,31,51,340,6.8,-4.7,0.00,0.0,11.5,3.4,0.2
14/01/1990,3,67,34,53,338,7.4,-4.4,0.00,0.0,11.7,3.3,1.0
15/01/1990,2,62,31,48,332,7.8,-4.1,0.00,0.0,11.7,3.5,1.9
16/01/1990,3,56,35,50,335,8.3,-3.9,0.00,0.0,12.6,3.2,2.3
17/01/1990,1,76,45,61,338,7.7,-0.8,0.00,0.0,10.8,3.1,3.4
18/01/1990,3,87,65,75,344,6.2,-0.7,0.00,0.0,12.0,3.8,2.7
19/01/1990,3,88,57,77,320,7.3,-2.8,0.00,0.0,13.6,3.7,2.1
20/01/1990,3,86,54,74,339,6.2,-2.8,0.00,0.0,12.2,3.1,1.5
21/01/1990,0,81,45,65,335,8.8,-2.5,0.00,0.0,12.0,3.4,2.7
22/01/1990,0,81,47,68,339,10.1,-1.8,0.00,0.0,11.9,3.8,3.5
23/01/1990,3,81,43,68,328,10.2,-2.3,0.00,0.0,12.7,3.3,3.4
24/01/1990,3,96,68,82,309,6.3,-1.8,0.00,0.0,19.4,3.2,2.0
25/01/1990,3,97,78,91,320,6.5,-1.0,0.00,0.0,15.9,3.6,2.6
26/01/1990,51,99,90,96,303,7.0,-0.6,0.80,4.0,25.2,4.6,3.4
27/01/1990,71,98,64,86,357,7.1,-3.4,0.40,2.0,18.1,5.3,1.8
28/01/1990,71,100,89,96,4,6.5,1.4,13.10,21.0,22.3,4.2,3.3
29/01/1990,61,100,86,97,3,9.3,2.3,5.90,7.0,16.7,3.4,5.3
30/01/1990,51,100,86,96,350,8.6,0.2,0.50,3.0,10.8,2.7,5.1
31/01/1990,3,100,77,92,312,8.2,-1.6,0.00,0.0,14.1,4.0,3.4
01/02/1990,3,100,74,90,349,7.4,0.6,0.00,0.0,12.7,3.6,3.6
02/02/1990,3,97,79,89,318,5.8,1.2,0.00,0.0,14.1,3.4,3.5
03/02/1990,3,98,77,92,303,7.8,-0.8,0.00,0.0,16.3,4.3,3.7
04/02/1990,3,96,61,85,328,11.4,-0.8,0.00,0.0,17.8,4.6,5.4
05/02/1990,1,89,52,77,324,10.8,-1.3,0.00,0.0,13.2,3.9,4.2
06/02/1990,0,84,42,67,336,9.6,-1.5,0.00,0.0,11.6,2.8,3.7
07/02/1990,0,76,33,62,344,10.4,-1.8,0.00,0.0,12.4,3.5,4.1
08/02/1990,3,89,62,73,313,7.9,0.6,0.00,0.0,13.8,3.0,4.3
09/02/1990,51,92,59,81,12,9.0,0.6,0.90,5.0,17.2,4.3,4.3
10/02/1990,71,93,50,74,285,7.7,-1.4,0.30,1.0,17.1,5.1,3.1
11/02/1990,73,96,80,89,44,2.5,0.8,5.20,11.0,17.2,3.9,1.7
12/02/1990,71,94,67,85,356,3.9,-2.3,0.70,4.0,14.2,4.1,0.9
13/02/1990,3,88,37,60,316,9.3,-3.8,0.00,0.0,19.8,5.9,2.8
14/02/1990,71,100,59,80,318,11.7,-1.1,0.80,8.0,26.3,5.0,4.2
15/02/1990,3,99,61,83,330,15.0,0.4,0.00,0.0,29.2,5.9,6.7
16/02/1990,3,60,36,48,327,8.4,4.1,0.00,0.0,17.7,4.5,6.4
17/02/1990,3,67,43,57,36,9.1,0.6,0.00,0.0,15.8,4.1,4.9
18/02/1990,3,72,44,61,309,10.0,2.1,0.00,0.0,12.6,3.2,5.6
19/02/1990,3,84,63,75,308,9.9,1.1,0.00,0.0,12.3,3.3,5.8
20/02/1990,2,90,58,77,318,13.7,0.5,0.00,0.0,11.8,3.5,7.3
21/02/1990,0,90,46,71,322,15.4,0.5,0.00,0.0,13.5,4.0,8.5
22/02/1990,0,83,41,65,328,17.7,1.1,0.00,0.0,15.5,4.4,10.1
23/02/1990,0,83,54,68,300,15.9,4.8,0.00,0.0,12.7,3.5,11.1
24/02/1990,0,89,48,74,319,17.1,2.1,0.00,0.0,13.3,4.0,10.1
25/02/1990,2,92,62,80,261,14.5,3.0,0.00,0.0,15.6,3.9,9.3
26/02/1990,3,100,63,86,256,12.6,3.9,0.00,0.0,25.8,6.2,8.3
27/02/1990,53,95,51,80,296,12.8,1.0,1.60,5.0,42.9,8.3,6.8
28/02/1990,2,87,40,61,304,12.0,-0.8,0.00,0.0,34.5,7.6,5.8
01/03/1990,53,77,33,54,332,14.0,1.7,2.30,6.0,22.0,4.6,8.1
02/03/1990,53,60,23,40,335,9.1,-1.0,0.50,1.0,22.2,4.7,4.0
03/03/1990,0,51,25,37,336,7.3,-2.8,0.00,0.0,27.8,6.4,2.4
04/03/1990,0,61,32,45,304,9.8,-2.7,0.00,0.0,17.8,4.8,3.8
05/03/1990,0,70,40,53,304,10.6,1.3,0.00,0.0,14.3,4.3,6.1
06/03/1990,3,81,44,64,323,12.5,-1.1,0.00,0.0,14.6,3.5,6.2
07/03/1990,2,76,42,60,355,14.4,3.3,0.00,0.0,14.4,3.9,9.4
08/03/1990,3,87,64,76,238,12.8,3.7,0.00,0.0,16.0,3.9,8.6
09/03/1990,51,96,76,88,280,10.4,2.7,0.60,4.0,17.8,4.6,7.5
10/03/1990,3,96,47,71,311,15.6,-0.6,0.00,0.0,20.3,4.4,8.0
11/03/1990,3,82,44,66,329,18.1,0.9,0.00,0.0,16.6,4.0,10.1
12/03/1990,3,92,64,77,331,15.8,3.0,0.00,0.0,12.8,3.5,10.9
13/03/1990,51,87,53,71,51,16.5,7.8,0.50,2.0,13.8,4.4,12.6
14/03/1990,53,91,55,71,36,16.9,4.3,0.60,2.0,15.4,4.5,11.8
15/03/1990,3,84,50,66,46,15.8,4.7,0.00,0.0,19.8,6.1,11.2
16/03/1990,2,77,56,64,76,13.7,7.9,0.00,0.0,18.4,5.4,11.0
17/03/1990,3,82,42,58,78,13.2,3.9,0.00,0.0,21.3,5.4,9.5
18/03/1990,3,74,37,54,75,14.7,3.1,0.00,0.0,16.2,4.4,9.6
19/03/1990,0,81,33,56,312,17.3,1.5,0.00,0.0,14.5,4.4,10.1
20/03/1990,2,83,33,57,312,19.3,1.5,0.00,0.0,15.6,4.4,11.6
21/03/1990,2,76,33,53,305,19.5,5.8,0.00,0.0,15.6,5.0,13.7
22/03/1990,3,83,43,62,288,20.6,5.0,0.00,0.0,15.8,4.2,13.8
23/03/1990,55,85,53,70,29,19.2,8.9,3.70,7.0,15.5,4.3,13.7
24/03/1990,3,82,59,72,106,16.1,10.5,0.00,0.0,17.6,5.2,13.0
25/03/1990,73,94,71,83,332,12.9,4.0,11.40,16.0,24.5,5.4,9.8
26/03/1990,73,89,70,81,33,4.7,1.7,19.20,21.0,39.4,8.8,3.0
27/03/1990,75,98,77,86,25,6.0,-0.1,26.90,22.0,33.3,8.5,2.8
28/03/1990,73,94,82,89,46,6.5,0.2,7.50,18.0,27.0,7.4,3.7
29/03/1990,3,94,47,71,358,11.9,-4.0,0.00,0.0,20.8,5.3,5.3
30/03/1990,53,89,54,67,22,12.9,2.5,1.60,3.0,16.8,4.9,8.7
31/03/1990,1,92,45,69,280,16.8,0.2,0.00,0.0,14.2,4.2,10.0
01/04/1990,2,88,49,70,108,17.1,2.7,0.00,0.0,15.8,4.7,10.9
02/04/1990,53,84,60,73,113,13.9,7.9,1.30,4.0,16.2,4.5,11.1
03/04/1990,53,98,82,92,71,10.1,6.0,5.50,20.0,18.1,5.1,8.3
04/04/1990,61,98,84,92,5,13.0,6.0,9.90,20.0,14.8,3.4,9.0
05/04/1990,53,99,70,90,81,11.2,6.8,5.00,16.0,19.1,5.6,8.3
06/04/1990,61,100,74,91,44,10.9,3.6,16.00,13.0,19.9,5.7,7.8
07/04/1990,63,97,86,93,338,10.8,6.9,32.80,24.0,19.4,5.6,9.1
08/04/1990,61,97,67,87,91,12.9,4.0,10.60,15.0,20.4,5.1,8.7
09/04/1990,71,92,74,80,62,7.4,4.3,4.70,13.0,26.4,7.5,5.9
10/04/1990,53,91,57,75,242,13.4,1.3,1.70,5.0,19.0,3.3,8.0
11/04/1990,53,93,65,77,295,12.2,-0.6,1.30,7.0,20.6,5.0,7.3
12/04/1990,53,86,42,67,333,12.1,0.7,3.30,6.0,19.5,3.7,7.0
13/04/1990,3,79,46,61,224,12.8,0.1,0.00,0.0,19.7,5.5,7.7
14/04/1990,53,92,53,66,135,12.9,6.6,3.00,7.0,15.3,3.9,9.5
15/04/1990,55,98,74,86,134,10.3,6.2,8.50,23.0,16.9,2.9,8.2
16/04/1990,53,97,45,73,283,12.6,5.3,2.20,5.0,19.4,4.6,8.5
17/04/1990,53,91,60,73,242,12.4,3.2,3.00,11.0,17.4,4.7,8.5
18/04/1990,55,94,68,84,43,8.5,4.0,8.60,17.0,25.2,6.6,6.6
19/04/1990,71,97,71,87,58,8.3,3.3,9.10,21.0,25.2,4.8,5.5
20/04/1990,71,98,72,87,50,10.1,0.8,5.50,15.0,28.1,7.0,5.7
21/04/1990,53,97,79,87,62,10.1,2.8,3.40,12.0,22.1,5.6,6.8
22/04/1990,53,99,69,87,96,10.9,2.5,5.60,14.0,18.0,5.2,7.1
23/04/1990,73,98,69,87,273,10.2,3.3,19.20,18.0,23.8,6.0,6.5
24/04/1990,61,99,66,85,260,13.3,0.3,3.20,5.0,19.6,5.0,7.5
25/04/1990,51,97,62,81,317,15.1,2.5,1.20,4.0,16.5,4.0,9.3
26/04/1990,61,100,62,83,302,15.5,3.4,3.40,6.0,17.9,4.1,10.0
27/04/1990,2,92,46,68,266,17.5,2.9,0.00,0.0,18.6,5.3,11.5
28/04/1990,53,96,51,71,113,18.7,5.6,2.60,10.0,18.6,5.1,12.9
29/04/1990,51,97,55,70,108,14.6,9.5,0.50,3.0,18.6,5.5,12.0
30/04/1990,1,74,55,63,167,16.2,9.7,0.00,0.0,13.1,3.7,13.0
01/05/1990,61,86,56,69,200,19.7,7.3,2.00,6.0,15.6,4.2,14.7
02/05/1990,51,85,51,65,160,20.4,11.3,0.60,3.0,15.1,4.8,16.8
03/05/1990,51,84,57,68,113,17.8,12.5,0.30,2.0,16.4,4.8,15.1
04/05/1990,51,82,48,63,134,20.0,11.1,0.10,1.0,15.8,5.1,15.6
05/05/1990,51,94,52,68,108,18.8,7.1,0.30,3.0,16.3,4.4,14.5
06/05/1990,1,93,48,63,152,19.3,6.9,0.00,0.0,15.0,4.3,15.0
07/05/1990,51,93,50,67,109,19.3,6.0,0.40,1.0,14.8,4.0,14.4
08/05/1990,53,83,57,69,55,19.1,10.3,1.40,4.0,13.2,3.7,15.9
09/05/1990,55,99,56,73,334,20.7,7.0,2.40,4.0,14.8,4.4,15.6
10/05/1990,51,95,43,65,180,21.5,7.6,0.10,1.0,17.7,4.7,16.5
11/05/1990,53,83,41,63,103,20.3,10.4,2.60,6.0,18.2,4.8,16.5
12/05/1990,53,87,73,80,90,18.2,12.3,4.00,9.0,16.2,5.2,14.8
13/05/1990,51,97,57,76,116,19.2,8.6,0.40,3.0,16.0,4.5,15.0
14/05/1990,61,93,58,75,161,19.8,12.5,5.20,10.0,14.7,3.7,16.6
15/05/1990,61,95,61,78,13,21.6,10.9,7.80,11.0,15.1,3.6,17.1
16/05/1990,61,100,62,81,347,22.2,10.1,5.90,7.0,15.2,3.6,17.0
17/05/1990,61,99,62,80,329,22.5,10.6,3.30,5.0,16.2,4.1,17.8
18/05/1990,63,100,71,89,349,21.2,11.9,16.00,13.0,17.9,4.1,16.2
19/05/1990,61,99,84,93,40,17.2,10.6,11.40,19.0,15.7,3.8,14.4
20/05/1990,51,98,60,77,78,18.2,12.7,0.70,3.0,21.0,5.9,15.4
21/05/1990,55,86,62,72,132,19.2,12.4,2.00,4.0,14.8,4.0,16.1
22/05/1990,63,96,76,88,87,19.0,12.6,18.90,21.0,14.6,3.7,15.5
23/05/1990,55,96,60,80,130,20.6,11.4,1.90,7.0,14.6,4.3,16.4
24/05/1990,61,97,81,91,49,18.1,13.2,15.00,20.0,21.6,6.3,15.8
25/05/1990,53,98,56,78,246,19.9,13.0,3.40,13.0,19.6,4.7,16.4
26/05/1990,53,83,55,71,84,17.2,12.1,1.60,5.0,21.6,6.2,14.6
27/05/1990,55,84,57,67,85,16.7,10.7,4.40,12.0,15.1,3.7,14.0
28/05/1990,53,88,60,75,342,16.7,8.8,3.70,13.0,15.6,4.0,13.0
29/05/1990,61,92,56,72,75,15.0,6.7,10.00,17.0,18.5,4.6,11.1
30/05/1990,51,86,48,61,222,16.4,7.6,0.90,4.0,17.1,5.0,12.9
31/05/1990,53,82,50,59,196,18.5,7.8,0.80,4.0,15.8,5.1,14.8
01/06/1990,2,82,50,62,163,20.8,10.5,0.00,0.0,16.4,5.1,16.5
02/06/1990,51,79,54,66,221,19.7,12.1,0.20,1.0,17.0,4.8,16.6
03/06/1990,51,98,59,78,94,18.4,9.6,1.10,6.0,19.5,6.1,15.0
04/06/1990,53,98,83,90,64,15.8,12.0,5.10,16.0,14.8,3.4,13.9
05/06/1990,63,99,78,91,94,19.5,11.4,12.80,14.0,21.6,5.3,15.4
06/06/1990,63,99,92,96,83,16.3,13.8,19.20,18.0,18.4,5.3,15.2
07/06/1990,61,99,79,91,99,18.6,13.7,7.30,16.0,17.2,4.8,15.9
08/06/1990,63,98,83,92,71,17.0,9.2,23.60,19.0,21.6,4.7,14.8
09/06/1990,53,93,67,81,22,16.2,6.4,4.40,12.0,18.8,4.8,12.6
10/06/1990,63,91,50,76,274,17.8,7.6,7.80,6.0,20.9,4.6,12.6
11/06/1990,3,95,47,69,144,21.0,5.6,0.00,0.0,20.5,5.6,14.8
12/06/1990,61,100,82,92,41,14.6,9.6,12.40,17.0,15.0,4.3,12.7
13/06/1990,63,100,65,86,333,19.0,7.6,10.30,8.0,17.1,4.7,13.7
14/06/1990,61,99,65,84,342,19.5,9.4,10.50,18.0,18.6,4.3,14.5
15/06/1990,61,100,65,83,41,19.4,8.9,7.20,13.0,16.5,3.5,14.7
16/06/1990,61,91,58,76,288,20.3,10.3,4.40,7.0,15.9,4.4,16.4
17/06/1990,51,95,66,79,160,20.9,9.4,0.80,5.0,16.1,4.7,16.8
18/06/1990,63,99,74,85,126,20.3,13.0,15.20,11.0,17.2,3.8,17.3
19/06/1990,51,99,61,80,209,22.1,11.1,0.50,4.0,16.9,5.1,17.5
20/06/1990,53,96,64,80,83,23.0,12.4,1.60,6.0,18.3,4.7,18.6
21/06/1990,63,96,67,84,61,21.7,13.2,10.70,13.0,19.2,4.0,17.6
22/06/1990,53,94,54,76,203,23.1,15.5,1.40,6.0,20.3,5.1,19.2
23/06/1990,53,92,57,76,219,23.6,16.8,4.60,14.0,21.6,5.3,19.8
24/06/1990,2,85,60,72,76,22.3,15.2,0.00,0.0,15.9,4.9,19.3
25/06/1990,2,87,51,66,122,24.5,15.8,0.00,0.0,14.7,4.5,21.0
26/06/1990,3,79,56,67,144,25.3,17.2,0.00,0.0,13.3,4.1,21.8
27/06/1990,51,92,55,71,134,26.0,16.5,0.30,2.0,14.0,4.1,22.2
28/06/1990,55,91,56,70,114,25.9,16.4,1.90,5.0,16.2,3.8,22.3
29/06/1990,61,88,60,71,138,26.0,17.3,2.40,4.0,16.8,4.5,22.8
30/06/1990,51,97,52,72,251,27.3,15.4,0.80,3.0,18.8,4.9,22.7
01/07/1990,61,99,53,76,296,26.1,16.3,3.30,8.0,22.1,4.5,21.5
02/07/1990,61,97,70,84,41,20.6,15.8,21.60,19.0,18.4,6.0,18.0
03/07/1990,63,98,72,84,66,18.5,14.7,15.50,15.0,16.7,4.5,16.7
04/07/1990,63,97,40,65,283,23.0,10.2,7.10,4.0,23.4,5.0,18.4
05/07/1990,3,84,51,68,134,23.2,14.7,0.00,0.0,18.1,5.4,19.4
06/07/1990,55,92,63,75,100,19.3,16.2,5.70,12.0,19.7,4.8,17.7
07/07/1990,3,92,49,67,152,20.2,11.6,0.00,0.0,17.3,5.6,17.0
08/07/1990,3,79,56,66,190,22.3,14.6,0.00,0.0,14.7,3.7,18.8
09/07/1990,1,82,57,70,163,25.1,17.0,0.00,0.0,16.1,4.1,21.0
10/07/1990,63,100,66,82,90,23.3,14.9,20.20,12.0,22.3,5.0,19.2
11/07/1990,53,88,47,66,90,21.3,12.8,1.00,2.0,24.7,5.8,17.1
12/07/1990,1,88,50,64,85,22.8,11.6,0.00,0.0,18.0,4.9,18.4
13/07/1990,1,92,56,69,141,24.9,12.2,0.00,0.0,14.5,4.3,20.2
14/07/1990,63,94,61,76,350,26.2,15.0,9.00,10.0,15.4,4.0,21.3
15/07/1990,53,96,65,79,99,23.0,15.6,1.20,3.0,16.5,5.0,19.7
16/07/1990,3,88,57,71,177,26.3,17.2,0.00,0.0,14.3,3.8,22.8
17/07/1990,53,90,53,73,104,27.7,17.3,3.40,8.0,16.3,4.3,23.2
18/07/1990,63,96,63,79,69,22.0,15.5,21.60,19.0,19.7,4.4,19.4
19/07/1990,51,78,53,67,167,23.3,17.7,0.60,4.0,15.6,4.2,20.3
20/07/1990,2,77,53,64,184,24.8,17.6,0.00,0.0,14.7,4.2,21.3
21/07/1990,1,86,53,66,190,26.7,16.0,0.00,0.0,14.7,4.4,22.5
22/07/1990,51,87,52,67,111,27.8,16.8,0.30,2.0,14.7,4.4,23.4
23/07/1990,53,95,60,74,89,26.8,16.3,1.90,7.0,15.6,4.3,23.0
24/07/1990,63,95,66,85,16,25.3,16.7,14.20,15.0,15.3,4.2,20.5
25/07/1990,61,97,63,79,83,22.9,14.7,5.00,11.0,16.6,4.8,19.4
26/07/1990,53,86,50,67,60,23.6,16.0,0.70,3.0,13.4,3.9,20.2
27/07/1990,3,92,48,65,99,25.8,12.8,0.00,0.0,14.9,4.6,20.9
28/07/1990,3,83,46,61,120,27.1,16.2,0.00,0.0,14.1,4.3,22.7
29/07/1990,3,88,44,61,207,28.0,15.4,0.00,0.0,15.8,4.6,23.3
30/07/1990,61,92,52,71,331,27.2,17.7,2.10,2.0,14.0,3.7,22.2
31/07/1990,63,94,61,81,25,24.9,16.4,4.70,5.0,17.0,4.8,20.9
01/08/1990,53,88,54,73,32,26.5,17.3,1.70,3.0,22.0,6.5,22.2
02/08/1990,1,83,41,60,43,28.8,16.6,0.00,0.0,19.8,6.2,23.7
03/08/1990,2,70,45,56,94,26.2,21.0,0.00,0.0,16.5,5.3,23.5
04/08/1990,1,73,44,55,92,25.7,19.0,0.00,0.0,15.3,4.9,22.7
05/08/1990,1,80,44,56,168,27.0,16.3,0.00,0.0,14.4,4.2,22.8
06/08/1990,61,93,47,65,94,27.3,18.0,7.90,8.0,17.2,4.6,22.3
07/08/1990,61,97,82,92,69,18.6,14.3,21.00,17.0,18.4,4.8,17.3
08/08/1990,61,96,53,73,65,20.6,12.5,2.60,2.0,17.3,5.0,17.1
09/08/1990,3,81,51,63,180,21.8,14.8,0.00,0.0,14.2,4.4,18.9
10/08/1990,2,84,54,64,214,22.9,13.8,0.00,0.0,14.5,4.3,19.5
11/08/1990,51,87,52,66,291,25.8,13.5,0.80,2.0,15.2,4.6,20.9
12/08/1990,53,86,60,72,9,24.3,16.9,1.60,5.0,12.5,3.5,21.1
13/08/1990,53,99,59,78,354,25.9,14.2,1.70,4.0,15.3,3.9,20.6
14/08/1990,61,93,70,83,334,23.3,15.3,8.10,9.0,15.3,3.8,20.1
15/08/1990,61,99,68,85,356,23.6,13.7,5.30,5.0,14.0,3.4,19.0
16/08/1990,61,99,64,83,346,24.4,13.7,3.40,8.0,15.9,4.0,19.7
17/08/1990,63,94,71,82,24,22.1,15.1,38.90,17.0,20.5,4.6,19.3
18/08/1990,53,85,47,65,64,21.5,12.6,2.00,5.0,17.2,5.5,17.5
19/08/1990,1,89,54,69,162,23.4,12.1,0.00,0.0,14.0,3.9,18.8
20/08/1990,3,91,55,70,228,25.2,13.3,0.00,0.0,16.3,4.3,20.6
21/08/1990,61,90,58,76,19,25.9,15.1,5.10,8.0,18.7,4.8,20.3
22/08/1990,51,93,45,67,87,22.8,10.6,0.70,3.0,17.2,4.3,17.8
23/08/1990,2,73,50,60,183,23.5,17.6,0.00,0.0,14.7,4.1,20.2
24/08/1990,1,82,56,66,179,24.0,14.8,0.00,0.0,13.2,3.9,20.2
25/08/1990,3,92,50,70,156,25.4,12.4,0.00,0.0,14.3,4.2,20.1
26/08/1990,55,95,67,78,25,23.6,15.5,5.00,11.0,14.3,3.8,19.8
27/08/1990,61,95,57,77,33,23.8,13.2,4.30,5.0,22.3,6.6,19.2
28/08/1990,53,87,47,70,16,26.1,14.7,0.90,2.0,18.6,5.6,20.4
29/08/1990,53,99,50,75,339,26.2,13.8,0.50,1.0,14.6,4.2,20.2
30/08/1990,55,99,48,71,5,25.2,13.8,1.10,2.0,15.1,4.2,20.6
31/08/1990,61,94,60,77,4,24.0,15.5,10.40,13.0,18.0,4.6,20.0
01/09/1990,63,96,77,87,20,19.3,13.6,10.60,9.0,13.6,4.4,16.6
02/09/1990,63,93,70,85,46,19.6,12.6,10.10,15.0,15.4,4.2,16.3
03/09/1990,3,93,56,75,272,21.8,12.9,0.00,0.0,14.7,4.2,17.7
04/09/1990,63,97,64,77,251,21.4,14.8,15.30,12.0,17.9,3.5,17.9
05/09/1990,61,98,70,88,38,20.8,11.5,9.40,11.0,15.7,3.9,16.2
06/09/1990,61,97,54,71,120,19.0,11.9,2.50,3.0,17.7,4.8,16.0
07/09/1990,61,94,62,77,69,17.7,12.7,7.40,10.0,18.0,3.8,15.4
08/09/1990,2,97,55,73,207,18.9,10.2,0.00,0.0,16.0,3.8,15.4
09/09/1990,3,86,47,62,218,20.7,10.9,0.00,0.0,14.2,3.9,16.9
10/09/1990,51,81,55,68,166,20.8,11.4,0.20,2.0,15.3,4.4,16.5
11/09/1990,51,94,50,72,44,18.6,12.3,2.60,10.0,18.2,4.5,15.7
12/09/1990,51,80,38,64,338,21.6,8.3,0.60,4.0,20.4,5.5,15.3
13/09/1990,53,79,51,66,160,18.5,14.2,2.20,6.0,15.1,3.4,15.8
14/09/1990,3,85,51,66,184,20.0,10.2,0.00,0.0,14.1,3.8,15.7
15/09/1990,51,100,69,83,293,17.9,9.8,0.60,4.0,11.7,3.3,14.7
16/09/1990,53,100,76,90,91,19.2,10.6,3.10,11.0,15.7,4.4,14.8
17/09/1990,61,99,77,87,132,17.1,12.8,4.20,8.0,14.8,3.8,14.9
18/09/1990,51,97,54,79,58,21.3,11.4,0.10,1.0,15.7,4.2,16.2
19/09/1990,51,93,71,84,112,17.7,13.2,1.00,8.0,14.7,3.9,15.7
20/09/1990,61,95,70,86,40,19.0,13.6,4.30,7.0,13.8,3.0,15.9
21/09/1990,51,100,66,86,6,19.9,10.9,1.90,7.0,16.9,4.6,15.3
22/09/1990,51,95,59,79,106,21.2,11.2,0.10,1.0,16.5,4.7,16.7
23/09/1990,63,100,67,89,99,21.3,12.5,17.00,10.0,23.2,4.8,16.5
24/09/1990,55,99,52,84,21,19.6,13.7,5.70,13.0,24.4,4.1,16.5
25/09/1990,51,83,55,70,75,17.2,11.5,0.20,2.0,16.4,4.7,14.3
26/09/1990,61,97,76,88,346,16.1,10.8,8.80,7.0,9.5,2.7,13.2
27/09/1990,51,96,60,79,38,15.8,10.6,1.40,7.0,13.1,3.8,13.2
28/09/1990,3,80,55,65,196,16.9,12.1,0.00,0.0,12.6,3.6,14.1
29/09/1990,2,89,58,70,254,18.2,8.5,0.00,0.0,14.7,4.2,13.8
30/09/1990,3,93,64,78,241,18.5,9.8,0.00,0.0,16.9,4.4,14.2
01/10/1990,51,100,72,85,259,18.8,10.1,0.20,1.0,17.8,4.1,15.2
02/10/1990,53,95,68,84,32,20.6,12.1,1.00,3.0,15.2,4.9,16.4
03/10/1990,3,96,68,84,82,19.3,14.3,0.00,0.0,12.9,4.3,16.5
04/10/1990,63,97,86,94,54,15.9,13.2,22.90,23.0,17.6,4.2,14.7
05/10/1990,63,98,84,90,1,14.4,10.7,28.40,15.0,24.4,6.0,12.5
06/10/1990,3,98,57,79,295,19.1,7.1,0.00,0.0,13.4,3.8,13.9
07/10/1990,53,96,80,87,67,15.9,12.4,1.30,4.0,11.3,2.7,14.3
08/10/1990,63,100,72,90,60,17.6,9.7,11.50,11.0,16.1,3.6,12.9
09/10/1990,51,85,61,68,171,13.1,9.5,0.30,2.0,12.1,3.5,11.4
10/10/1990,3,90,64,78,279,16.2,5.9,0.00,0.0,12.9,3.8,11.0
11/10/1990,0,96,64,81,312,17.7,5.4,0.00,0.0,13.5,3.5,12.2
12/10/1990,53,95,64,81,39,19.3,9.4,1.10,3.0,17.3,4.2,14.1
13/10/1990,53,96,64,80,16,20.3,10.6,1.90,4.0,14.6,3.9,15.7
14/10/1990,2,98,55,78,346,22.7,8.8,0.00,0.0,13.5,4.1,16.2
15/10/1990,0,92,55,77,32,21.6,10.1,0.00,0.0,15.4,5.1,15.9
16/10/1990,53,97,75,89,48,18.0,10.3,1.50,6.0,18.9,5.6,14.6
17/10/1990,63,95,86,92,35,15.2,12.2,46.20,23.0,25.5,6.4,13.8
18/10/1990,53,95,77,88,44,17.0,10.5,6.90,17.0,14.2,3.8,13.6
19/10/1990,53,98,69,87,40,16.9,9.9,1.80,4.0,12.2,4.1,13.5
20/10/1990,63,95,68,87,352,16.8,10.3,15.60,16.0,19.3,5.2,13.6
21/10/1990,53,94,66,84,222,17.2,11.8,4.70,11.0,21.8,5.6,13.8
22/10/1990,3,77,60,65,93,10.9,5.7,0.00,0.0,18.7,5.2,8.2
23/10/1990,3,92,53,73,52,10.6,1.3,0.00,0.0,15.4,4.3,6.5
24/10/1990,3,82,53,69,147,11.0,6.2,0.00,0.0,11.1,3.2,8.2
25/10/1990,61,95,69,84,7,11.7,4.6,8.50,9.0,12.1,3.2,8.2
26/10/1990,61,96,75,88,343,12.2,8.0,5.00,8.0,14.0,4.2,9.7
27/10/1990,61,97,87,94,346,11.2,2.8,20.80,20.0,24.5,4.8,8.6
28/10/1990,53,96,65,85,32,12.1,0.2,1.50,4.0,16.3,4.3,6.5
29/10/1990,61,98,87,94,337,10.9,7.5,15.40,13.0,16.9,3.3,8.9
30/10/1990,51,94,66,84,321,16.5,6.7,0.30,2.0,20.1,4.3,11.7
31/10/1990,53,95,76,85,341,13.0,7.2,1.80,4.0,23.1,2.5,11.1
