latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation,,,,,,,
45.51845,10.879121,234.0,3600,Europe/Berlin,GMT+1,,,,,,,
,,,,,,,,,,,,
time,weather_code (wmo code),temperature_2m_max (°C),temperature_2m_min (°C),precipitation_sum (mm),precipitation_hours (h),winddirection_10m_dominant (°),wind_gusts_10m_mean (km/h),wind_speed_10m_mean (km/h),relative_humidity_2m_max (%),relative_humidity_2m_min (%),relative_humidity_2m_mean (%),temperature_2m_mean (°C)
13/04/1996,61,17.3,5.3,7.10,12.0,121,21.1,7.7,97,55,82,10.8
14/04/1996,51,13.7,5.0,0.90,4.0,84,18.4,6.6,92,52,71,9.6
15/04/1996,51,15.8,1.1,0.20,2.0,52,16.7,4.6,89,41,61,9.7
16/04/1996,1,17.4,2.5,0.00,0.0,285,16.0,6.1,78,36,55,11.2
17/04/1996,3,17.2,4.3,0.00,0.0,78,13.5,5.3,81,43,62,11.7
18/04/1996,51,19.0,6.3,0.70,2.0,297,11.7,4.1,79,48,62,13.6
19/04/1996,0,21.0,6.1,0.00,0.0,269,14.2,5.5,86,40,60,15.0
20/04/1996,0,21.7,6.7,0.00,0.0,264,15.2,6.0,84,39,57,15.8
21/04/1996,3,21.7,9.4,0.00,0.0,263,17.7,7.2,70,34,52,16.2
22/04/1996,3,21.3,10.0,0.00,0.0,266,17.5,7.6,64,32,47,16.6
23/04/1996,53,19.0,11.8,2.00,9.0,256,15.1,5.6,81,41,59,15.5
24/04/1996,51,18.5,11.3,0.60,6.0,231,16.0,5.9,94,58,77,14.7
25/04/1996,61,14.5,11.9,13.20,19.0,86,15.2,6.2,96,87,92,12.9
26/04/1996,53,17.4,11.4,2.30,8.0,81,15.9,6.1,96,62,80,14.2
27/04/1996,51,15.0,9.8,1.40,9.0,70,22.0,9.4,90,68,80,12.4
28/04/1996,3,17.1,7.3,0.00,0.0,216,12.3,4.5,96,58,75,13.4
29/04/1996,53,15.1,10.0,5.90,14.0,82,14.5,5.3,93,72,84,13.0
30/04/1996,61,17.1,11.2,9.40,22.0,90,15.9,5.2,96,71,87,13.7
01/05/1996,53,18.3,10.7,5.00,18.0,253,16.1,5.1,98,71,85,14.1
02/05/1996,53,17.2,9.8,6.50,21.0,208,25.8,5.6,94,63,79,13.7
03/05/1996,53,15.6,8.6,8.40,21.0,104,24.0,5.1,94,64,82,11.9
04/05/1996,51,17.0,6.3,0.20,2.0,256,15.6,5.3,92,54,72,12.6
05/05/1996,51,17.9,8.2,1.00,9.0,80,14.7,6.2,87,53,70,13.8
06/05/1996,51,19.7,8.6,0.10,1.0,53,12.2,4.2,89,51,69,15.1
07/05/1996,3,21.3,9.6,0.00,0.0,66,11.7,4.4,84,48,67,16.3
08/05/1996,51,21.2,9.5,0.80,5.0,253,15.0,5.5,89,51,70,16.3
09/05/1996,55,19.1,11.3,4.60,15.0,262,14.2,5.7,89,62,78,15.4
10/05/1996,61,18.1,10.4,10.30,22.0,81,13.3,4.0,96,67,85,14.2
11/05/1996,53,20.7,10.7,1.10,4.0,40,17.2,4.8,93,57,75,16.0
12/05/1996,61,16.2,12.3,20.30,24.0,289,13.6,4.2,97,85,90,14.4
13/05/1996,55,18.8,12.4,10.50,20.0,91,16.3,4.8,95,65,85,15.1
14/05/1996,53,21.9,10.1,2.60,9.0,277,13.5,5.7,96,56,77,16.9
15/05/1996,51,21.9,13.4,1.60,11.0,266,18.3,7.8,92,60,76,18.0
16/05/1996,51,22.4,11.1,0.10,1.0,258,19.4,7.1,96,59,78,17.3
17/05/1996,3,22.1,13.2,0.00,0.0,280,16.7,5.9,93,51,72,17.8
18/05/1996,51,22.4,12.7,0.30,3.0,86,21.6,8.6,88,61,76,18.0
19/05/1996,61,21.1,15.1,7.00,12.0,51,19.3,6.2,95,68,84,17.6
20/05/1996,55,19.1,10.7,3.40,10.0,248,20.1,6.0,91,63,77,15.3
21/05/1996,51,19.1,7.9,0.80,6.0,243,15.6,5.8,92,53,72,14.6
22/05/1996,51,19.7,9.3,0.30,3.0,266,14.1,4.7,84,54,68,15.4
23/05/1996,51,20.9,10.5,0.10,1.0,265,13.5,5.2,85,52,69,16.6
24/05/1996,51,22.7,10.8,0.10,1.0,183,14.1,4.5,91,54,71,18.0
25/05/1996,3,22.9,15.3,0.00,0.0,244,20.5,8.1,85,50,65,19.2
26/05/1996,55,22.3,13.2,3.00,11.0,239,18.9,7.3,91,61,74,18.4
27/05/1996,63,18.9,14.7,11.20,21.0,91,19.7,5.2,93,74,86,16.9
28/05/1996,53,23.1,10.2,0.90,3.0,1,20.4,6.9,100,26,61,16.7
29/05/1996,1,20.5,11.7,0.00,0.0,159,14.2,4.7,69,34,47,16.9
30/05/1996,2,22.7,11.0,0.00,0.0,189,11.1,3.8,73,45,55,18.3
31/05/1996,3,25.7,11.2,0.00,0.0,213,12.9,4.9,82,42,59,19.9
01/06/1996,0,26.6,14.0,0.00,0.0,223,15.2,4.9,81,40,59,21.3
02/06/1996,1,25.7,13.1,0.00,0.0,241,13.9,4.7,85,32,52,21.1
03/06/1996,51,26.0,15.1,0.10,1.0,282,16.3,6.3,80,44,59,20.9
04/06/1996,51,26.4,13.5,0.30,3.0,64,16.7,5.9,90,49,68,21.0
05/06/1996,51,26.2,16.4,0.40,4.0,83,23.2,8.7,83,51,65,22.0
06/06/1996,1,27.6,16.5,0.00,0.0,97,15.5,5.6,84,48,65,22.6
07/06/1996,0,29.3,16.5,0.00,0.0,98,14.5,5.2,87,40,63,23.6
08/06/1996,0,30.4,17.8,0.00,0.0,228,14.5,4.4,78,32,52,25.4
09/06/1996,0,31.2,19.8,0.00,0.0,261,14.5,5.4,70,29,43,26.7
10/06/1996,51,31.4,17.4,0.10,1.0,167,13.0,4.4,74,33,50,26.0
11/06/1996,1,32.5,18.0,0.00,0.0,318,11.9,4.1,73,27,46,26.9
12/06/1996,51,32.4,18.2,0.60,2.0,46,13.2,3.8,76,34,55,26.2
13/06/1996,61,31.3,19.1,4.20,7.0,54,17.2,5.6,84,40,62,25.0
14/06/1996,63,24.5,18.5,7.20,6.0,90,25.0,10.6,86,45,62,21.5
15/06/1996,51,24.6,16.9,0.60,5.0,109,17.6,7.2,82,42,59,20.6
16/06/1996,51,23.3,16.3,0.80,4.0,87,16.6,6.1,81,48,60,19.8
17/06/1996,3,25.2,14.0,0.00,0.0,3,14.5,4.9,86,37,58,20.4
18/06/1996,3,27.2,14.7,0.00,0.0,255,18.5,6.7,73,37,53,21.7
19/06/1996,51,27.3,18.2,0.30,2.0,245,22.2,8.4,69,47,58,22.7
20/06/1996,63,24.9,16.7,5.80,11.0,213,20.5,5.6,92,63,79,20.8
21/06/1996,55,27.3,18.8,2.30,7.0,241,24.5,5.5,87,36,66,22.1
22/06/1996,63,21.6,14.5,30.10,24.0,53,29.6,8.3,94,54,78,17.8
23/06/1996,55,19.6,12.1,6.30,13.0,169,20.4,3.7,87,46,65,15.6
24/06/1996,51,19.6,12.9,0.10,1.0,73,15.2,6.5,77,52,65,16.4
25/06/1996,53,19.1,12.9,1.60,9.0,67,19.9,7.0,77,54,65,16.4
26/06/1996,51,19.5,13.4,2.90,17.0,158,15.6,4.4,83,60,73,16.2
27/06/1996,51,23.2,11.9,0.20,2.0,268,13.1,4.8,93,46,64,18.6
28/06/1996,2,25.4,15.1,0.00,0.0,263,17.7,6.3,79,43,60,20.7
29/06/1996,3,24.1,16.6,0.00,0.0,247,19.9,7.6,78,51,63,20.7
30/06/1996,53,22.4,15.6,1.80,7.0,101,20.6,8.5,88,64,75,19.4
01/07/1996,51,21.6,15.4,1.50,15.0,98,15.8,4.9,88,64,77,18.6
02/07/1996,63,19.0,15.1,16.40,18.0,71,20.1,5.7,94,80,89,16.9
03/07/1996,53,22.6,15.2,1.20,3.0,96,17.3,6.3,93,52,73,18.8
04/07/1996,2,24.6,14.4,0.00,0.0,280,14.8,4.9,90,53,71,20.1
05/07/1996,51,26.5,17.4,0.40,4.0,229,17.6,4.9,83,48,67,21.9
06/07/1996,51,25.3,17.8,0.30,3.0,259,18.5,6.3,71,52,61,22.1
07/07/1996,55,24.8,16.3,5.20,14.0,84,23.5,8.6,89,54,71,21.3
08/07/1996,63,20.7,16.0,14.10,17.0,242,27.7,7.5,95,49,70,18.8
09/07/1996,51,23.4,14.9,0.30,3.0,314,15.0,5.0,68,35,50,19.4
10/07/1996,53,23.3,13.6,0.80,2.0,88,17.5,6.1,86,44,63,18.5
11/07/1996,53,24.0,13.7,1.90,5.0,101,14.8,4.8,89,51,70,19.3
12/07/1996,3,25.8,16.6,0.00,0.0,97,13.5,4.3,84,44,63,21.2
13/07/1996,2,27.6,15.4,0.00,0.0,65,12.1,3.6,87,41,61,22.5
14/07/1996,51,29.5,17.7,0.10,1.0,57,13.3,4.3,85,43,62,24.4
15/07/1996,51,29.7,18.4,0.20,2.0,13,12.2,3.5,92,45,65,24.9
16/07/1996,55,30.0,19.4,5.40,12.0,22,15.5,5.5,88,44,64,25.2
17/07/1996,63,21.8,18.3,13.00,13.0,81,24.0,9.2,91,58,75,20.4
18/07/1996,3,26.1,17.9,0.00,0.0,110,13.1,4.5,81,46,62,22.1
19/07/1996,3,24.7,17.1,0.00,0.0,85,25.4,9.9,83,47,62,21.4
20/07/1996,3,22.4,16.8,0.00,0.0,82,25.5,10.9,67,42,53,19.8
21/07/1996,2,23.2,14.5,0.00,0.0,84,16.9,6.3,76,42,56,19.3
22/07/1996,1,25.2,15.9,0.00,0.0,102,13.0,4.6,69,38,52,21.0
23/07/1996,2,27.2,16.3,0.00,0.0,266,13.8,3.8,66,40,51,22.6
24/07/1996,51,27.8,19.9,0.30,3.0,264,26.6,11.2,73,49,62,23.1
25/07/1996,53,29.2,18.7,1.70,7.0,169,18.6,6.9,86,38,65,23.8
26/07/1996,3,28.3,18.0,0.00,0.0,92,18.7,6.8,93,40,63,23.5
27/07/1996,3,29.8,17.1,0.00,0.0,38,15.2,6.2,73,38,52,24.4
28/07/1996,55,28.7,18.8,2.00,4.0,65,14.0,4.7,77,42,61,23.9
29/07/1996,51,28.6,18.5,0.20,2.0,346,13.1,3.8,84,47,67,23.9
30/07/1996,63,25.6,18.7,6.70,8.0,328,14.7,4.8,91,58,73,22.1
31/07/1996,51,27.2,17.8,0.10,1.0,245,13.1,4.8,80,47,60,23.7
01/08/1996,1,28.9,18.2,0.00,0.0,128,12.6,4.7,82,44,60,24.5
02/08/1996,53,30.2,18.4,0.60,1.0,354,14.1,5.0,83,40,60,24.8
03/08/1996,61,27.2,20.0,4.20,11.0,1,15.8,4.9,82,54,69,23.2
04/08/1996,2,25.2,16.7,0.00,0.0,87,21.6,7.8,81,43,60,21.4
05/08/1996,53,25.2,16.4,0.80,1.0,107,17.0,6.5,84,44,64,20.8
06/08/1996,51,25.9,18.5,0.20,2.0,211,11.9,3.6,86,49,67,21.9
07/08/1996,51,27.6,18.2,0.20,2.0,186,13.0,3.9,85,52,68,23.3
08/08/1996,61,25.5,19.1,7.10,11.0,75,12.5,3.8,91,64,77,22.0
09/08/1996,3,26.9,17.4,0.00,0.0,122,12.9,4.7,93,50,70,22.7
10/08/1996,51,27.4,19.5,0.30,2.0,105,14.2,5.2,76,48,61,23.6
11/08/1996,63,25.2,18.5,19.60,12.0,71,20.8,7.5,96,56,75,21.1
12/08/1996,63,22.3,16.7,38.10,20.0,71,20.5,4.2,96,75,88,18.8
13/08/1996,61,22.0,14.3,8.60,8.0,73,14.6,4.3,98,67,84,18.6
14/08/1996,3,23.6,14.5,0.00,0.0,248,13.4,4.6,100,59,79,19.4
15/08/1996,55,22.9,16.7,4.60,16.0,47,11.6,3.9,93,71,83,19.7
16/08/1996,51,25.0,16.0,0.10,1.0,319,11.2,4.5,89,55,70,21.2
17/08/1996,2,26.3,17.4,0.00,0.0,359,12.0,4.4,84,53,68,22.2
18/08/1996,61,24.8,17.4,3.60,8.0,68,16.3,6.8,89,61,77,20.8
19/08/1996,2,26.3,16.7,0.00,0.0,41,11.3,3.9,88,41,62,22.2
20/08/1996,51,25.6,18.3,0.40,2.0,32,11.5,4.2,73,48,60,22.1
21/08/1996,2,26.2,15.5,0.00,0.0,342,11.6,4.5,92,47,65,21.9
22/08/1996,53,25.0,17.1,1.60,8.0,335,11.7,4.2,84,56,71,21.0
23/08/1996,51,26.2,15.9,0.10,1.0,274,12.4,4.1,96,53,73,21.7
24/08/1996,61,26.1,18.1,3.80,9.0,324,13.1,4.1,84,54,69,22.4
25/08/1996,63,24.6,17.3,9.60,15.0,214,15.2,3.9,97,57,78,20.5
26/08/1996,53,22.8,17.1,2.20,12.0,86,12.5,4.7,92,66,78,20.0
27/08/1996,51,23.8,17.7,0.60,6.0,54,14.8,3.7,87,62,76,20.6
28/08/1996,63,22.4,17.3,14.80,18.0,79,19.2,6.6,91,70,83,19.3
29/08/1996,51,22.5,16.6,1.70,8.0,82,11.6,3.8,83,60,73,19.5
30/08/1996,51,22.8,16.8,0.60,3.0,270,11.0,3.7,83,60,71,19.9
31/08/1996,53,22.2,15.5,1.30,5.0,49,17.6,7.2,84,52,68,18.9
01/09/1996,53,21.8,14.8,2.50,15.0,357,13.9,4.0,84,50,69,18.2
02/09/1996,53,20.8,13.5,4.20,14.0,35,16.3,5.1,83,50,68,17.1
03/09/1996,55,20.7,16.1,2.60,5.0,55,12.0,4.9,82,60,70,18.0
04/09/1996,51,22.6,15.1,0.60,4.0,40,15.9,5.9,85,54,70,18.9
05/09/1996,61,23.2,14.4,2.50,6.0,298,17.3,7.1,96,59,77,18.8
06/09/1996,53,20.3,12.2,4.50,16.0,50,15.8,5.9,96,52,75,16.3
07/09/1996,51,19.7,9.4,0.60,3.0,17,19.6,6.0,90,35,62,15.1
08/09/1996,2,21.1,8.7,0.00,0.0,5,16.6,5.9,71,35,54,15.5
09/09/1996,3,18.9,11.1,0.00,0.0,82,17.4,6.7,68,46,57,15.6
10/09/1996,51,19.1,13.4,0.40,3.0,103,10.9,4.3,75,56,65,16.2
11/09/1996,51,20.4,11.6,0.10,1.0,32,13.5,4.7,88,54,72,16.3
12/09/1996,3,20.3,11.4,0.00,0.0,28,14.8,5.3,94,57,78,15.7
13/09/1996,61,17.9,10.1,4.60,9.0,64,17.1,5.5,93,64,82,13.7
14/09/1996,2,21.0,8.2,0.00,0.0,291,15.9,6.6,92,38,64,14.8
15/09/1996,51,20.1,10.7,0.70,6.0,45,14.1,5.0,80,50,63,15.9
16/09/1996,51,19.2,12.0,0.40,4.0,94,15.5,6.3,89,53,73,15.3
17/09/1996,51,17.9,11.8,0.20,2.0,88,14.8,6.0,80,54,69,14.9
18/09/1996,53,14.5,12.8,3.40,15.0,64,30.7,12.4,86,66,78,13.6
19/09/1996,53,14.4,11.9,3.90,16.0,63,29.5,11.6,87,66,75,13.1
20/09/1996,53,13.8,11.9,1.40,5.0,0,8.5,2.5,92,68,81,12.9
21/09/1996,61,15.2,11.3,10.10,16.0,46,12.1,5.0,95,78,88,13.3
22/09/1996,53,18.3,12.8,3.10,11.0,51,13.5,4.5,93,62,82,15.1
23/09/1996,55,16.4,12.1,8.50,20.0,281,13.3,5.2,96,78,88,14.4
24/09/1996,53,20.0,12.0,4.00,10.0,283,13.4,4.8,96,59,80,15.6
25/09/1996,53,17.1,11.8,2.00,11.0,119,12.1,3.5,95,64,82,14.1
26/09/1996,51,18.5,9.3,0.10,1.0,337,12.1,3.2,98,58,76,14.6
27/09/1996,3,19.7,9.0,0.00,0.0,281,13.6,5.3,91,52,72,15.0
28/09/1996,51,20.4,11.5,0.40,2.0,272,11.0,3.6,89,62,75,16.3
29/09/1996,51,19.6,11.8,1.30,10.0,80,12.0,4.5,95,65,81,15.9
30/09/1996,3,20.7,12.8,0.00,0.0,32,11.5,3.8,97,61,78,16.7
01/10/1996,3,20.2,11.0,0.00,0.0,74,14.5,4.6,98,58,78,15.8
02/10/1996,63,15.4,11.7,20.20,19.0,52,24.3,7.4,95,58,84,13.8
03/10/1996,3,17.1,10.2,0.00,0.0,270,12.6,4.0,88,47,65,13.8
04/10/1996,3,17.8,10.7,0.00,0.0,66,10.2,4.3,82,51,66,14.0
05/10/1996,51,15.0,10.9,0.80,8.0,66,10.5,3.5,86,65,76,13.1
06/10/1996,53,15.7,12.8,3.70,14.0,54,16.9,5.0,87,63,78,14.2
07/10/1996,53,16.4,12.4,7.10,23.0,71,25.8,9.5,90,77,84,14.2
08/10/1996,61,16.0,13.0,10.40,21.0,59,33.6,12.3,84,77,82,14.5
09/10/1996,53,19.6,11.7,1.40,7.0,57,13.9,4.8,91,57,75,16.0
10/10/1996,51,18.3,11.9,1.20,8.0,42,13.5,5.3,88,62,75,15.7
11/10/1996,51,18.5,10.4,0.10,1.0,43,12.7,5.4,90,59,74,14.5
12/10/1996,2,17.4,8.8,0.00,0.0,17,11.5,3.7,93,61,79,13.3
13/10/1996,3,16.7,8.8,0.00,0.0,72,14.8,6.4,93,63,80,13.1
14/10/1996,51,16.3,12.1,0.20,2.0,66,23.2,9.3,87,68,78,14.0
15/10/1996,63,15.5,13.5,36.60,21.0,55,34.3,12.0,96,81,90,14.6
16/10/1996,61,16.5,13.7,27.40,24.0,63,28.3,10.7,96,85,93,14.7
17/10/1996,63,13.6,11.5,43.60,24.0,105,14.3,4.2,98,92,95,12.9
18/10/1996,51,15.3,10.0,2.00,8.0,296,11.5,3.1,93,59,80,12.3
19/10/1996,3,15.7,7.8,0.00,0.0,289,10.9,5.4,93,67,82,11.9
20/10/1996,3,17.4,6.1,0.00,0.0,297,13.5,5.8,95,49,76,12.2
21/10/1996,3,17.4,8.4,0.00,0.0,312,11.7,4.7,89,58,76,12.7
22/10/1996,2,18.4,7.0,0.00,0.0,8,11.2,4.2,96,58,80,12.9
23/10/1996,3,16.0,8.1,0.00,0.0,72,14.7,5.8,93,65,82,11.8
24/10/1996,51,14.0,8.0,0.30,3.0,91,11.1,3.7,95,68,83,11.2
25/10/1996,3,11.5,9.5,0.00,0.0,103,8.4,2.5,88,74,81,10.4
26/10/1996,51,12.8,7.6,2.30,9.0,117,8.7,2.8,93,70,83,9.9
27/10/1996,51,13.6,6.4,0.40,4.0,278,11.8,4.8,98,71,88,9.6
28/10/1996,3,15.0,6.6,0.00,0.0,261,14.3,5.5,97,70,87,10.6
29/10/1996,51,15.1,9.1,1.00,6.0,277,14.7,4.1,98,76,88,12.4
30/10/1996,51,16.6,4.6,0.10,1.0,14,13.1,5.4,99,55,82,10.7
31/10/1996,3,14.6,6.2,0.00,0.0,325,11.1,3.8,92,63,81,10.2
01/11/1996,3,14.7,7.7,0.00,0.0,290,10.8,4.4,95,68,86,10.7
02/11/1996,3,16.1,5.6,0.00,0.0,329,9.5,3.9,97,64,84,10.8
03/11/1996,3,16.2,5.2,0.00,0.0,308,10.7,4.6,99,66,85,10.5
04/11/1996,3,14.4,6.4,0.00,0.0,290,12.4,4.5,98,76,89,10.3
05/11/1996,55,14.2,7.1,3.70,7.0,49,14.1,3.9,100,74,90,10.5
06/11/1996,51,14.5,8.2,0.40,4.0,273,12.6,5.1,98,76,89,11.6
07/11/1996,3,13.5,5.1,0.00,0.0,273,17.3,7.3,100,72,90,9.2
08/11/1996,1,14.6,6.7,0.00,0.0,350,10.9,4.1,93,67,84,10.4
09/11/1996,3,13.6,6.8,0.00,0.0,47,11.4,4.3,93,58,78,9.9
10/11/1996,51,10.8,7.5,0.50,5.0,50,11.9,4.6,92,69,81,8.9
11/11/1996,61,13.1,8.0,6.90,19.0,54,24.2,8.3,95,84,91,10.7
12/11/1996,61,15.6,11.2,9.80,14.0,55,28.0,9.9,97,82,92,12.9
13/11/1996,53,14.9,10.5,6.80,16.0,55,22.3,7.4,98,91,95,12.6
14/11/1996,63,15.0,11.1,23.00,23.0,74,25.2,6.5,98,88,94,12.8
15/11/1996,63,12.7,10.4,34.10,19.0,43,22.7,8.9,92,79,88,11.6
16/11/1996,55,14.5,7.4,4.20,8.0,47,15.7,7.4,94,80,89,11.0
17/11/1996,61,13.6,10.9,13.50,15.0,65,15.0,5.0,94,76,86,11.9
18/11/1996,63,11.7,7.3,46.60,24.0,66,28.9,9.4,96,80,90,10.0
19/11/1996,53,10.1,5.6,1.80,6.0,190,11.5,2.8,99,75,88,8.2
20/11/1996,73,8.9,4.0,16.60,11.0,351,22.2,8.0,96,75,89,6.5
21/11/1996,3,10.0,0.1,0.00,0.0,321,13.8,5.2,97,60,84,4.6
22/11/1996,73,6.3,2.0,5.40,11.0,16,17.1,6.7,94,73,84,4.1
23/11/1996,71,6.9,-1.3,1.10,5.0,337,11.0,4.3,98,64,84,3.1
24/11/1996,3,7.7,-2.0,0.00,0.0,330,16.1,6.0,97,42,75,2.4
25/11/1996,73,4.7,-2.2,2.10,4.0,36,12.1,4.7,87,48,67,1.6
26/11/1996,73,7.0,-0.9,0.90,5.0,296,16.0,6.4,95,68,86,2.2
27/11/1996,51,8.4,-2.7,0.50,3.0,31,14.0,6.3,95,63,83,2.6
28/11/1996,71,7.9,3.5,2.40,10.0,359,15.5,5.3,90,66,82,5.3
29/11/1996,3,6.1,-1.7,0.00,0.0,291,15.5,6.0,91,52,72,2.4
30/11/1996,71,4.5,-1.4,3.70,17.0,300,13.7,3.5,94,74,87,2.0
01/12/1996,1,8.6,-3.2,0.00,0.0,334,19.9,7.0,93,54,76,1.4
02/12/1996,3,7.4,-1.8,0.00,0.0,352,12.1,4.3,81,48,63,2.6
03/12/1996,1,9.0,-2.4,0.00,0.0,6,13.1,5.8,84,51,73,2.5
04/12/1996,3,7.7,0.3,0.00,0.0,334,9.9,4.1,82,56,73,3.7
05/12/1996,3,7.7,0.1,0.00,0.0,320,9.4,3.9,88,71,82,3.9
06/12/1996,3,7.3,-1.0,0.00,0.0,322,7.7,3.3,97,77,87,3.6
07/12/1996,3,6.6,-0.2,0.00,0.0,325,7.7,3.0,97,75,86,3.7
08/12/1996,3,8.2,0.7,0.00,0.0,357,8.3,3.7,90,68,81,4.9
09/12/1996,61,9.2,2.0,6.10,9.0,46,26.8,10.4,85,63,79,5.7
10/12/1996,61,8.2,7.6,35.50,24.0,55,37.3,14.1,88,85,86,7.9
11/12/1996,55,8.6,6.1,6.10,17.0,14,9.1,2.4,99,86,92,7.5
12/12/1996,51,9.1,4.8,0.20,2.0,266,9.4,3.6,99,81,94,6.7
13/12/1996,61,6.8,4.2,15.90,17.0,29,14.4,5.9,99,90,94,5.8
14/12/1996,53,9.3,2.5,2.90,8.0,303,10.3,4.1,99,80,92,5.9
15/12/1996,1,9.8,0.2,0.00,0.0,320,11.3,5.2,96,74,88,4.4
16/12/1996,3,7.7,0.4,0.00,0.0,357,8.4,3.1,92,66,80,4.2
17/12/1996,3,7.1,2.0,0.00,0.0,295,10.4,3.5,95,80,89,4.6
18/12/1996,51,8.3,3.0,0.20,2.0,290,9.5,4.3,96,79,90,5.6
19/12/1996,51,8.4,2.1,1.70,13.0,327,10.6,4.0,96,78,90,5.1
20/12/1996,61,7.9,2.0,19.40,16.0,1,18.3,7.4,99,88,92,6.1
21/12/1996,51,7.9,-0.1,1.00,5.0,356,11.2,4.3,99,85,94,4.2
22/12/1996,51,8.7,6.0,1.70,9.0,13,8.0,2.4,96,85,91,7.3
23/12/1996,53,8.0,5.5,5.90,18.0,50,12.7,4.2,99,91,95,6.8
24/12/1996,61,9.8,4.3,8.40,9.0,56,16.6,7.0,98,83,92,7.2
25/12/1996,51,6.4,1.6,3.80,17.0,100,13.7,5.3,95,78,90,4.9
26/12/1996,2,1.8,-4.8,0.00,0.0,103,14.7,5.0,79,44,62,-0.0
27/12/1996,3,-0.9,-4.8,0.00,0.0,121,11.9,4.0,49,35,41,-3.1
28/12/1996,3,-3.5,-6.7,0.00,0.0,110,14.0,5.3,55,42,48,-5.1
29/12/1996,1,-2.9,-7.6,0.00,0.0,51,10.8,4.5,78,48,59,-6.0
30/12/1996,3,-1.6,-6.8,0.00,0.0,69,12.1,4.7,78,52,66,-4.0
31/12/1996,73,1.3,-3.0,4.90,22.0,47,13.9,5.3,91,61,75,-0.9
01/01/1997,75,1.6,-0.2,17.10,11.0,3,22.4,7.7,92,86,90,0.8
02/01/1997,73,2.8,-5.6,12.20,14.0,24,15.9,6.9,98,85,90,-0.5
03/01/1997,61,6.1,2.5,15.30,14.0,24,17.4,6.0,93,82,88,3.8
04/01/1997,71,7.1,2.2,15.70,9.0,19,18.8,6.5,99,81,91,4.5
05/01/1997,51,6.0,1.1,1.90,8.0,299,11.8,5.0,96,75,90,3.3
06/01/1997,71,6.6,0.4,1.20,3.0,47,15.8,7.2,94,75,87,3.1
07/01/1997,71,6.0,0.3,5.70,13.0,31,21.1,7.7,94,81,88,3.8
08/01/1997,3,5.6,-2.7,0.00,0.0,21,10.4,4.5,93,71,85,1.5
09/01/1997,71,3.7,0.4,4.70,15.0,36,15.7,6.7,93,85,90,2.0
10/01/1997,3,7.1,-1.3,0.00,0.0,333,12.4,4.1,95,71,85,2.9
11/01/1997,2,8.3,-1.7,0.00,0.0,347,11.9,3.9,90,59,79,2.4
12/01/1997,0,8.3,-3.4,0.00,0.0,341,11.6,4.1,89,54,78,1.2
13/01/1997,0,8.4,-3.3,0.00,0.0,341,12.2,4.9,87,47,75,0.7
14/01/1997,1,9.1,-3.5,0.00,0.0,342,12.1,4.8,86,49,74,1.3
15/01/1997,0,10.4,-3.3,0.00,0.0,338,13.7,5.4,87,55,78,1.5
16/01/1997,0,10.5,-2.7,0.00,0.0,343,11.6,4.4,86,57,75,2.6
17/01/1997,0,9.1,-2.9,0.00,0.0,355,9.3,3.2,87,55,74,2.4
18/01/1997,2,6.1,-2.5,0.00,0.0,336,8.6,3.1,91,62,82,1.6
19/01/1997,51,4.6,-0.1,3.20,13.0,38,10.2,3.6,94,76,87,2.0
20/01/1997,53,5.2,2.8,5.80,18.0,313,9.3,2.8,95,87,91,4.1
21/01/1997,53,7.7,3.9,2.20,6.0,4,8.1,3.4,95,82,89,5.5
22/01/1997,3,8.5,3.4,0.00,0.0,17,8.6,3.2,96,76,89,5.4
23/01/1997,3,7.4,2.5,0.00,0.0,294,9.9,3.2,98,84,93,4.8
24/01/1997,3,7.8,2.5,0.00,0.0,288,9.2,3.0,98,79,92,4.7
25/01/1997,3,9.8,0.2,0.00,0.0,349,11.4,3.4,94,68,84,4.8
26/01/1997,2,8.0,1.4,0.00,0.0,64,14.8,6.3,91,60,79,4.5
27/01/1997,3,6.9,-2.0,0.00,0.0,340,9.9,3.8,94,67,82,2.5
28/01/1997,1,8.4,-2.5,0.00,0.0,329,11.1,4.8,95,64,84,2.5
29/01/1997,0,8.5,-1.0,0.00,0.0,43,14.1,5.7,93,61,81,2.6
30/01/1997,0,8.4,-1.6,0.00,0.0,304,11.1,4.6,91,65,81,3.0
31/01/1997,0,8.1,-1.8,0.00,0.0,338,9.4,3.8,89,58,77,3.1
01/02/1997,0,7.2,-2.4,0.00,0.0,31,9.8,4.1,93,61,81,2.3
02/02/1997,3,5.3,-2.5,0.00,0.0,340,10.5,4.2,95,72,86,1.4
03/02/1997,3,5.7,-0.7,0.00,0.0,295,9.9,4.1,96,72,87,2.1
04/02/1997,3,6.3,-0.4,0.00,0.0,290,9.1,3.1,94,68,84,2.6
05/02/1997,51,5.1,1.0,0.10,1.0,298,10.6,3.1,94,79,88,3.2
06/02/1997,3,10.9,-2.1,0.00,0.0,351,12.6,3.9,94,44,72,5.1
07/02/1997,0,9.6,-2.2,0.00,0.0,316,12.3,4.6,91,64,79,3.3
08/02/1997,0,11.1,-0.2,0.00,0.0,329,10.3,4.1,85,57,74,4.8
09/02/1997,0,10.6,-0.1,0.00,0.0,338,9.1,3.5,86,62,75,5.1
10/02/1997,0,10.7,0.2,0.00,0.0,297,12.8,5.0,87,65,79,5.0
