LOCALITA;DATA;TMEDIA °C;TMIN °C;TMAX °C;PUNTORUGIADA °C;UMIDITA %;VISIBILITA km;VENTOMEDIA km/h;VENTOMAX km/h;RAFFICA km/h;PRESSIONESLM mb;PRESSIONEMEDIA mb;PIOGGIA mm;FENOMENI
Mezzana;1/6/2012;"16,6";"11,5";"22,3";"11,1";"72";"0";"2";"0";"27";"0";"1012";"9,3";"pioggia "
Mezzana;2/6/2012;"18";"13,1";"23,8";"13,2";"74";"0";"4";"0";"39";"0";"1014";"3,5";"pioggia "
Mezzana;3/6/2012;"17,2";"14,1";"21,3";"14,5";"84";"0";"6";"0";"54";"0";"1012";"1,2";"pioggia "
Mezzana;4/6/2012;"12,4";"8,8";"13,9";"10,4";"87";"0";"4";"0";"52";"0";"1008";"23,3";"pioggia "
Mezzana;5/6/2012;"13,4";"6,7";"19,2";"6,1";"64";"0";"4";"0";"35";"0";"1011";"0,6";"pioggia "
Mezzana;6/6/2012;"14,4";"11,2";"17,4";"12";"86";"0";"5";"0";"43";"0";"1012";"0,8";"pioggia "
Mezzana;7/6/2012;"15,2";"11,2";"19,5";"12,8";"86";"0";"5";"0";"46";"0";"1012";"0";""
Mezzana;8/6/2012;"16";"11,7";"20,8";"13,2";"84";"0";"4";"0";"71";"0";"1012";"1";"pioggia "
Mezzana;9/6/2012;"14,4";"11,4";"17,8";"13,6";"94";"0";"3";"0";"44";"0";"1012";"15,2";"pioggia "
Mezzana;10/6/2012;"12,4";"9,9";"15,1";"11";"91";"0";"3";"0";"41";"0";"1008";"18,2";"pioggia "
Mezzana;11/6/2012;"12,1";"9,5";"15,8";"11,5";"95";"0";"3";"0";"39";"0";"1004";"10,6";"pioggia "
Mezzana;12/6/2012;"9,8";"7,7";"11,7";"9,3";"95";"0";"1";"0";"40";"0";"1002";"21,7";"pioggia "
Mezzana;13/6/2012;"11";"6,4";"16";"7,9";"81";"0";"3";"0";"29";"0";"1011";"3,4";"pioggia "
Mezzana;14/6/2012;"12,2";"6,4";"17,9";"7,8";"76";"0";"4";"0";"37";"0";"1017";"0";""
Mezzana;15/6/2012;"15,4";"8,3";"21,9";"10,9";"76";"0";"3";"0";"34";"0";"1020";"0";""
Mezzana;16/6/2012;"17,7";"9,1";"26,2";"12,8";"75";"0";"3";"0";"37";"0";"1021";"0";""
Mezzana;17/6/2012;"19,4";"12,2";"27,4";"15,2";"78";"0";"2";"0";"29";"0";"1019";"0";""
Mezzana;18/6/2012;"20";"12,5";"28";"14,5";"74";"0";"3";"0";"33";"0";"1018";"0";""
Mezzana;19/6/2012;"20,9";"14";"28,8";"15,7";"74";"0";"3";"0";"37";"0";"1017";"0";""
Mezzana;20/6/2012;"20,8";"14,3";"28,6";"16";"76";"0";"4";"0";"53";"0";"1014";"0";""
Mezzana;21/6/2012;"19,7";"14";"26,1";"15,2";"77";"0";"3";"0";"38";"0";"1010";"0";""
Mezzana;22/6/2012;"18,5";"13,7";"24,2";"13,5";"74";"0";"4";"0";"30";"0";"1015";"0";""
Mezzana;23/6/2012;"16,5";"12,3";"21,7";"14,4";"88";"0";"2";"0";"35";"0";"1020";"12";"pioggia "
Mezzana;24/6/2012;"16,6";"11,7";"21,9";"14,5";"88";"0";"3";"0";"36";"0";"1018";"0,7";"pioggia "
Mezzana;25/6/2012;"18,1";"13,2";"24,2";"13,9";"77";"0";"2";"0";"27";"0";"1012";"7,8";"pioggia "
Mezzana;26/6/2012;"15,8";"11,7";"20,3";"11,3";"75";"0";"2";"0";"24";"0";"1018";"0";""
Mezzana;27/6/2012;"17,8";"11,8";"24,1";"14,2";"81";"0";"3";"0";"35";"0";"1019";"1,1";"pioggia "
Mezzana;28/6/2012;"19,4";"14";"25,4";"15,7";"81";"0";"3";"0";"38";"0";"1015";"0";""
Mezzana;29/6/2012;"20,4";"13,9";"27,7";"16,8";"81";"0";"2";"0";"42";"0";"1015";"0";""
Mezzana;30/6/2012;"21,4";"14,3";"29,5";"16,9";"78";"0";"3";"0";"38";"0";"1015";"0";""
